Year,Gender,Class,Event,Rank,Athlete,School,Mark
2015,Girls,Class 1,800 Meter Run,1,Sasha-gaye Whyte,Vere Technical High,2:14.23
2015,Girls,Class 1,800 Meter Run,2,Alvina Howell,Edwin Allen High,2:19.69
2015,Girls,Class 1,800 Meter Run,3,Roshae Burrell,St. Jago High,2:20.97
2015,Girls,Class 1,800 Meter Run,4,Shanieke Watson,Holmwood Technical High,2:24.66
2015,Girls,Class 1,800 Meter Run,5,Kimberly Leach,Wolmer's,2:26.05
2015,Girls,Class 1,800 Meter Run,1,Cameka Witter,St. Andrew Technical High,2:13.92
2015,Girls,Class 1,800 Meter Run,2,Derri-Ann Hill,Vere Technical High,2:14.82
2015,Girls,Class 1,800 Meter Run,3,Jamelia Lovelace,Dinthill Technical High,2:18.12
2015,Girls,Class 1,800 Meter Run,4,Oshin Owens,Petersfield High,2:22.95
2015,Girls,Class 1,800 Meter Run,5,Shaneice Buchanan,Rusea's High,2:33.03
2015,Girls,Class 1,800 Meter Run,6,Sherona Stewart,Spaldings High,2:39.84
2015,Girls,Class 1,800 Meter Run,1,Lisa Buchanan,Holmwood Technical High,2:16.49
2015,Girls,Class 1,800 Meter Run,2,Chantai Smith,St. Elizabeth Technical High,2:17.07
2015,Girls,Class 1,800 Meter Run,3,Conangela Senior,St. Jago High,2:22.69
2015,Girls,Class 1,800 Meter Run,4,Shamona Hunt,Hydel Group of Schools,2:27.19
2015,Girls,Class 1,800 Meter Run,5,Christine Marshall,Dunoon Technical High,2:30.42
2015,Girls,Class 1,800 Meter Run,--,Yeaschea Williams,Dinthill Technical High,DNF
2015,Boys,Class 2,800 Meter Run,1,Shemar Salmon,St. Elizabeth Technical High,2:01.46
2015,Boys,Class 2,800 Meter Run,2,Conroy Ellis,Kingston College,2:01.94
2015,Boys,Class 2,800 Meter Run,3,Shane Henry,Wolmer's,2:01.96
2015,Boys,Class 2,800 Meter Run,4,Carlton Collins,Munro College,2:03.97
2015,Boys,Class 2,800 Meter Run,5,Marvin Facey,Spaldings High,2:04.08
2015,Boys,Class 2,800 Meter Run,6,Brandon Phillips,Cornwall College,2:04.20
2015,Boys,Class 2,800 Meter Run,7,Anthony Danvern,Calabar High School,2:06.81
2015,Boys,Class 2,800 Meter Run,8,Micah Brown,Meadowbrook High,2:07.93
2015,Boys,Class 2,800 Meter Run,1,Jauavney James,St. Elizabeth Technical High,1:59.93
2015,Boys,Class 2,800 Meter Run,2,Leon Clarke,St. Jago High,2:00.20
2015,Boys,Class 2,800 Meter Run,3,Denvare Robinson,Holmwood Technical High,2:00.40
2015,Boys,Class 2,800 Meter Run,4,Damoy Boyd,Kingston College,2:01.07
2015,Boys,Class 2,800 Meter Run,5,Duvaire Wauchope,Jamaica College,2:01.33
2015,Boys,Class 2,800 Meter Run,6,Colin Henry,Herbert Morrison,2:04.71
2015,Boys,Class 2,800 Meter Run,7,Akeeme Henry,Seaforth High,2:04.81
2015,Boys,Class 2,800 Meter Run,8,Kenneil Dewar,Clan Carthy High,2:04.88
2015,Boys,Class 2,800 Meter Run,1,Maleik Smith,Jamaica College,1:59.79
2015,Boys,Class 2,800 Meter Run,2,Javon taye Williams,Calabar High School,2:00.93
2015,Boys,Class 2,800 Meter Run,3,Shanika Lloyd,St. Jago High,2:01.71
2015,Boys,Class 2,800 Meter Run,4,Romel Plummer,Munro College,2:01.71
2015,Boys,Class 2,800 Meter Run,5,Lashane Drysdale,Yallahs High,2:02.26
2015,Boys,Class 2,800 Meter Run,6,Khabeeba Mills,Wolmer's,2:02.85
2015,Boys,Class 2,800 Meter Run,7,Omar Mccalla,Tacius Golding High,2:03.59
2015,Boys,Class 2,800 Meter Run,8,Calis Reid,Vere Technical High,2:05.52
2015,Girls,Class 2,800 Meter Run,1,Chrissani May,Holmwood Technical High,2:19.24
2015,Girls,Class 2,800 Meter Run,2,Kara Grant,Spaldings High,2:19.74
2015,Girls,Class 2,800 Meter Run,3,Latrice McGann,Mavis Bank High,2:20.44
2015,Girls,Class 2,800 Meter Run,4,Shanieka Brown,Excelsior High,2:22.97
2015,Girls,Class 2,800 Meter Run,5,Ackelia Hamilton,Old Harbour High,2:35.52
2015,Girls,Class 2,800 Meter Run,6,Odenae Mckenzie,St. Jago High,2:37.54
2015,Girls,Class 2,800 Meter Run,--,Shana-Kay Housen,Dinthill Technical High,DNF
2015,Girls,Class 2,800 Meter Run,1,Britnie Dixon,Vere Technical High,2:18.81
2015,Girls,Class 2,800 Meter Run,2,Janiel Moore,Edwin Allen High,2:20.55
2015,Girls,Class 2,800 Meter Run,3,Shanae Fisher,Dinthill Technical High,2:22.76
2015,Girls,Class 2,800 Meter Run,4,Amique Willis,St. Hugh's High,2:25.75
2015,Girls,Class 2,800 Meter Run,5,Shantoy Smith,St. Jago High,2:29.48
2015,Girls,Class 2,800 Meter Run,6,Ashan Sanderson,Green Pond High,2:33.13
2015,Girls,Class 2,800 Meter Run,7,Leonie Harris,Glengoffe High,2:35.80
2015,Girls,Class 2,800 Meter Run,1,Junelle Bromfield,St. Elizabeth Technical High,2:10.70
2015,Girls,Class 2,800 Meter Run,2,Asshanni Robb,Edwin Allen High,2:16.83
2015,Girls,Class 2,800 Meter Run,3,Kamoy Fagan,Bellefield High,2:25.35
2015,Girls,Class 2,800 Meter Run,4,Tamia McLean,Excelsior High,2:25.95
2015,Girls,Class 2,800 Meter Run,5,Avagay Bryan,Hydel Group of Schools,2:28.76
2015,Girls,Class 2,800 Meter Run,6,Chris-ann Thompson,Denbigh High,2:33.22
2015,Girls,Class 2,800 Meter Run,7,Shameka Peart,B. B. Coke High,2:49.85
2015,Boys,Class 3,800 Meter Run,1,Dwight Mason,St. Elizabeth Technical High,2:03.67
2015,Boys,Class 3,800 Meter Run,2,Rushane Fullerton,Munro College,2:04.56
2015,Boys,Class 3,800 Meter Run,3,Shemar Patterson,Cornwall College,2:09.21
2015,Boys,Class 3,800 Meter Run,4,Jovanni Edie,Jamaica College,2:11.12
2015,Boys,Class 3,800 Meter Run,5,Damany Creary,St. Thomas Technical,2:13.54
2015,Boys,Class 3,800 Meter Run,6,Alex Gilbert,Bellefield High,2:13.59
2015,Boys,Class 3,800 Meter Run,7,Omar Hibbert,Paul Bogle High School,2:15.06
2015,Boys,Class 3,800 Meter Run,8,Timar Clarke,Jonathan Grant High,2:20.81
2015,Boys,Class 3,800 Meter Run,1,Keneil Samms,St. Jago High,2:05.27
2015,Boys,Class 3,800 Meter Run,2,Rackeem Davis,Jamaica College,2:05.64
2015,Boys,Class 3,800 Meter Run,3,Toby Wright,Herbert Morrison,2:07.52
2015,Boys,Class 3,800 Meter Run,4,Jaise Foster,Kingston College,2:10.89
2015,Boys,Class 3,800 Meter Run,5,Aljay Tapper,Calabar High School,2:12.22
2015,Boys,Class 3,800 Meter Run,6,Jordan Jones,Manchester High,2:13.74
2015,Boys,Class 3,800 Meter Run,7,Kevon Thomas,Clarendon College,2:15.62
2015,Boys,Class 3,800 Meter Run,8,Tajae Bryan,Wolmer's,2:21.24
2015,Boys,Class 3,800 Meter Run,1,Kobe Simpson,Manchester High,2:05.82
2015,Boys,Class 3,800 Meter Run,2,Daren Bailey,Kingston College,2:06.32
2015,Boys,Class 3,800 Meter Run,3,Nicquaine Henry,Calabar High School,2:07.83
2015,Boys,Class 3,800 Meter Run,4,Rondale Cowan,St. Elizabeth Technical High,2:07.87
2015,Boys,Class 3,800 Meter Run,5,Dinnath Whittaker,McGrath High,2:08.82
2015,Boys,Class 3,800 Meter Run,6,Christipher Humphery,Edwin Allen High,2:09.37
2015,Boys,Class 3,800 Meter Run,7,Rajeeb Haye,Maggotty High School,2:14.85
2015,Boys,Class 3,800 Meter Run,8,Nicardo Minott,Bog Walk High,2:14.90
2015,Girls,Class 4,Long Jump,1,Ackelia Smith,Edwin Allen High,5.34m
2015,Girls,Class 4,Long Jump,2,Valissa Brown,Wolmer's,5.30m
2015,Girls,Class 4,Long Jump,3,Samantha Jibbson,Holmwood Technical High,5.20m
2015,Girls,Class 4,Long Jump,4,Nia Robinson,Rusea's High,5.10m
2015,Girls,Class 4,Long Jump,5,Sarah Northover,St. Andrew High for Girls,5.00m
2015,Girls,Class 4,Long Jump,6,Brittania Ingram,Edwin Allen High,4.95m
2015,Girls,Class 4,Long Jump,7,April Boothe,Hydel Group of Schools,4.87m
2015,Girls,Class 4,Long Jump,8,Celena Stewart,St. Elizabeth Technical High,4.85m
2015,Girls,Class 4,Long Jump,9,Noellea-marie Maso,Wolmer's,4.82m
2015,Girls,Class 4,Long Jump,10,Shantae Foreman,Excelsior High,4.61m
2015,Girls,Class 4,Long Jump,10,Theniel Williams,St. Jago High,4.61m
2015,Girls,Class 4,Long Jump,12,Shenell Evans,Alpha Academy,4.52m
2015,Girls,Class 4,Long Jump,13,Abigail Blake,Holy Childhood High,4.30m
2015,Girls,Class 3,800 Meter Run,1,Cemore Donald,Edwin Allen High,2:12.20
2015,Girls,Class 3,800 Meter Run,2,Sanique Walker,Vere Technical High,2:16.70
2015,Girls,Class 3,800 Meter Run,3,Emily Coley,Hydel Group of Schools,2:17.53
2015,Girls,Class 3,800 Meter Run,4,Shadae Findley,St. Elizabeth Technical High,2:20.17
2015,Girls,Class 3,800 Meter Run,5,Daivia Morgan,Wolmer's,2:22.40
2015,Girls,Class 3,800 Meter Run,6,Tasinia Mothersill,Albert Town High,2:29.51
2015,Girls,Class 3,800 Meter Run,7,Jodian Dennis,Clarendon College,2:35.90
2015,Girls,Class 3,800 Meter Run,8,Camryn Mcdonlad,Immaculate Conception High,2:43.61
2015,Girls,Class 3,800 Meter Run,1,Tara Bert,Rusea's High,2:17.11
2015,Girls,Class 3,800 Meter Run,2,Delverna Bromfield,Holmwood Technical High,2:18.55
2015,Girls,Class 3,800 Meter Run,3,Kimone Campbell,Spaldings High,2:20.72
2015,Girls,Class 3,800 Meter Run,4,Chris-Ann Lewis,St. Jago High,2:21.81
2015,Girls,Class 3,800 Meter Run,5,Kayan Green,Edwin Allen High,2:24.87
2015,Girls,Class 3,800 Meter Run,6,Alisha Skyers,Vere Technical High,2:26.20
2015,Girls,Class 3,800 Meter Run,7,Tattian Barrett,Balaclava High,2:26.21
2015,Girls,Class 3,800 Meter Run,8,Jameaka Mannings,Bog Walk High,2:38.44
2015,Girls,Class 3,800 Meter Run,1,Britney Brown,Manchester High,2:17.63
2015,Girls,Class 3,800 Meter Run,2,Kelly-ann Beckford,Albert Town High,2:17.73
2015,Girls,Class 3,800 Meter Run,3,Brittney Campbell,Holmwood Technical High,2:18.12
2015,Girls,Class 3,800 Meter Run,4,Latefa Pinnock,Wolmer's,2:22.19
2015,Girls,Class 3,800 Meter Run,5,Zenon Kerr,Hydel Group of Schools,2:22.29
2015,Girls,Class 3,800 Meter Run,6,Crystal Brown,Mavis Bank High,2:30.73
2015,Girls,Class 3,800 Meter Run,7,Megan Thompson,William Knibb Memorial High,2:33.69
2015,Girls,Class 3,800 Meter Run,8,Sovereena Silburn,St. Jago High,2:37.50
2015,Boys,Class 1,Discus Throw,1,Demar Gayle,Edwin Allen High,50.70m
2015,Boys,Class 1,Discus Throw,2,Warren Barrett,Calabar High School,49.95m
2015,Boys,Class 1,Discus Throw,3,Sanjae Lawrence,Petersfield High,49.65m
2015,Boys,Class 1,Discus Throw,4,Rajindra Campbell,Kingston College,49.48m
2015,Boys,Class 1,Discus Throw,5,Stevon Crooks,Petersfield High,49.36m
2015,Boys,Class 1,Discus Throw,6,Ronald Hasting,Calabar High School,48.40m
2015,Boys,Class 1,Discus Throw,7,Mickel Hudson,Kingston College,48.01m
2015,Boys,Class 1,Discus Throw,8,Jason Stephenson,Jamaica College,47.55m
2015,Boys,Class 1,Discus Throw,9,Kyle Mitchell,Wolmer's,45.85m
2015,Boys,Class 1,Discus Throw,10,Malik Lynch,Wolmer's,44.62m
2015,Boys,Class 1,Discus Throw,11,Vikarie Elliott,Munro College,44.38m
2015,Boys,Class 1,Discus Throw,12,Daniel Walker,Excelsior High,44.03m
2015,Boys,Class 1,Discus Throw,13,Karl-Leon Grant,Jamaica College,43.34m
2015,Boys,Class 1,Discus Throw,14,Rickardo Witter,St. Jago High,42.92m
2015,Boys,Class 1,Discus Throw,15,Emmanuel E Campbel,Cornwall College,42.10m
2015,Boys,Class 1,Discus Throw,16,Derrick Spencer,Hydel Group of Schools,42.01m
2015,Boys,Class 1,Discus Throw,17,Rojive Smith,Mona High,41.58m
2015,Boys,Class 1,Discus Throw,18,Andre Garvey,Excelsior High,40.84m
2015,Boys,Class 1,Discus Throw,19,Jordan Tucker,Morant Bay High,38.42m
2015,Boys,Class 1,100 Meter Dash,1,Okeen Williams,St. Elizabeth Technical High,10.98
2015,Boys,Class 1,100 Meter Dash,2,Odario Phillips,Camperdown High,11.42
2015,Boys,Class 1,100 Meter Dash,3,Roshain Malcolm,William Knibb Memorial High,11.60
2015,Boys,Class 1,100 Meter Dash,4,Christopher Wright,Petersfield High,11.62
2015,Boys,Class 1,100 Meter Dash,5,Ricardo Fearon,Vere Technical High,11.75
2015,Boys,Class 1,100 Meter Dash,6,Jeffery Robinson,Little London High,11.77
2015,Boys,Class 1,100 Meter Dash,--,Kevaughn Christopher,Mona High,FS
2015,Boys,Class 1,100 Meter Dash,1,Michael O'Hara,Calabar High School,11.15
2015,Boys,Class 1,100 Meter Dash,2,Kenrick Jarrett,Vauxhall High,11.40
2015,Boys,Class 1,100 Meter Dash,3,Ryan Jackson,Munro College,11.60
2015,Boys,Class 1,100 Meter Dash,4,Demoye Easy,St. Catherine High,11.67
2015,Boys,Class 1,100 Meter Dash,5,Romone Clarke,Innswood High School,11.94
2015,Boys,Class 1,100 Meter Dash,6,Winston Mcleod,Old Harbour High,11.98
2015,Boys,Class 1,100 Meter Dash,7,Ryan Mcanuff,Cedric Titus,12.37
2015,Boys,Class 1,100 Meter Dash,1,Raheem Chambers,St. Jago High,11.15
2015,Boys,Class 1,100 Meter Dash,2,Chidi Hibbert,St. Mary High,11.34
2015,Boys,Class 1,100 Meter Dash,3,Brandon Robinson,Camperdown High,11.36
2015,Boys,Class 1,100 Meter Dash,4,Roshane Blake,Bridgeport High,11.39
2015,Boys,Class 1,100 Meter Dash,5,Tavis Irons,Green Island High,11.54
2015,Boys,Class 1,100 Meter Dash,6,Oshane Campbell,Tacius Golding High,11.72
2015,Boys,Class 1,100 Meter Dash,7,Dillon Ellis,Bellefield High,11.85
2015,Boys,Class 1,100 Meter Dash,1,Edward Clarke,Calabar High School,11.47
2015,Boys,Class 1,100 Meter Dash,2,Washington Brown,Cornwall College,11.61
2015,Boys,Class 1,100 Meter Dash,3,Justin Evans,Decarteret College,11.67
2015,Boys,Class 1,100 Meter Dash,4,Anntoneo Haughton,St. Catherine High,11.84
2015,Boys,Class 1,100 Meter Dash,5,Jonelle Cameron,Muschett High,11.90
2015,Boys,Class 1,100 Meter Dash,6,Gary Brown,St. Andrew Technical High,11.99
2015,Boys,Class 1,100 Meter Dash,7,Kevin Gordon,Rusea's High,12.20
2015,Boys,Class 1,100 Meter Dash,1,Raheem Robinson,Wolmer's,10.98
2015,Boys,Class 1,100 Meter Dash,2,Oshane Hylton,Green Island High,11.20
2015,Boys,Class 1,100 Meter Dash,3,Christopher Bent,Herbert Morrison,11.42
2015,Boys,Class 1,100 Meter Dash,4,Shemar Mclaren,Ardenne High,11.52
2015,Boys,Class 1,100 Meter Dash,5,Ricaedo Henriques,Papine High,11.72
2015,Boys,Class 1,100 Meter Dash,6,Jevaun Powell,Mona High,11.77
2015,Boys,Class 1,100 Meter Dash,1,Nigel Ellis,St. Elizabeth Technical High,10.95
2015,Boys,Class 1,100 Meter Dash,2,Chadayne Walker,Kingston College,11.19
2015,Boys,Class 1,100 Meter Dash,3,Demario Barwise,Rhodes Hall High,11.67
2015,Boys,Class 1,100 Meter Dash,4,Ackeme Rae,Buff Bay High,11.81
2015,Boys,Class 1,100 Meter Dash,5,Jannioy Gordon,York Castle High,12.02
2015,Boys,Class 1,100 Meter Dash,1,Waseem Williams,Jamaica College,11.12
2015,Boys,Class 1,100 Meter Dash,2,Tasrico Bell,Vere Technical High,11.68
2015,Boys,Class 1,100 Meter Dash,3,Orlando Fisher,Green Pond High,11.80
2015,Boys,Class 1,100 Meter Dash,4,Derrio Duncan,Dinthill Technical High,11.88
2015,Boys,Class 1,100 Meter Dash,5,Leonard Woodstock,Lacovia High,11.89
2015,Boys,Class 1,100 Meter Dash,6,Delano Bailey,Troy High,11.91
2015,Boys,Class 1,100 Meter Dash,7,Laurence Wood,Pembrook Hall High,12.00
2015,Boys,Class 1,100 Meter Dash,1,Romario Williams,Muschett High,11.35
2015,Boys,Class 1,100 Meter Dash,2,Johnoy Brown,Fair Prospect,11.53
2015,Boys,Class 1,100 Meter Dash,3,Oscar Robinson,Garvey Maceo High,11.53
2015,Boys,Class 1,100 Meter Dash,4,Kimani Cummings,Vauxhall High,11.76
2015,Boys,Class 1,100 Meter Dash,5,Lenworth Mckenzie,Ewarton High,12.13
2015,Boys,Class 1,100 Meter Dash,6,Yazen Nelson,Meadowbrook High,12.50
2015,Boys,Class 1,100 Meter Dash,--,Okeem White,Green Pond High,FS
2015,Boys,Class 1,100 Meter Dash,1,Javoy Tucker,Wolmer's,10.91
2015,Boys,Class 1,100 Meter Dash,2,Picton Willis,St. George's College,11.06
2015,Boys,Class 1,100 Meter Dash,3,Dwayne Morgan,Bog Walk High,11.27
2015,Boys,Class 1,100 Meter Dash,4,Imar Tomlinson,Excelsior High,11.29
2015,Boys,Class 1,100 Meter Dash,5,Stephen Bryan,Clan Carthy High,11.55
2015,Boys,Class 1,100 Meter Dash,6,Adrian Hamilton,Morant Bay High,11.70
2015,Boys,Class 1,100 Meter Dash,7,Dovoy Brown,Kemps Hill High,11.99
2015,Boys,Class 1,100 Meter Dash,8,Rushane Edwards,Munro College,13.03
2015,Boys,Class 1,100 Meter Dash,1,Mario Williams,Kingston College,10.96
2015,Boys,Class 1,100 Meter Dash,2,Amoy Brown,St. George's College,10.99
2015,Boys,Class 1,100 Meter Dash,3,Schadrique Griffiths,Papine High,11.14
2015,Boys,Class 1,100 Meter Dash,4,Jermaine Allen,Petersfield High,11.65
2015,Boys,Class 1,100 Meter Dash,5,Randae Baptiste,Denbigh High,11.93
2015,Boys,Class 1,100 Meter Dash,6,Ryon Sparks,Claude McKay High,11.95
2015,Boys,Class 1,100 Meter Dash,--,Kadran Goldson,Maggotty High School,FS
2015,Boys,Class 1,100 Meter Dash,1,Micheal Campbell,Jamaica College,10.87
2015,Boys,Class 1,100 Meter Dash,2,Chad Walker,St. Jago High,10.99
2015,Boys,Class 1,100 Meter Dash,3,Oshane Blake,Herbert Morrison,11.19
2015,Boys,Class 1,100 Meter Dash,4,Javel Carby,Denbigh High,11.41
2015,Boys,Class 1,100 Meter Dash,5,Akeem Blake,Edith Dalton James,11.63
2015,Boys,Class 1,100 Meter Dash,6,Timmothi Mcmaster,Hydel Group of Schools,11.64
2015,Boys,Class 1,100 Meter Dash,7,Ricardo Scott,William Knibb Memorial High,11.83
2015,Boys,Class 2,100 Meter Dash,1,Jhevaughn Matherson,Kingston College,11.55
2015,Boys,Class 2,100 Meter Dash,2,Jevaughn Stevens,Camperdown High,11.59
2015,Boys,Class 2,100 Meter Dash,3,Andre Edwards,Munro College,11.65
2015,Boys,Class 2,100 Meter Dash,4,Sean-dee Porter,Frome Technical High,11.66
2015,Boys,Class 2,100 Meter Dash,5,Enrikess Rowe,Mona High,11.97
2015,Boys,Class 2,100 Meter Dash,6,Calvaton Reid,Central High,12.49
2015,Boys,Class 2,100 Meter Dash,7,Courtney Lecky,Donald Quarrie High,12.68
2015,Boys,Class 2,100 Meter Dash,1,Tyreke Wilson,Calabar High School,11.23
2015,Boys,Class 2,100 Meter Dash,2,Shakwon Coke,St. Andrew Technical High,11.56
2015,Boys,Class 2,100 Meter Dash,3,Amari Douglas,Meadowbrook High,11.65
2015,Boys,Class 2,100 Meter Dash,4,Jerome Croll,Green Island High,11.75
2015,Boys,Class 2,100 Meter Dash,5,Romell Glave,Mile Gully High,11.76
2015,Boys,Class 2,100 Meter Dash,6,Rojay Wallace,Rhodes Hall High,11.89
2015,Boys,Class 2,100 Meter Dash,7,Akeem Daley,Dinthill Technical High,11.99
2015,Boys,Class 2,100 Meter Dash,1,Matthew Brown,Cornwall College,11.41
2015,Boys,Class 2,100 Meter Dash,2,Akiem Brown,St. Catherine High,11.58
2015,Boys,Class 2,100 Meter Dash,3,Antoneil Johnson,St. George's College,11.65
2015,Boys,Class 2,100 Meter Dash,4,Ahkeem Brown,Bog Walk High,11.66
2015,Boys,Class 2,100 Meter Dash,5,Shaqueil Campbell,Hopewell High,11.86
2015,Boys,Class 2,100 Meter Dash,6,Romeo Boswell,Muschett High,11.92
2015,Boys,Class 2,100 Meter Dash,7,Joshua Grant,Petersfield High,12.37
2015,Boys,Class 2,100 Meter Dash,1,Dejour Russell,Calabar High School,11.15
2015,Boys,Class 2,100 Meter Dash,2,Darnell Williams,Gaynstead High School,11.57
2015,Boys,Class 2,100 Meter Dash,3,Dalelon Pearson,Irwin High,11.58
2015,Boys,Class 2,100 Meter Dash,4,Tyreke Francis,St. Andrew Technical High,11.72
2015,Boys,Class 2,100 Meter Dash,5,Altiga Mills,Dinthill Technical High,11.97
2015,Boys,Class 2,100 Meter Dash,6,Howard Chambers,York Castle High,12.72
2015,Boys,Class 2,100 Meter Dash,1,Ashanie Smith,St. Catherine High,11.35
2015,Boys,Class 2,100 Meter Dash,2,Tyreek Bucknor,Munro College,11.74
2015,Boys,Class 2,100 Meter Dash,3,Giovanni Purser,St. Mary High,11.87
2015,Boys,Class 2,100 Meter Dash,4,Richard Stephens,Ocho Rios High,11.93
2015,Boys,Class 2,100 Meter Dash,5,Leonardo Stewart,B. B. Coke High,11.95
2015,Boys,Class 2,100 Meter Dash,6,Owayne Redwood,Holland High,12.24
2015,Boys,Class 2,100 Meter Dash,7,Ackeem Gordon,Cornwall College,12.42
2015,Boys,Class 2,100 Meter Dash,1,Michael Bentley,St. Jago High,11.26
2015,Boys,Class 2,100 Meter Dash,2,Garfield Waggon,St. George's College,11.50
2015,Boys,Class 2,100 Meter Dash,3,Remario McCARTY,Manchester High,11.57
2015,Boys,Class 2,100 Meter Dash,4,Adean Nelson,Ascot High,11.63
2015,Boys,Class 2,100 Meter Dash,5,Julian Salmon,Ardenne High,11.71
2015,Boys,Class 2,100 Meter Dash,6,Antonio Perez,Camperdown High,11.88
2015,Boys,Class 2,100 Meter Dash,7,Oshane Staple,Lacovia High,12.25
2015,Boys,Class 2,100 Meter Dash,8,David Lawrence,Clarendon College,12.50
2015,Boys,Class 2,100 Meter Dash,1,Jordan Roberts,Jamaica College,11.22
2015,Boys,Class 2,100 Meter Dash,2,Yashawn Hamilton,Kingston College,11.22
2015,Boys,Class 2,100 Meter Dash,3,D'Angelo Mullings,Wolmer's,11.24
2015,Boys,Class 2,100 Meter Dash,4,Anthony Williams,Ardenne High,11.59
2015,Boys,Class 2,100 Meter Dash,5,Donte Campbell,Greater Portmore,11.70
2015,Boys,Class 2,100 Meter Dash,6,Daniel Irving,Rusea's High,12.01
2015,Boys,Class 2,100 Meter Dash,7,Denton English,Kingston Technical High,12.64
2015,Boys,Class 2,100 Meter Dash,1,Chislon Gordon,Jamaica College,11.31
2015,Boys,Class 2,100 Meter Dash,2,Andre Morrison,St. Jago High,11.39
2015,Boys,Class 2,100 Meter Dash,3,Tajae Whyte,William Knibb Memorial High,11.72
2015,Boys,Class 2,100 Meter Dash,4,Symon Myles,Buff Bay High,11.86
2015,Boys,Class 2,100 Meter Dash,5,Shamar Whyte,Manchester High,11.88
2015,Boys,Class 2,100 Meter Dash,6,Lijae Holness,Muschett High,11.89
2015,Boys,Class 2,100 Meter Dash,7,D'Mitre Wilson,Papine High,12.01
2015,Boys,Class 2,100 Meter Dash,--,Onar Morgan,Waterford High School,FS
2015,Boys,Class 2,100 Meter Dash,1,Malik Shepherd,Wolmer's,11.25
2015,Boys,Class 2,100 Meter Dash,2,Odane Mcpherson,Greater Portmore,11.35
2015,Boys,Class 2,100 Meter Dash,3,Jevony Murray,Herbert Morrison,11.38
2015,Boys,Class 2,100 Meter Dash,4,Coy Spence,Green Island High,11.57
2015,Boys,Class 2,100 Meter Dash,5,Samuel Jordan,Cedric Titus,11.79
2015,Boys,Class 2,100 Meter Dash,6,Jared Wedderburn,Meadowbrook High,11.82
2015,Boys,Class 2,100 Meter Dash,7,Kygon Saint,Edith Dalton James,12.12
2015,Boys,Class 2,100 Meter Dash,8,Alex Wynter,Winston Jones High,12.19
2015,Boys,Class 2,100 Meter Dash,1,Robert Pryce,Garvey Maceo High,11.88
2015,Boys,Class 2,100 Meter Dash,2,Mikhail Watson,Herbert Morrison,11.99
2015,Boys,Class 2,100 Meter Dash,3,Alistair Crooks,York Castle High,12.02
2015,Boys,Class 2,100 Meter Dash,4,Allix Armstrong,Mona High,12.05
2015,Boys,Class 2,100 Meter Dash,5,Ashane Beckford,Glenmuir High,12.20
2015,Boys,Class 2,100 Meter Dash,6,Jamarley Brown,Clan Carthy High,12.55
2015,Boys,Class 3,100 Meter Dash,1,Taiwane Garriques,St. Jago High,11.76
2015,Boys,Class 3,100 Meter Dash,2,Javden Douglas,Jamaica College,11.78
2015,Boys,Class 3,100 Meter Dash,3,Sachin Dennis,St. Elizabeth Technical High,11.92
2015,Boys,Class 3,100 Meter Dash,4,Suane Palmer,Mile Gully High,12.35
2015,Boys,Class 3,100 Meter Dash,5,Tajae Sharpe,Camperdown High,12.52
2015,Boys,Class 3,100 Meter Dash,6,Toria Franklyn,Spot Valley High,12.74
2015,Boys,Class 3,100 Meter Dash,7,Javaine Charles,Dinthill Technical High,12.97
2015,Boys,Class 3,100 Meter Dash,1,Javier Johnson,Green Island High,11.70
2015,Boys,Class 3,100 Meter Dash,2,John Vernon,St. Jago High,11.93
2015,Boys,Class 3,100 Meter Dash,3,Keino Wint,Mile Gully High,12.42
2015,Boys,Class 3,100 Meter Dash,4,Tadayne Gordon,Camperdown High,12.49
2015,Boys,Class 3,100 Meter Dash,5,Aldre Francis,Munro College,12.63
2015,Boys,Class 3,100 Meter Dash,6,Damel Walker,Ewarton High,12.85
2015,Boys,Class 3,100 Meter Dash,1,Akeen Smith,Kingston College,11.67
2015,Boys,Class 3,100 Meter Dash,2,Romaine Pryce,Spot Valley High,11.93
2015,Boys,Class 3,100 Meter Dash,3,Shamar Rose,Ocho Rios High,12.14
2015,Boys,Class 3,100 Meter Dash,4,Andre Bent,William Knibb Memorial High,12.32
2015,Boys,Class 3,100 Meter Dash,5,Joel Watson,Greater Portmore,12.44
2015,Boys,Class 3,100 Meter Dash,6,Seth Daniels,Old Harbour High,12.76
2015,Boys,Class 3,100 Meter Dash,7,Jamile Drummomd,Clarendon College,12.89
2015,Boys,Class 3,100 Meter Dash,1,Tahj-rojae Scott,Kingston College,11.96
2015,Boys,Class 3,100 Meter Dash,2,Krishna Edwards,York Castle High,12.05
2015,Boys,Class 3,100 Meter Dash,3,Danvil Barnaby,Green Island High,12.15
2015,Boys,Class 3,100 Meter Dash,4,Kenroy Reid,Cornwall College,12.64
2015,Boys,Class 3,100 Meter Dash,5,Jaedon Johnson,Vauxhall High,12.78
2015,Boys,Class 3,100 Meter Dash,6,Daniel Campbell,Clan Carthy High,12.98
2015,Boys,Class 3,100 Meter Dash,1,Errol Wilson,St. Mary High,12.08
2015,Boys,Class 3,100 Meter Dash,2,Jadon Daley,Ardenne High,12.15
2015,Boys,Class 3,100 Meter Dash,3,Kyle Mclean,Jonathan Grant High,12.32
2015,Boys,Class 3,100 Meter Dash,4,Kaheem Beason,Clarendon College,12.35
