Year,Gender,Class,Event,Rank,Athlete,School,Mark
2011,Boys,Class 2,Long Jump,--,Odeairo Hines,Herbert Morrison,DNS
2011,Boys,Class 2,Long Jump,--,Thero Walker,St. Mary High,DNS
2011,Boys,Class 2,Long Jump,1,Javauny Hyde,Wolmer's,6.86mq
2011,Boys,Class 2,Long Jump,2,Alex Rookwood,Hydel Group of Schools,6.74mq
2011,Boys,Class 2,Long Jump,3,Antonio Henry,Kingston College,6.65mq
2011,Boys,Class 2,Long Jump,4,Jyuset Hall,Calabar High School,6.63mq
2011,Boys,Class 2,Long Jump,5,Dudley Boeldak,Ardenne High,6.47mq
2011,Boys,Class 2,Long Jump,6,Dabarie Spence,Excelsior High,6.46mq
2011,Boys,Class 2,Long Jump,7,Tyrone Mollison,Munro College,6.40mq
2011,Boys,Class 2,Long Jump,8,Nicholas Phynn,Jamaica College,6.26m
2011,Boys,Class 2,Long Jump,9,Javon Battick,St. Jago High,6.24m
2011,Boys,Class 2,Long Jump,10,Oshane Taylor,St. Elizabeth Technical High,6.03m
2011,Boys,Class 2,Long Jump,11,Leonardo Reid,Bog Walk High,5.98m
2011,Boys,Class 2,Long Jump,12,Paul Barrett,Holmwood Technical High,5.93m
2011,Boys,Class 2,Long Jump,13,Brian Barrett,Campion College,5.87m
2011,Boys,Class 2,Long Jump,14,Romario Reneil Atkins,Jose Marti Technical High,5.84m
2011,Boys,Class 2,Long Jump,15,Jermaine Allen,Petersfield High,5.45m
2011,Boys,Class 2,Long Jump,15,Jermaine Grant,Guys Hill High,5.45m
2011,Boys,Class 2,Long Jump,--,Basil Thompson,Herbert Morrison,ND
2011,Boys,Class 2,Long Jump,--,Conrad Garrick,Ferncourt High,DNS
2011,Boys,Class 2,Shot Put,1,Alec-Verne Longmore,Jamaica College,15.45m
2011,Boys,Class 2,Shot Put,2,Demar Gayle,Edwin Allen High,14.38m
2011,Boys,Class 2,Shot Put,3,Orega Welch,Lennon High,14.19m
2011,Boys,Class 2,Shot Put,4,Emmanuel Mayanja,Ardenne High,14.07m
2011,Boys,Class 2,Shot Put,5,Jordan Forbes,Kingston College,13.82m
2011,Boys,Class 2,Shot Put,6,Dwayne Sicheran,Manning's High,13.48m
2011,Boys,Class 2,Shot Put,7,Alexander Parkinson,Jamaica College,13.46m
2011,Boys,Class 2,Shot Put,8,Derrick Pitt,St. Jago High,13.37m
2011,Boys,Class 2,Shot Put,9,Mikhail Powell,Munro College,13.10m
2011,Boys,Class 2,Shot Put,10,Sanjay Reid,Foga Road High,12.71m
2011,Boys,Class 2,Shot Put,11,Chad Harris,St. Jago High,12.70m
2011,Boys,Class 2,Shot Put,12,Stevon Crooks,Petersfield High,12.63m
2011,Boys,Class 2,Shot Put,13,Christopher Brown,Calabar High School,12.58m
2011,Boys,Class 2,Shot Put,14,Zaavan Richards,Kingston College,12.31m
2011,Boys,Class 2,Shot Put,15,Glenford Watson,Petersfield High,12.30m
2011,Boys,Class 2,Shot Put,16,Orain Clair,Foga Road High,12.25m
2011,Boys,Class 2,Shot Put,17,Romario Willis,Buff Bay High,12.23m
2011,Boys,Class 2,Shot Put,18,Javaunie Francis,Balaclava High,11.94m
2011,Boys,Class 2,Shot Put,19,Joseph Braidy,Wolmer's,11.67m
2011,Boys,Class 2,Shot Put,20,Ricardo Smith,Herbert Morrison,11.64m
2011,Boys,Class 2,Shot Put,20,Keeno Burrell,Claude McKay High,11.64m
2011,Boys,Class 2,Shot Put,22,Shamar Chambers,Papine High,11.56m
2011,Boys,Class 2,Shot Put,23,Leighton Walker,Cornwall College,11.21m
2011,Boys,Class 2,Shot Put,24,Rohan Blair,Lacovia High,11.17m
2011,Boys,Class 2,Shot Put,25,Rasheed Allen,Ocho Rios High,10.08m
2011,Boys,Class 2,Shot Put,26,Kevon Walker,St. Andrew College,9.95m
2011,Boys,Class 2,Shot Put,--,Kenroy Gobourne,Titchfield High School,ND
2011,Girls,Open,Javelin Throw,1,Kellion Knibb,St. Jago High,35.81mq
2011,Girls,Open,Javelin Throw,2,Veleisha Walker,Immaculate Conception High,31.99mq
2011,Girls,Open,Javelin Throw,3,Taleika Harris-Nelson,Vere Technical High,30.84mq
2011,Girls,Open,Javelin Throw,4,Kenisha Stewart,Edwin Allen High,30.28mq
2011,Girls,Open,Javelin Throw,5,Shereece Smith,Manchester High,30.23mq
2011,Girls,Open,Javelin Throw,6,Deveena Nation,Buff Bay High,29.78mq
2011,Girls,Open,Javelin Throw,7,Gleneve Grange,Holmwood Technical High,29.62mq
2011,Girls,Open,Javelin Throw,8,Alethia Edwards,Wolmer's,28.78mq
2011,Girls,Open,Javelin Throw,9,Georgia Williams,St. Andrew High for Girls,26.17mq
2011,Girls,Open,Javelin Throw,10,Kglesia Hunter,Seaforth High,26.15mq
2011,Girls,Open,Javelin Throw,11,Ashlee Mowatt,St. Hugh's High,22.92m
2011,Girls,Open,Javelin Throw,--,Janeil Brown,Holy Trinity High,DNS
2011,Girls,Open,Javelin Throw,--,Omesha Locke,Manning's High,DNS
2011,Girls,Open,Javelin Throw,1,Serena Canegan,Vere Technical High,34.91mq
2011,Girls,Open,Javelin Throw,2,Shantay Stephens,Holmwood Technical High,32.66mq
2011,Girls,Open,Javelin Throw,3,Danniel Thomas,Edwin Allen High,31.54mq
2011,Girls,Open,Javelin Throw,4,Kristen Deacon,Wolmer's,29.07mq
2011,Girls,Open,Javelin Throw,5,Nayoka Clunis,Excelsior High,29.05mq
2011,Girls,Open,Javelin Throw,6,Macy Mcfarlane,Happy Grove High,27.27mq
2011,Girls,Open,Javelin Throw,7,Ladonnia Walsh,St. Andrew High for Girls,27.14mq
2011,Girls,Open,Javelin Throw,8,Gabrielle Murdock,Immaculate Conception High,27.00mq
2011,Girls,Open,Javelin Throw,9,Shantal Reid,Titchfield High School,23.21mq
2011,Girls,Open,Javelin Throw,10,Shanique Myers,Oberlin High,22.73m
2011,Girls,Open,Javelin Throw,--,Sheena Powell,Manchester High,FOUL
2011,Girls,Open,Javelin Throw,--,Tonique Sobah,St. Jago High,FOUL
2011,Girls,Open,Javelin Throw,--,Parris Lynch,St. Hugh's High,FOUL
2011,Girls,Open,100 Meter Hurdles,1,Lexanna Morgan,Alpha Academy,
2011,Girls,Open,100 Meter Hurdles,2,Gleneve Grange,Holmwood Technical High,
2011,Girls,Open,100 Meter Hurdles,3,Serena Canegan,Vere Technical High,
2011,Girls,Open,100 Meter Hurdles,--,Nicola Dixon,Glengoffe High,
2011,Girls,Open,100 Meter Hurdles,1,Tonique Sobah,St. Jago High,
2011,Girls,Open,100 Meter Hurdles,2,Trudy Mccalla,Oberlin High,
2011,Girls,Open,100 Meter Hurdles,3,Rashema Briscoe,Edwin Allen High,
2011,Girls,Open,100 Meter Hurdles,4,Shanice Grant,Wolmer's,
2011,Girls,Open,100 Meter Hurdles,5,Georgia Williams,St. Andrew High for Girls,
2011,Girls,Open,100 Meter Hurdles,1,Tonique Sobah,St. Jago High,14.54
2011,Girls,Open,100 Meter Hurdles,2,Lexanna Morgan,Alpha Academy,14.86
2011,Girls,Open,100 Meter Hurdles,3,Trudy Mccalla,Oberlin High,15.97
2011,Girls,Open,100 Meter Hurdles,4,Rashema Briscoe,Edwin Allen High,16.04
2011,Girls,Open,100 Meter Hurdles,5,Gleneve Grange,Holmwood Technical High,16.82
2011,Girls,Open,100 Meter Hurdles,6,Serena Canegan,Vere Technical High,16.91
2011,Girls,Open,100 Meter Hurdles,7,Shanice Grant,Wolmer's,17.24
2011,Girls,Open,100 Meter Hurdles,8,Georgia Williams,St. Andrew High for Girls,18.53
2011,Girls,Open,100 Meter Hurdles,--,Nicola Dixon,Glengoffe High,DNS
2011,Girls,Class 4,70 Meter Hurdles,1,Rushelle Burton,St. Andrew High for Girls,11.10Q
2011,Girls,Class 4,70 Meter Hurdles,2,Jody-Ann Petrie,Excelsior High,11.31q
2011,Girls,Class 4,70 Meter Hurdles,3,Brittani Thompson,Hydel Group of Schools,11.35q
2011,Girls,Class 4,70 Meter Hurdles,4,Tashauna Griffiths,Jonathan Grant High,11.54q
2011,Girls,Class 4,70 Meter Hurdles,5,Tashay Givans,Oberlin High,12.81
2011,Girls,Class 4,70 Meter Hurdles,6,Raphana Brown,Buff Bay High,13.05
2011,Girls,Class 4,70 Meter Hurdles,--,Tishauna Hemmings,Glengoffe High,DNS
2011,Girls,Class 4,70 Meter Hurdles,1,Janeek Brown,Wolmer's,11.04Q
2011,Girls,Class 4,70 Meter Hurdles,2,Sidney Marshall,Manchester High,11.14q
2011,Girls,Class 4,70 Meter Hurdles,3,Chardonna Michael-Coley,Holy Childhood High,12.45
2011,Girls,Class 4,70 Meter Hurdles,4,Tissann Hickling,St. Jago High,12.57
2011,Girls,Class 4,70 Meter Hurdles,5,Treselle Grant,Titchfield High School,13.49
2011,Girls,Class 4,70 Meter Hurdles,6,Natasha Chang,Holmwood Technical High,14.01
2011,Girls,Class 4,70 Meter Hurdles,1,Voshon Lynch,Excelsior High,11.89Q
2011,Girls,Class 4,70 Meter Hurdles,2,Kaydean Vassel,St. Andrew High for Girls,11.91
2011,Girls,Class 4,70 Meter Hurdles,3,Ayeshia Morgan,Hydel Group of Schools,12.16
2011,Girls,Class 4,70 Meter Hurdles,4,Patrice Moody,Edwin Allen High,12.17
2011,Girls,Class 4,70 Meter Hurdles,5,Trisanya Mitchell,Wolmer's,12.30
2011,Girls,Class 4,70 Meter Hurdles,6,Gabrielle Foster,Alpha Academy,12.38
2011,Girls,Class 4,70 Meter Hurdles,1,Zinedine Russell,Alpha Academy,11.73Q
2011,Girls,Class 4,70 Meter Hurdles,2,Colestia Baker,Holmwood Technical High,11.85
2011,Girls,Class 4,70 Meter Hurdles,3,Shanice Burrell,Buff Bay High,12.38
2011,Girls,Class 4,70 Meter Hurdles,4,Shellece Clark,Edwin Allen High,12.40
2011,Girls,Class 4,70 Meter Hurdles,5,Keisha Smith,Donald Quarrie High,12.79
2011,Girls,Class 4,70 Meter Hurdles,6,Safiya Thompson,St. Jago High,12.90
2011,Girls,Class 3,80 Meter Hurdles,1,Yanique Thompson,Holmwood Technical High,11.48Q
2011,Girls,Class 3,80 Meter Hurdles,2,Georgiana Gordon,St. Jago High,12.18q
2011,Girls,Class 3,80 Meter Hurdles,3,Oweneika Watson,Buff Bay High,12.26q
2011,Girls,Class 3,80 Meter Hurdles,4,Shannell Hibbert,Camperdown High,12.82
2011,Girls,Class 3,80 Meter Hurdles,5,Lorriane Cassanova,Manchester High,13.29
2011,Girls,Class 3,80 Meter Hurdles,6,Chriss-Ann Thomas,St. Catherine High,13.56
2011,Girls,Class 3,80 Meter Hurdles,7,Gizelle Baxter,Holy Trinity High,14.43
2011,Girls,Class 3,80 Meter Hurdles,1,Peta-Gay Williams,Camperdown High,12.15Q
2011,Girls,Class 3,80 Meter Hurdles,2,Dawna Young,Wolmer's,12.41q
2011,Girls,Class 3,80 Meter Hurdles,3,Latavia Coombs,Holmwood Technical High,12.44
2011,Girls,Class 3,80 Meter Hurdles,4,Latieah Smith,Excelsior High,13.34
2011,Girls,Class 3,80 Meter Hurdles,5,Dodine Mcpherson,Holy Childhood High,13.79
2011,Girls,Class 3,80 Meter Hurdles,6,Sashawna Lee,Titchfield High School,14.41
2011,Girls,Class 3,80 Meter Hurdles,--,Lenarie Johnson,Herbert Morrison,DNS
2011,Girls,Class 3,80 Meter Hurdles,1,Andrenette Knight,Vere Technical High,12.09Q
2011,Girls,Class 3,80 Meter Hurdles,2,Shanice Lewis,Edwin Allen High,12.36q
2011,Girls,Class 3,80 Meter Hurdles,3,Jody-Kay Peterkin,Wolmer's,12.77
2011,Girls,Class 3,80 Meter Hurdles,4,Chantel Freckleton,Dinthill Technical High,12.78
2011,Girls,Class 3,80 Meter Hurdles,5,Kerry Nelson,Oberlin High,13.01
2011,Girls,Class 3,80 Meter Hurdles,6,Yasheka Leith,Buff Bay High,13.74
2011,Girls,Class 3,80 Meter Hurdles,--,Jenesa Pottinger,Holy Trinity High,DNS
2011,Girls,Class 3,80 Meter Hurdles,1,Tracy-Ann May,Edwin Allen High,12.01Q
2011,Girls,Class 3,80 Meter Hurdles,2,Samara Spencer,Hydel Group of Schools,12.55
2011,Girls,Class 3,80 Meter Hurdles,3,Jeamine Williams,Immaculate Conception High,12.85
2011,Girls,Class 3,80 Meter Hurdles,4,Moseha Reid,St. Elizabeth Technical High,12.97
2011,Girls,Class 3,80 Meter Hurdles,5,Shanice Johnson,St. Andrew High for Girls,12.97
2011,Girls,Class 3,80 Meter Hurdles,--,Savanah Thompson,Claude McKay High,DNF
2011,Girls,Class 3,80 Meter Hurdles,--,Juzelle Stewart,St. Jago High,DNS
2011,Girls,Class 2,100 Meter Hurdles,1,Megan Simmonds,St. Andrew High for Girls,14.12Q
2011,Girls,Class 2,100 Meter Hurdles,2,Claudette Allen,Edwin Allen High,14.24Q
2011,Girls,Class 2,100 Meter Hurdles,3,Rusheen Reid,The Queens School,14.29q
2011,Girls,Class 2,100 Meter Hurdles,4,Cherifa Bartlet,St. Elizabeth Technical High,14.48q
2011,Girls,Class 2,100 Meter Hurdles,5,Deneal Gordon,Wolmer's,15.65
2011,Girls,Class 2,100 Meter Hurdles,6,Kedeshia Sweeney,Buff Bay High,15.68
2011,Girls,Class 2,100 Meter Hurdles,--,Shamoya Mcneil,Titchfield High School,FS
2011,Girls,Class 2,100 Meter Hurdles,1,Janieve Russel,Holmwood Technical High,14.18Q
2011,Girls,Class 2,100 Meter Hurdles,2,Teriann Wiiliams,Edwin Allen High,14.35Q
2011,Girls,Class 2,100 Meter Hurdles,3,Sashel Brown,Alpha Academy,14.62
2011,Girls,Class 2,100 Meter Hurdles,4,Latanya Perry,Vere Technical High,14.65
2011,Girls,Class 2,100 Meter Hurdles,5,Anna-Kay West,Manchester High,16.32
2011,Girls,Class 2,100 Meter Hurdles,6,Deveena Nation,Buff Bay High,16.37
2011,Girls,Class 2,100 Meter Hurdles,--,Shenelle Francis,St. Jago High,DNF
2011,Girls,Class 2,100 Meter Hurdles,1,Chrisdale Mccarthy,St. Jago High,14.22Q
2011,Girls,Class 2,100 Meter Hurdles,2,Tatiana Wolfe,Alpha Academy,14.85Q
2011,Girls,Class 2,100 Meter Hurdles,3,Shay-Ann Holness,Manchester High,15.18
2011,Girls,Class 2,100 Meter Hurdles,4,Shanice Mcpherson,Holmwood Technical High,15.58
2011,Girls,Class 2,100 Meter Hurdles,5,Chelsea Montaque,St. Andrew High for Girls,15.58
2011,Girls,Class 2,100 Meter Hurdles,6,Natasha Patterson,Wolmer's,15.64
2011,Girls,Class 2,100 Meter Hurdles,7,Shanice Walker,Vere Technical High,15.95
2011,Girls,Class 3,Long Jump,1,Tamara Moncrieffe,Holmwood Technical High,5.67mq
2011,Girls,Class 3,Long Jump,2,Ashley Baker,Excelsior High,5.55mq
2011,Girls,Class 3,Long Jump,2,Shardia Lawrence,Vere Technical High,5.55mq
2011,Girls,Class 3,Long Jump,4,Danique Bryan,Edwin Allen High,5.40mq
2011,Girls,Class 3,Long Jump,5,Annastacia Forrester,Manchester High,5.33mq
2011,Girls,Class 3,Long Jump,6,Kishna Gaye Chambers,St. Elizabeth Technical High,5.29mq
2011,Girls,Class 3,Long Jump,7,Amanda Carty,Hydel Group of Schools,5.25mq
2011,Girls,Class 3,Long Jump,8,Danicia Grant,St. Jago High,5.23mq
2011,Girls,Class 3,Long Jump,9,Andriene Rose,Wolmer's,5.05m
2011,Girls,Class 3,Long Jump,10,Rahsheda Reid,Meadowbrook High,4.97m
2011,Girls,Class 3,Long Jump,11,Safia Morgan,Immaculate Conception High,4.95m
2011,Girls,Class 3,Long Jump,12,Romae Quarrie,Campion College,4.93m
2011,Girls,Class 3,Long Jump,13,Shanae Allen,Hopewell High,4.51m
2011,Girls,Class 3,Long Jump,14,Nicolette Thompson,Manning's High,4.44m
2011,Girls,Class 3,Long Jump,15,Cian Smith,St. Hugh's High,4.41m
2011,Girls,Class 3,Long Jump,16,Antonia Mason,St. Andrew High for Girls,3.52m
2011,Girls,Class 3,Long Jump,--,Shanae Levy,Spaldings High,DNS
2011,Girls,Class 3,Long Jump,--,Chevanese Burke,Yallahs High,DNS
2011,Girls,Class 3,Long Jump,--,Petrona Mcdonald,Grange Hill High,DNS
2011,Girls,Class 3,Long Jump,1,Samara Spencer,Hydel Group of Schools,5.61mq
2011,Girls,Class 3,Long Jump,2,Shanice Lewis,Edwin Allen High,5.55mq
2011,Girls,Class 3,Long Jump,3,Oweneika Watson,Buff Bay High,5.44mq
2011,Girls,Class 3,Long Jump,4,Jehvannia Vidal-Whyte,Vere Technical High,5.43mq
2011,Girls,Class 3,Long Jump,5,Tashay Hunter,Donald Quarrie High,5.40mq
2011,Girls,Class 3,Long Jump,6,Latavia Coombs,Holmwood Technical High,5.29mq
2011,Girls,Class 3,Long Jump,7,Shanique Wright,Manchester High,5.20mq
2011,Girls,Class 3,Long Jump,8,Kerrian Gocoul,Wolmer's,5.18m
2011,Girls,Class 3,Long Jump,9,Tash-Na Miller,Excelsior High,5.16m
2011,Girls,Class 3,Long Jump,10,Trishauna Miller,Guys Hill High,4.95m
2011,Girls,Class 3,Long Jump,11,Shantal Morgan,Titchfield High School,4.83m
2011,Girls,Class 3,Long Jump,12,Afiya Dacres,St. Andrew High for Girls,4.81m
2011,Girls,Class 3,Long Jump,13,Shanel Williams,Camperdown High,4.75m
2011,Girls,Class 3,Long Jump,14,Jessica Noble,The Queens School,4.71m
2011,Girls,Class 3,Long Jump,15,Cadine Earle,William Knibb Memorial High,4.61m
2011,Girls,Class 3,Long Jump,16,Fiona Jackson,Herbert Morrison,4.49m
2011,Girls,Class 3,Long Jump,--,Abigail Bryan,St. Jago High,DNS
2011,Girls,Class 3,Long Jump,--,Moneta Felis,Vauxhall High,DNS
2011,Girls,Class 1,100 Meter Hurdles,1,Tonique Sobah,St. Jago High,14.24Q
2011,Girls,Class 1,100 Meter Hurdles,2,Adriana Brown,Manchester High,14.50Q
2011,Girls,Class 1,100 Meter Hurdles,3,Halle Green,The Queens School,14.68q
2011,Girls,Class 1,100 Meter Hurdles,4,Keenan Davis,Edwin Allen High,14.98q
2011,Girls,Class 1,100 Meter Hurdles,5,Aeshia Vaughns,Holmwood Technical High,18.03
2011,Girls,Class 1,100 Meter Hurdles,--,Ackeisha Burnett,Wolmer's,DNS
2011,Girls,Class 1,100 Meter Hurdles,1,Kimberly Golding,Alpha Academy,14.19Q
2011,Girls,Class 1,100 Meter Hurdles,2,Anna Kay James,St. Jago High,14.80Q
2011,Girls,Class 1,100 Meter Hurdles,3,Rochelle Williams,Holmwood Technical High,15.19q
2011,Girls,Class 1,100 Meter Hurdles,4,Jami-Lee Gordon,Manchester High,16.18q
2011,Girls,Class 1,100 Meter Hurdles,5,Toni-Ann Moore,Camperdown High,16.20
2011,Girls,Class 1,100 Meter Hurdles,--,Shanice Grant,Wolmer's,DNS
2011,Boys,Class 3,100 Meter Hurdles,1,Michael Ohara,Calabar High School,14.01Q
2011,Boys,Class 3,100 Meter Hurdles,2,Shaquille Shaw,Kingston College,14.50Q
2011,Boys,Class 3,100 Meter Hurdles,3,Khori Bennett,Wolmer's,14.62q
2011,Boys,Class 3,100 Meter Hurdles,4,Tarique Henry,Jamaica College,14.77q
2011,Boys,Class 3,100 Meter Hurdles,5,Keno Munroe,St. Jago High,14.80q
2011,Boys,Class 3,100 Meter Hurdles,6,Nicholas Alexander,Manchester High,15.12
2011,Boys,Class 3,100 Meter Hurdles,7,Duran Crooks,Munro College,15.24
2011,Boys,Class 3,100 Meter Hurdles,1,Jaheel Hyde,Wolmer's,14.02Q
2011,Boys,Class 3,100 Meter Hurdles,2,Jordan Chin,St. Jago High,14.23Q
2011,Boys,Class 3,100 Meter Hurdles,3,Shamar Morrison,Jamaica College,14.66q
2011,Boys,Class 3,100 Meter Hurdles,4,Seanie Selvin,Calabar High School,15.03
2011,Boys,Class 3,100 Meter Hurdles,5,Sean Wright,Kingston College,15.13
2011,Boys,Class 3,100 Meter Hurdles,6,Brandon Drummond,Munro College,15.76
2011,Boys,Class 3,100 Meter Hurdles,7,Odane Mchayle,Herbert Morrison,15.77
2011,Girls,Open,High Jump,1,Serena Canegan,Vere Technical High,1.63m
2011,Girls,Open,High Jump,1,Tonique Sobah,St. Jago High,1.63m
2011,Girls,Open,High Jump,3,Shanice Grant,Wolmer's,1.60m
2011,Girls,Open,High Jump,3,Rashema Briscoe,Edwin Allen High,1.60m
2011,Girls,Open,High Jump,5,Gleneve Grange,Holmwood Technical High,1.57m
2011,Girls,Open,High Jump,5,Lexanna Morgan,Alpha Academy,1.57m
2011,Girls,Open,High Jump,7,Georgia Williams,St. Andrew High for Girls,1.54m
2011,Girls,Open,High Jump,8,Trudy Mccalla,Oberlin High,1.51m
2011,Girls,Open,High Jump,--,Nicola Dixon,Glengoffe High,DNS
2011,Boys,Class 2,110 Meter Hurdles,1,Kemar Williams,Calabar High School,14.44Q
2011,Boys,Class 2,110 Meter Hurdles,2,Tyler Mason,Jamaica College,14.54Q
2011,Boys,Class 2,110 Meter Hurdles,3,Maurice Mcintosh,St. Elizabeth Technical High,14.72q
2011,Boys,Class 2,110 Meter Hurdles,4,Rosean Maxwell,Munro College,14.90q
2011,Boys,Class 2,110 Meter Hurdles,5,Oshain Marsh,Wolmer's,15.05
2011,Boys,Class 2,110 Meter Hurdles,6,Jovaine Atkinson,Kingston College,16.12
2011,Boys,Class 2,110 Meter Hurdles,--,Keron Cole,Buff Bay High,DNF
2011,Boys,Class 2,110 Meter Hurdles,--,Javed Campbell,St. Jago High,DNS
2011,Boys,Class 2,110 Meter Hurdles,1,Twain Gordon,Ardenne High,14.60Q
2011,Boys,Class 2,110 Meter Hurdles,2,Sadiki Streete,Jamaica College,14.63Q
2011,Boys,Class 2,110 Meter Hurdles,3,Davion Dennis,St. Elizabeth Technical High,14.82q
2011,Boys,Class 2,110 Meter Hurdles,4,Akeem Mclean,Calabar High School,14.83q
2011,Boys,Class 2,110 Meter Hurdles,5,Levaughn Battick,Kingston College,15.23
2011,Boys,Class 2,110 Meter Hurdles,6,Abraham Robertson,Wolmer's,15.58
2011,Boys,Class 2,110 Meter Hurdles,7,Romario Francis,Munro College,15.92
2011,Boys,Class 2,110 Meter Hurdles,8,Jevaughn Michaels,Cornwall College,15.97
2011,Boys,Class 1,110 Meter Hurdles,1,Stefan Fennel,Kingston College,13.94Q
2011,Boys,Class 1,110 Meter Hurdles,2,Courtney Francis,Jamaica College,14.78Q
2011,Boys,Class 1,110 Meter Hurdles,3,Quishain Paarchment,St. Elizabeth Technical High,14.94q
2011,Boys,Class 1,110 Meter Hurdles,4,Juwayne Moore,St. Jago High,15.26
2011,Boys,Class 1,110 Meter Hurdles,5,Touriq Pecco,Oberlin High,16.02
2011,Boys,Class 1,110 Meter Hurdles,--,Patrick Campbell,Munro College,DNS
2011,Boys,Class 1,110 Meter Hurdles,1,Yanick Hart,Wolmer's,14.35Q
2011,Boys,Class 1,110 Meter Hurdles,2,D'Omar Boyden,Kingston College,14.84Q
2011,Boys,Class 1,110 Meter Hurdles,3,Teivaskie Lewin,Herbert Morrison,14.99
2011,Boys,Class 1,110 Meter Hurdles,4,Jevaughn Jackson,Munro College,15.73
2011,Boys,Class 1,110 Meter Hurdles,5,Orville Pernell,Buff Bay High,16.82
2011,Boys,Class 1,110 Meter Hurdles,6,Rayan Francis,Tacius Golding High,18.21
2011,Boys,Class 1,110 Meter Hurdles,1,Omar Graham,Manchester High,14.42Q
2011,Boys,Class 1,110 Meter Hurdles,2,Kevaughn Allen,Wolmer's,14.43Q
2011,Boys,Class 1,110 Meter Hurdles,3,Kyle Robinson,Jamaica College,14.93q
2011,Boys,Class 1,110 Meter Hurdles,4,Dadrian Hill,Calabar High School,15.03
2011,Boys,Class 1,110 Meter Hurdles,5,Travis Samuels,St. Elizabeth Technical High,15.51
2011,Boys,Class 1,110 Meter Hurdles,6,Shason Saunders,Buff Bay High,16.04
2011,Boys,Class 1,Shot Put,1,Ashinia Miller,Calabar High School,14.35mq
2011,Boys,Class 1,Shot Put,2,Kashif Ford,Jamaica College,14.24mq
2011,Boys,Class 1,Shot Put,3,Chadwick Dacosta,Kingston College,13.12mq
2011,Boys,Class 1,Shot Put,4,Gavin Grey,Bridgeport High,12.55mq
2011,Boys,Class 1,Shot Put,5,Roy Dudley,St. Jago High,12.50mq
2011,Boys,Class 1,Shot Put,6,Oshane Forbes,Balaclava High,12.32mq
2011,Boys,Class 1,Shot Put,7,Jermaine Thompson,Campion College,12.21mq
2011,Boys,Class 1,Shot Put,8,Shamoy Perry,Cornwall College,12.02mq
2011,Boys,Class 1,Shot Put,9,Derval Rodney,Maud McLeod High,11.79mq
2011,Boys,Class 1,Shot Put,10,Rajae Gayle,Munro College,11.62mq
2011,Boys,Class 1,Shot Put,11,Chaz Assrope,Glenmuir High,11.40m
2011,Boys,Class 1,Shot Put,12,Andre Edwards,Cumberland High School,11.32m
2011,Boys,Class 1,Shot Put,13,Keith Scully,Excelsior High,11.21m
2011,Boys,Class 1,Shot Put,14,Nicoholas Nathan,Petersfield High,11.14m
2011,Boys,Class 1,Shot Put,15,Demar Samuels,Godfrey Stewart High,10.99m
2011,Boys,Class 1,Shot Put,16,Owayne Lewards,Lennon High,10.81m
2011,Boys,Class 1,Shot Put,17,Delroy Nelson,Camperdown High,10.09m
2011,Boys,Class 1,Shot Put,--,Oshane Clarke,Titchfield High School,DNS
2011,Boys,Class 1,Shot Put,--,Davion Swaby,St. Elizabeth Technical High,DNS
2011,Boys,Class 1,Shot Put,1,Emmanuel Onyia,Munro College,16.22mq
2011,Boys,Class 1,Shot Put,2,Shaquille Lewis,Jamaica College,15.31mq
2011,Boys,Class 1,Shot Put,3,Travis Smikle,Calabar High School,14.81mq
2011,Boys,Class 1,Shot Put,4,Michael Meikle,Kingston College,13.81mq
2011,Boys,Class 1,Shot Put,5,Roderick Campbell,St. Jago High,12.78mq
2011,Boys,Class 1,Shot Put,6,Carlington Sinclair,Manchester High,12.72mq
2011,Boys,Class 1,Shot Put,7,David Green,Vauxhall High,12.48mq
2011,Boys,Class 1,Shot Put,8,Alphanso Bloise,Holmwood Technical High,12.33mq
2011,Boys,Class 1,Shot Put,9,Seldwyn Morgan,Claude McKay High,12.27mq
2011,Boys,Class 1,Shot Put,10,Damion King,Oberlin High,11.89mq
2011,Boys,Class 1,Shot Put,11,Ramon Campbell,Wolmer's,11.85mq
2011,Boys,Class 1,Shot Put,12,Dwayne Bryce,Cumberland High School,11.53mq
2011,Boys,Class 1,Shot Put,13,Mark Levy,Campion College,11.29m
2011,Boys,Class 1,Shot Put,14,Carlton Edwards,Tacius Golding High,11.00m
2011,Boys,Class 1,Shot Put,15,Rushane Saunders,Bustamante High,10.93m
2011,Boys,Class 1,Shot Put,16,Andrew Brown,Rusea's High,9.14m
2011,Boys,Class 1,Shot Put,--,Mark Davidson,Bridgeport High,ND
2011,Boys,Class 1,Shot Put,--,Kimoy Clarke,Herbert Morrison,DNS
2011,Boys,Class 1,Shot Put,--,Lorenzo Hall,Petersfield High,DNS
2011,Boys,Class 3,Long Jump,1,Javaughn Fowler,Calabar High School,6.47m
2011,Boys,Class 3,Long Jump,2,Kevonn Nichols,St. Elizabeth Technical High,6.37m
2011,Boys,Class 3,Long Jump,3,Jaheel Hyde,Wolmer's,6.26m
2011,Boys,Class 3,Long Jump,4,Shammawi Welington,Kingston College,6.25m
2011,Boys,Class 3,Long Jump,5,Sean Wright,Kingston College,6.23m
2011,Boys,Class 3,Long Jump,6,Renaldo Richards,Oberlin High,6.22m
2011,Boys,Class 3,Long Jump,7,Ajani James,Jamaica College,6.20m
