Year,Gender,Class,Event,Rank,Athlete,School,Mark
2014,Boys,Class 1,100 Meter Dash,1,Waseem Williams,Jamaica College,11.17
2014,Boys,Class 1,100 Meter Dash,2,Shamar Brown,Tacius Golding High,11.52
2014,Boys,Class 1,100 Meter Dash,3,Nicholas Miller,Dinthill Technical High,11.61
2014,Boys,Class 1,100 Meter Dash,4,Travis Morrison,St. Andrew Technical High,11.91
2014,Boys,Class 1,100 Meter Dash,5,Roshaun Morgan,Frome Technical High,12.14
2014,Boys,Class 1,100 Meter Dash,6,Karel Smith,Green Island High,12.16
2014,Boys,Class 1,100 Meter Dash,7,Orville Forrester,Mona High,12.22
2014,Boys,Class 1,100 Meter Dash,8,Deano Downer,Jonathan Grant High,12.44
2014,Boys,Class 1,100 Meter Dash,1,Tevin Wilson,Munro College,11.18
2014,Boys,Class 1,100 Meter Dash,2,Romario Clarke,Hydel Group of Schools,11.18
2014,Boys,Class 1,100 Meter Dash,3,Richard Curtis,Vauxhall High,11.63
2014,Boys,Class 1,100 Meter Dash,4,Jermaine Allen,Petersfield High,11.64
2014,Boys,Class 1,100 Meter Dash,5,Adrian Dennis,Tivoli Gardens High,11.98
2014,Boys,Class 1,100 Meter Dash,6,Kirk Goldson,Charlemont High,12.33
2014,Boys,Class 1,100 Meter Dash,1,Tyler Mason,Jamaica College,10.82
2014,Boys,Class 1,100 Meter Dash,2,Gawain Williams,Herbert Morrison,10.89
2014,Boys,Class 1,100 Meter Dash,3,Davie Brown,Vere Technical High,11.47
2014,Boys,Class 1,100 Meter Dash,4,Anntoneo Haughton,St. Catherine High,11.49
2014,Boys,Class 1,100 Meter Dash,5,Cheshon Chennies,Manchester High,11.54
2014,Boys,Class 1,100 Meter Dash,6,Odane Brown,Jose Marti Technical High,11.64
2014,Boys,Class 1,100 Meter Dash,7,Mikel Graham,Seaforth High,11.94
2014,Boys,Class 1,100 Meter Dash,1,Jullane Walker,Calabar High School,11.01
2014,Boys,Class 1,100 Meter Dash,2,Romario Williams,Muschett High,11.28
2014,Boys,Class 1,100 Meter Dash,3,Raheed Rhoden,Meadowbrook High,11.44
2014,Boys,Class 1,100 Meter Dash,4,Christopher Bent,William Knibb Memorial High,11.54
2014,Boys,Class 1,100 Meter Dash,5,Jeffery Robinson,Little London High,11.63
2014,Boys,Class 1,100 Meter Dash,1,Shivnarine Smalling,Newell High,10.94
2014,Boys,Class 1,100 Meter Dash,2,Mario Williams,Kingston College,10.97
2014,Boys,Class 1,100 Meter Dash,3,Oraine Palmer,St. George's College,11.30
2014,Boys,Class 1,100 Meter Dash,4,Trevaughn Hyman,Spaldings High,11.58
2014,Boys,Class 1,100 Meter Dash,5,Yomouri Branford,Charlemont High,11.64
2014,Boys,Class 1,100 Meter Dash,6,Akeem Campbell,St. James High,11.72
2014,Boys,Class 1,100 Meter Dash,7,Oshane Nelson,Tarrant High School,11.93
2014,Boys,Class 1,100 Meter Dash,8,Oshane Holness,May Day High,11.97
2014,Boys,Class 1,Discus Throw,1,Basil Bingham,Calabar High School,60.29m
2014,Boys,Class 1,Discus Throw,2,Glendford Watson,Petersfield High,54.21m
2014,Boys,Class 1,Discus Throw,3,Demar Gayle,Edwin Allen High,53.36m
2014,Boys,Class 1,Discus Throw,4,Alec-Verne Longmore,Jamaica College,50.08m
2014,Boys,Class 1,Discus Throw,5,Andre Beckford,Calabar High School,49.86m
2014,Boys,Class 1,Discus Throw,6,Kino Dunkley,Munro College,46.99m
2014,Boys,Class 1,Discus Throw,7,Orlando Stephenson,Bog Walk High,46.24m
2014,Boys,Class 1,Discus Throw,8,Eric Campbell,Oberlin High,43.96m
2014,Boys,Class 1,Discus Throw,9,Karl-Leon Grant,Jamaica College,43.60m
2014,Boys,Class 1,Discus Throw,10,Mickel Hudson,Kingston College,42.89m
2014,Boys,Class 1,Discus Throw,11,Rajindra Campbell,Ferncourt High,41.46m
2014,Boys,Class 1,Discus Throw,12,Derrick Spencer,Hydel Group of Schools,40.45m
2014,Boys,Class 3,100 Meter Dash,1,Tyreke Wilson,Calabar High School,11.40
2014,Boys,Class 3,100 Meter Dash,2,Tajuan Simmonds,Wolmer's,11.83
2014,Boys,Class 3,100 Meter Dash,3,Tajae Whyte,William Knibb Memorial High,11.83
2014,Boys,Class 3,100 Meter Dash,4,Ramone Lindo,Iona High School,12.33
2014,Boys,Class 3,100 Meter Dash,5,Sheldon McDonald,Greater Portmore,12.41
2014,Boys,Class 3,100 Meter Dash,6,Kemoy Willis,St. Elizabeth Technical High,12.57
2014,Boys,Class 3,100 Meter Dash,7,David Lawrence,Clarendon College,12.62
2014,Boys,Class 3,100 Meter Dash,1,Chislon Gordon,Jamaica College,11.31
2014,Boys,Class 3,100 Meter Dash,2,Krisano Christie,St. Catherine High,12.08
2014,Boys,Class 3,100 Meter Dash,3,Krishna Edwards,York Castle High,12.50
2014,Boys,Class 3,100 Meter Dash,4,Akeem Daley,Dinthill Technical High,12.55
2014,Boys,Class 3,100 Meter Dash,5,Toria Franklyn,Spot Valley High,12.58
2014,Boys,Class 3,100 Meter Dash,6,Abbajeani Brown,Bog Walk High,13.32
2014,Boys,Class 3,100 Meter Dash,--,Malchiel Brown,Meadowbrook High,FS
2014,Boys,Class 3,100 Meter Dash,1,Dejour Russell,Calabar High School,11.30
2014,Boys,Class 3,100 Meter Dash,2,Taiwane Garriques,St. Jago High,11.87
2014,Boys,Class 3,100 Meter Dash,3,Orane Fisher,Herbert Morrison,12.57
2014,Boys,Class 3,100 Meter Dash,4,Miguel Alexander,Seaforth High,12.69
2014,Boys,Class 3,100 Meter Dash,5,Kajay Green,Thompson Town High,12.71
2014,Boys,Class 3,100 Meter Dash,6,Carlyle Dxon,Vauxhall High,12.72
2014,Boys,Class 3,100 Meter Dash,1,Yashawn Hamilton,Kingston College,11.56
2014,Boys,Class 3,100 Meter Dash,2,Ackeem Gordon,Cornwall College,11.92
2014,Boys,Class 3,100 Meter Dash,3,Andre Edwards,Munro College,12.04
2014,Boys,Class 3,100 Meter Dash,4,Romane Forrester,Jonathan Grant High,12.42
2014,Boys,Class 3,100 Meter Dash,5,Raheem Ebanks,Manchester High,12.56
2014,Boys,Class 3,100 Meter Dash,6,Cam'ron Bailey,Waterford High School,13.09
2014,Boys,Class 3,100 Meter Dash,1,Daniel Dennis,Jamaica College,11.80
2014,Boys,Class 3,100 Meter Dash,2,Akeen Smith,Kingston College,11.96
2014,Boys,Class 3,100 Meter Dash,3,Rasheed Taylor,Manning's High,11.98
2014,Boys,Class 3,100 Meter Dash,4,Leonardo Grizzle,Rusea's High,12.45
2014,Boys,Class 3,100 Meter Dash,5,Robert Bailey,Excelsior High,12.54
2014,Boys,Class 3,100 Meter Dash,6,An-twain Rowe,Green Pond High,13.11
2014,Boys,Class 3,100 Meter Dash,1,Remario McCARTY,Manchester High,11.76
2014,Boys,Class 3,100 Meter Dash,2,Samuel Battick,Wolmer's,12.35
2014,Boys,Class 3,100 Meter Dash,3,Rasheed Wallace,Belair High,12.65
2014,Boys,Class 3,100 Meter Dash,4,King Davis,Grange Hill High,12.71
2014,Boys,Class 3,100 Meter Dash,5,Tyrell Thompson,Charlemont High,12.76
2014,Boys,Class 3,100 Meter Dash,--,Onar Morgan,Waterford High School,FS
2014,Boys,Class 3,100 Meter Dash,1,Delon Farr,St. Mary High,12.13
2014,Boys,Class 3,100 Meter Dash,2,Jaquian Demetrius,St. George's College,12.17
2014,Boys,Class 3,100 Meter Dash,3,Samuel Jordan,Cedric Titus,12.35
2014,Boys,Class 3,100 Meter Dash,4,Tyrece Herbert,Petersfield High,12.50
2014,Boys,Class 3,100 Meter Dash,5,Antonio Folkes,Gaynstead High School,12.65
2014,Boys,Class 3,100 Meter Dash,6,Marcus Ewers,Vauxhall High,12.96
2014,Boys,Class 3,100 Meter Dash,7,Lucan Lambert,Old Harbour High,12.96
2014,Boys,Class 3,100 Meter Dash,8,Lloyd Facey,Mona High,13.43
2014,Boys,Class 3,100 Meter Dash,1,Joel Paulwell,St. George's College,11.66
2014,Boys,Class 3,100 Meter Dash,2,Leon Mckoy,St. Jago High,11.74
2014,Boys,Class 3,100 Meter Dash,3,Tyreek Bucknor,Munro College,12.14
2014,Boys,Class 3,100 Meter Dash,4,Nicholas Stewart,St. Andrew Technical High,12.41
2014,Boys,Class 3,100 Meter Dash,5,Malcolm Grey,Green Island High,12.43
2014,Boys,Class 3,100 Meter Dash,6,Maurice Thompson,Papine High,12.47
2014,Boys,Class 3,100 Meter Dash,7,Damario Morgan,Maggotty High School,12.76
2014,Boys,Class 3,100 Meter Dash,8,Castele Mcdonald,Ferncourt High,13.17
2014,Boys,Class 1,Triple Jump,1,Gavin Gibson,Kingston College,15.51m
2014,Boys,Class 1,Triple Jump,2,Odaine Lewis,Cornwall College,15.49m
2014,Boys,Class 1,Triple Jump,3,Obrien Wasome,Jamaica College,15.31m
2014,Boys,Class 1,Triple Jump,4,Jordan Scott,Campion College,15.11m
2014,Boys,Class 1,Triple Jump,5,Otheny Carridice,Holmwood Technical High,14.30m
2014,Boys,Class 1,Triple Jump,6,Odel Murphy,Hydel Group of Schools,14.27m
2014,Boys,Class 1,Triple Jump,7,Gavin Montaque,St. Mary High,14.18m
2014,Boys,Class 1,Triple Jump,8,Rajay Mills,Excelsior High,14.13m
2014,Boys,Class 1,Triple Jump,9,Odane Francis,Vere Technical High,13.11m
2014,Boys,Class 1,Triple Jump,1,Clayton Brown,Jamaica College,15.39m
2014,Boys,Class 1,Triple Jump,2,Javauny Hyde,Wolmer's,15.17m
2014,Boys,Class 1,Triple Jump,3,Michane Ricketts,Edwin Allen High,14.90m
2014,Boys,Class 1,Triple Jump,4,Anthony Bailey,Munro College,14.82m
2014,Boys,Class 1,Triple Jump,5,Travis Riley,Calabar High School,14.80m
2014,Boys,Class 1,Triple Jump,6,Sharlanjo Nelson,Kingston College,13.92m
2014,Boys,Class 1,Triple Jump,7,Dabarie Spence,Excelsior High,13.73m
2014,Boys,Class 1,Triple Jump,8,Desmond Campbell,Titchfield High School,13.49m
2014,Boys,Class 2,High Jump,1,Lamar Evans,Buff Bay High,1.85m
2014,Boys,Class 2,High Jump,1,Kristoff Darby,Kingston College,1.85m
2014,Boys,Class 2,High Jump,1,Nathaniel Jordan,Cedric Titus,1.85m
2014,Boys,Class 2,High Jump,1,De-Aundre Gayle,Herbert Morrison,1.85m
2014,Boys,Class 2,High Jump,1,Gabriel Allen,Calabar High School,1.85m
2014,Boys,Class 2,High Jump,1,Lushane Wilson,St. Jago High,1.85m
2014,Boys,Class 2,High Jump,7,Romario Gordon,St. George's College,1.80m
2014,Boys,Class 2,High Jump,7,Kwesi Brown,St. Andrew Technical High,1.80m
2014,Boys,Class 2,High Jump,7,Oggary Martin,Ardenne High,1.80m
2014,Boys,Class 2,High Jump,7,Jordan Jackson,St. Elizabeth Technical High,1.80m
2014,Boys,Class 2,High Jump,11,Shem Cole,Excelsior High,1.75m
2014,Boys,Class 2,High Jump,11,Jon-Michael Davis,Wolmer's,1.75m
2014,Boys,Class 2,High Jump,13,Lamar Hall,Green Pond High,1.70m
2014,Boys,Class 2,High Jump,13,Dane Smith,Jamaica College,1.70m
2014,Boys,Class 2,High Jump,13,Tony Haughton,Rusea's High,1.70m
2014,Boys,Class 2,High Jump,16,Jona Hanson,Munro College,1.65m
2014,Boys,Class 2,High Jump,1,Peter Clarke,Wolmer's,1.85m
2014,Boys,Class 2,High Jump,1,Andre Douglas,Jamaica College,1.85m
2014,Boys,Class 2,High Jump,1,Thorne Buchanan,Excelsior High,1.85m
2014,Boys,Class 2,High Jump,1,Javier Lowe,Calabar High School,1.85m
2014,Boys,Class 2,High Jump,1,Ryan Brown,Old Harbour High,1.85m
2014,Boys,Class 2,High Jump,1,Lorenzo Cooper,St. George's College,1.85m
2014,Boys,Class 2,High Jump,1,Rashaun Dawkins,St. Jago High,1.85m
2014,Boys,Class 2,High Jump,8,Luke Walters,Kingston College,1.80m
2014,Boys,Class 2,High Jump,9,Brian-neil Robinson,St. Elizabeth Technical High,1.75m
2014,Boys,Class 2,High Jump,9,Bryce Jemison,Munro College,1.75m
2014,Boys,Class 2,High Jump,11,Terrell Spencer,Tivoli Gardens High,1.70m
2014,Boys,Class 2,High Jump,12,Javaun Douglas,Oberlin High,1.65m
2014,Boys,Class 2,High Jump,12,Alrick Ottey,Cornwall College,1.65m
2014,Boys,Class 2,High Jump,14,Khalil Gordon,Campion College,1.60m
2014,Boys,Class 2,High Jump,--,Keshawn Archibald,St. Andrew Technical High,FAIL
2014,Girls,Open,Javelin Throw,1,Ayesha Champagnie,St. Andrew Technical High,41.48m
2014,Girls,Open,Javelin Throw,2,Olivia Leckford,Edwin Allen High,37.21m
2014,Girls,Open,Javelin Throw,3,Devia Brown,Hydel Group of Schools,36.86m
2014,Girls,Open,Javelin Throw,4,Taneika Elliston,Holmwood Technical High,34.72m
2014,Girls,Open,Javelin Throw,5,Shereece Smith,Manchester High,33.90m
2014,Girls,Open,Javelin Throw,6,Sanola Dunkley,Hampton School,32.12m
2014,Girls,Open,Javelin Throw,7,Ruthan Wilson,Bellefield High,31.07m
2014,Girls,Open,Javelin Throw,8,Kemeshia Chantiloupe,St. Jago High,30.57m
2014,Girls,Open,Javelin Throw,9,Shereese Silvera,St. Hugh's High,30.34m
2014,Girls,Open,Javelin Throw,10,Shenice Williams,Clarendon College,29.52m
2014,Girls,Open,Javelin Throw,11,Felecia Street,Grange Hill High,28.57m
2014,Girls,Open,Javelin Throw,12,Shanay Ricketts,Lennon High,27.51m
2014,Girls,Open,Javelin Throw,13,Natasha Walker,Bog Walk High,26.01m
2014,Girls,Open,Javelin Throw,14,Shanae Levy,Spaldings High,25.80m
2014,Girls,Open,Javelin Throw,15,Tyefah Saunders,Immaculate Conception High,25.46m
2014,Girls,Open,Javelin Throw,16,Karisiah Green,St. Elizabeth Technical High,24.31m
2014,Girls,Open,Javelin Throw,17,Gabrielle Bailey,St. Andrew High for Girls,23.37m
2014,Girls,Open,Javelin Throw,18,Jacina Spaulding,Glengoffe High,21.86m
2014,Girls,Open,Javelin Throw,1,Isheka Binns,Manchester High,37.11m
2014,Girls,Open,Javelin Throw,2,Macy Mcfarlane,Happy Grove High,34.80m
2014,Girls,Open,Javelin Throw,3,Nayoka Clunis,Excelsior High,34.44m
2014,Girls,Open,Javelin Throw,4,Jeda Thompson,Lennon High,34.33m
2014,Girls,Open,Javelin Throw,5,Talee-jay Joseph,Edwin Allen High,29.36m
2014,Girls,Open,Javelin Throw,6,Tamica Thomas,St. Andrew Technical High,29.13m
2014,Girls,Open,Javelin Throw,7,Abigail Henry,William Knibb Memorial High,28.80m
2014,Girls,Open,Javelin Throw,8,Kala Morris,Grange Hill High,27.87m
2014,Girls,Open,Javelin Throw,9,Suezette Layne,Titchfield High School,27.41m
2014,Girls,Open,Javelin Throw,10,Tiffany Higgins,St. Jago High,27.11m
2014,Girls,Open,Javelin Throw,11,Devion Brown,Hydel Group of Schools,26.74m
2014,Girls,Open,Javelin Throw,12,Sahjay Stevens,St. Elizabeth Technical High,25.95m
2014,Girls,Open,Javelin Throw,13,Avery Pryce,Vere Technical High,24.64m
2014,Girls,Open,Javelin Throw,14,Nicole Thompson,Glengoffe High,24.44m
2014,Girls,Open,Javelin Throw,15,Abigail Peart,Mona High,15.73m
2014,Girls,Class 1,100 Meter Dash,1,Jonielle Smith,Wolmer's,12.11
2014,Girls,Class 1,100 Meter Dash,2,Renee Smith,Alpha Academy,12.16
2014,Girls,Class 1,100 Meter Dash,3,Rochene Smith,The Queens School,12.18
2014,Girls,Class 1,100 Meter Dash,4,Teneisha Donaldson,Old Harbour High,13.03
2014,Girls,Class 1,100 Meter Dash,5,Sabrina Hemmings,Spot Valley High,13.04
2014,Girls,Class 1,100 Meter Dash,6,Casandrea Wisdom,Cross Keys High,13.36
2014,Girls,Class 1,100 Meter Dash,7,Yaniqueca Brown,Ardenne High,13.71
2014,Girls,Class 1,100 Meter Dash,1,Chanice Bonner,Holmwood Technical High,12.21
2014,Girls,Class 1,100 Meter Dash,2,Shacquera Wright,St. Jago High,12.27
2014,Girls,Class 1,100 Meter Dash,3,Andriene Rose,Wolmer's,12.39
2014,Girls,Class 1,100 Meter Dash,4,Dawnett Toppin,Herbert Morrison,12.77
2014,Girls,Class 1,100 Meter Dash,5,Kameisha Isaacs,Pembrook Hall High,13.53
2014,Girls,Class 1,100 Meter Dash,1,Monique Spencer,Edwin Allen High,12.02
2014,Girls,Class 1,100 Meter Dash,2,Tasheena Ewan,St. Jago High,12.30
2014,Girls,Class 1,100 Meter Dash,3,Ashawna Ambersley,Herbert Morrison,12.48
2014,Girls,Class 1,100 Meter Dash,4,Rene Medley,Vere Technical High,12.52
2014,Girls,Class 1,100 Meter Dash,5,Carmaleta Griffiths,Norman Manley High School,12.82
2014,Girls,Class 1,100 Meter Dash,6,Kenisha Williams,Mavis Bank High,13.83
2014,Girls,Class 1,100 Meter Dash,7,Keneisha Isaacs,Pembrook Hall High,14.28
2014,Girls,Class 1,100 Meter Dash,1,Dianna Johnson,Holmwood Technical High,12.08
2014,Girls,Class 1,100 Meter Dash,2,Asaine Hall,Petersfield High,12.23
2014,Girls,Class 1,100 Meter Dash,3,Kadesha Adams,Vere Technical High,12.54
2014,Girls,Class 1,100 Meter Dash,4,Debra-Dean Marshall,The Queens School,12.67
2014,Girls,Class 1,100 Meter Dash,5,Tashika Hamilton,Lennon High,13.22
2014,Girls,Class 1,100 Meter Dash,6,Patricia Rose,Central High,13.30
2014,Girls,Class 1,100 Meter Dash,7,Shamara Thomas,Mt. Alvernia High,13.75
2014,Girls,Class 1,100 Meter Dash,1,Christania Williams,Edwin Allen High,11.87
2014,Girls,Class 1,100 Meter Dash,2,Antonika Drummond,Petersfield High,12.35
2014,Girls,Class 1,100 Meter Dash,3,Argyanna Bolton,Manchester High,12.48
2014,Girls,Class 1,100 Meter Dash,4,Toni-ann Ingram,Ardenne High,13.26
2014,Girls,Class 1,100 Meter Dash,5,Toni-ann Angus,Morant Bay High,13.29
2014,Girls,Class 1,100 Meter Dash,6,Seana Edwards,St. Catherine High,13.38
2014,Girls,Class 1,100 Meter Dash,7,Yollanda Frame,Rusea's High,13.94
2014,Girls,Class 1,100 Meter Dash,8,Danielle Eccleston,Mt. Alvernia High,14.44
2014,Girls,Class 2,100 Meter Dash,1,Shauna Helps,Wolmer's,12.17
2014,Girls,Class 2,100 Meter Dash,2,Jeanine Williams,Immaculate Conception High,12.32
2014,Girls,Class 2,100 Meter Dash,3,Sasha-Kaye Tracey,Herbert Morrison,12.74
2014,Girls,Class 2,100 Meter Dash,4,Trudy-Ann Williamson,Westwood High School,12.89
2014,Girls,Class 2,100 Meter Dash,5,Tasha Bailey,Tacius Golding High,12.96
2014,Girls,Class 2,100 Meter Dash,6,Kaydrian Henry,B. B. Coke High,13.36
2014,Girls,Class 2,100 Meter Dash,7,Leecoy Coley,Hampton School,13.80
2014,Girls,Class 2,100 Meter Dash,1,Shanice Reid,St. Jago High,12.12
2014,Girls,Class 2,100 Meter Dash,2,Kristal Robertson,The Queens School,12.42
2014,Girls,Class 2,100 Meter Dash,3,Shannell Hibbert,Camperdown High,12.53
2014,Girls,Class 2,100 Meter Dash,4,Renee Brown,Wolmer's,12.54
2014,Girls,Class 2,100 Meter Dash,5,Brittany Campbell,Edwin Allen High,12.57
2014,Girls,Class 2,100 Meter Dash,6,Brittany Williams,Immaculate Conception High,12.88
2014,Girls,Class 2,100 Meter Dash,7,Sheneeka Blair,Gaynstead High School,13.21
2014,Girls,Class 2,100 Meter Dash,1,Natalliah Whyte,St. Jago High,12.25
2014,Girls,Class 2,100 Meter Dash,2,Kerry-Ann Scott,Holmwood Technical High,12.48
2014,Girls,Class 2,100 Meter Dash,3,Tasheka Gordon,Excelsior High,12.53
2014,Girls,Class 2,100 Meter Dash,4,Jamique Evans,Petersfield High,12.72
2014,Girls,Class 2,100 Meter Dash,5,Natasha Jackson,Gaynstead High School,13.18
2014,Girls,Class 2,100 Meter Dash,6,Kadian White,Lacovia High,13.62
2014,Girls,Class 2,100 Meter Dash,7,Teana-shae Gordon,Muschett High,13.71
2014,Girls,Class 2,100 Meter Dash,1,Britney Hew,Holmwood Technical High,12.26
2014,Girls,Class 2,100 Meter Dash,2,Isheena Belnavis,Hydel Group of Schools,12.30
2014,Girls,Class 2,100 Meter Dash,3,Pamela Arnold,St. Elizabeth Technical High,12.33
2014,Girls,Class 2,100 Meter Dash,4,Patrice Allen,Spaldings High,12.64
2014,Girls,Class 2,100 Meter Dash,5,Travienna Blackeller,Muschett High,12.91
2014,Girls,Class 2,100 Meter Dash,6,Dellisa Lee,Meadowbrook High,13.12
2014,Girls,Class 2,100 Meter Dash,7,Sasharee Henry,Mt. Alvernia High,13.16
2014,Girls,Class 2,100 Meter Dash,1,Samara Spencer,Hydel Group of Schools,12.35
2014,Girls,Class 2,100 Meter Dash,2,Kishauna Smith,Herbert Morrison,12.41
2014,Girls,Class 2,100 Meter Dash,3,Aaliyah Williams,Camperdown High,12.60
2014,Girls,Class 2,100 Meter Dash,4,Nicole Sweeney,Ardenne High,13.61
2014,Girls,Class 2,100 Meter Dash,5,Loren Dobbs,Campion College,13.61
2014,Girls,Class 2,100 Meter Dash,6,Sophia Nairne,Waterford High School,14.45
2014,Girls,Class 2,100 Meter Dash,1,Christine Moss,St. Elizabeth Technical High,12.41
2014,Girls,Class 2,100 Meter Dash,2,Angielee Jackson,Green Island High,12.43
2014,Girls,Class 2,100 Meter Dash,3,Anna-Lee West,Manchester High,12.56
2014,Girls,Class 2,100 Meter Dash,4,Makayda Palmer,Alpha Academy,12.73
2014,Girls,Class 2,100 Meter Dash,5,Dominique Higgins,St. Hugh's High,13.01
2014,Girls,Class 2,100 Meter Dash,6,Lynesha Bowen,Spot Valley High,13.01
2014,Girls,Class 2,100 Meter Dash,1,Renee Shaw,Excelsior High,12.49
2014,Girls,Class 2,100 Meter Dash,2,Kimone Hines,Green Island High,12.51
2014,Girls,Class 2,100 Meter Dash,3,Annastacia Barham,Decarteret College,12.58
2014,Girls,Class 2,100 Meter Dash,4,Shontoy Thompson,Manchester High,12.64
2014,Girls,Class 2,100 Meter Dash,5,Natasha Scott,Vere Technical High,13.05
2014,Girls,Class 2,100 Meter Dash,6,Kris-Ann Smellie,Holy Childhood High,13.56
2014,Girls,Class 2,100 Meter Dash,7,Camoy Condell,Rusea's High,14.06
2014,Girls,Class 2,100 Meter Dash,1,Tasheca Stanley,Edwin Allen High,12.14
2014,Girls,Class 2,100 Meter Dash,2,Rushelle Burton,St. Andrew High for Girls,12.40
2014,Girls,Class 2,100 Meter Dash,3,Toni-Ann Nelson,St. Hugh's High,12.47
2014,Girls,Class 2,100 Meter Dash,4,Trishawna Crawford,Seaforth High,12.60
2014,Girls,Class 2,100 Meter Dash,5,Demisha Roswell,Vere Technical High,12.66
2014,Girls,Class 2,100 Meter Dash,6,Anna-kay Miller,Green Pond High,14.28
2014,Girls,Class 3,100 Meter Dash,1,Kimone Shaw,St. Jago High,12.11
2014,Girls,Class 3,100 Meter Dash,2,Kemba Nelson,Mt. Alvernia High,12.62
2014,Girls,Class 3,100 Meter Dash,3,Nackala Allen,B. B. Coke High,13.08
2014,Girls,Class 3,100 Meter Dash,4,Saskia Williams,Meadowbrook High,13.12
2014,Girls,Class 3,100 Meter Dash,5,Kimona Williams,Petersfield High,13.57
2014,Girls,Class 3,100 Meter Dash,1,Yanique Dayle,Hydel Group of Schools,12.19
2014,Girls,Class 3,100 Meter Dash,2,Kelliesha King,Holmwood Technical High,12.65
2014,Girls,Class 3,100 Meter Dash,3,Shanise Rose,St. Andrew High for Girls,12.82
2014,Girls,Class 3,100 Meter Dash,4,Javanna Campbell,Hampton School,13.30
2014,Girls,Class 3,100 Meter Dash,5,Victoria Brown,Jonathan Grant High,13.31
2014,Girls,Class 3,100 Meter Dash,6,Anna-Lee Parson,Pembrook Hall High,13.34
2014,Girls,Class 3,100 Meter Dash,7,Jamilia Wright,Lennon High,13.64
2014,Girls,Class 3,100 Meter Dash,1,Shellece Clark,Edwin Allen High,12.25
2014,Girls,Class 3,100 Meter Dash,2,Shantelle Riley,Immaculate Conception High,12.97
2014,Girls,Class 3,100 Meter Dash,3,Ashley Boothe,Holmwood Technical High,13.00
2014,Girls,Class 3,100 Meter Dash,4,Jenelle Hudson,The Queens School,13.26
2014,Girls,Class 3,100 Meter Dash,5,Shanique James,Lacovia High,13.31
2014,Girls,Class 3,100 Meter Dash,6,Orphia Smith,Green Pond High,14.28
2014,Girls,Class 3,100 Meter Dash,--,Casheena Chen,Wolmer's,FS
2014,Girls,Class 3,100 Meter Dash,1,Sidney Marshall,Manchester High,12.48
2014,Girls,Class 3,100 Meter Dash,2,Junine Goodison,Excelsior High,12.88
2014,Girls,Class 3,100 Meter Dash,3,Derrangello Ellis,Wolmer's,12.89
2014,Girls,Class 3,100 Meter Dash,4,Annalee Shaw,St. Thomas Technical,13.08
2014,Girls,Class 3,100 Meter Dash,5,Treselle Grant,Titchfield High School,13.11
2014,Girls,Class 3,100 Meter Dash,6,Ashley White,Alpha Academy,13.41
2014,Girls,Class 3,100 Meter Dash,7,Jenae Watson,St. Hugh's High,13.78
2014,Girls,Class 3,100 Meter Dash,8,Danique Reid,Lennon High,13.96
2014,Girls,Class 3,100 Meter Dash,1,Aaliyah Hopkins,Edwin Allen High,12.21
2014,Girls,Class 3,100 Meter Dash,2,Shamika Burton,Holy Childhood High,12.57
2014,Girls,Class 3,100 Meter Dash,3,Shontell Forbes,Camperdown High,12.69
2014,Girls,Class 3,100 Meter Dash,4,Monique Darby,Central High,12.85
2014,Girls,Class 3,100 Meter Dash,5,Gavia Beckford,Old Harbour High,13.47
2014,Girls,Class 3,100 Meter Dash,6,Taevia Collins,Vauxhall High,13.65
2014,Girls,Class 3,100 Meter Dash,7,Marika Thomas,McGrath High,13.69
2014,Girls,Class 3,100 Meter Dash,1,Eiandra Thomas,Vere Technical High,12.63
2014,Girls,Class 3,100 Meter Dash,2,Olivia Levers,St. Mary High,12.72
2014,Girls,Class 3,100 Meter Dash,3,Sankyaw Tulloch,Tacius Golding High,12.80
2014,Girls,Class 3,100 Meter Dash,4,Melesha Samuels,Muschett High,12.86
2014,Girls,Class 3,100 Meter Dash,5,Candices Hall,Balaclava High,13.08
2014,Girls,Class 3,100 Meter Dash,6,Caveen Brown,Morant Bay High,13.16
2014,Girls,Class 3,100 Meter Dash,7,Santiana Powell,Belair High,13.47
2014,Girls,Class 3,100 Meter Dash,8,Hisheeno Stewart,Grange Hill High,13.77
2014,Girls,Class 3,100 Meter Dash,1,Shaneil English,Hydel Group of Schools,12.14
2014,Girls,Class 3,100 Meter Dash,2,Le-Anna Daley,The Queens School,12.93
2014,Girls,Class 3,100 Meter Dash,3,Asheeka Smith,Muschett High,13.23
2014,Girls,Class 3,100 Meter Dash,4,Stacey-Ann Williams,St. Elizabeth Technical High,13.24
2014,Girls,Class 3,100 Meter Dash,5,Mackeda Palmer,Merl Grove High,13.37
2014,Girls,Class 3,100 Meter Dash,6,Patricia Sutherland,Pembrook Hall High,13.46
2014,Girls,Class 3,100 Meter Dash,7,Brittany Francis,Dinthill Technical High,13.57
2014,Girls,Class 3,100 Meter Dash,8,Imani Francis,Gaynstead High School,13.66
2014,Girls,Class 3,100 Meter Dash,1,Shani Morrison,Manchester High,12.52
2014,Girls,Class 3,100 Meter Dash,2,Rhain Chong,Alpha Academy,12.77
2014,Girls,Class 3,100 Meter Dash,3,Jada Thomas,Immaculate Conception High,13.10
2014,Girls,Class 3,100 Meter Dash,4,Shantae Gayle,Hampton School,13.23
2014,Girls,Class 3,100 Meter Dash,5,Moya Adams,St. Catherine High,13.31
