Year,Gender,Class,Event,Rank,Athlete,School,Mark
2014,Boys,Open,4X400 Meter Relay,4,,Seaforth High,3:27.00
2014,Boys,Open,4X400 Meter Relay,5,,Manchester High,3:27.45
2014,Boys,Open,4X400 Meter Relay,6,,Pembrook Hall High,3:34.75
2014,Boys,Open,4X400 Meter Relay,1,,St. Elizabeth Technical High,3:12.01
2014,Boys,Open,4X400 Meter Relay,2,,Munro College,3:14.26
2014,Boys,Open,4X400 Meter Relay,3,,Vere Technical High,3:22.61
2014,Boys,Open,4X400 Meter Relay,4,,Kellits High,3:23.41
2014,Boys,Open,4X400 Meter Relay,5,,Frome Technical High,3:25.93
2014,Boys,Open,4X400 Meter Relay,6,,Central High,3:34.75
2014,Boys,Open,4X400 Meter Relay,7,,Excelsior High,3:38.98
2014,Boys,Open,4X400 Meter Relay,8,,B. B. Coke High,3:42.77
2014,Boys,Open,4X400 Meter Relay,1,,Wolmer's,3:14.37
2014,Boys,Open,4X400 Meter Relay,2,,Kingston College,3:15.01
2014,Boys,Open,4X400 Meter Relay,3,,St. Mary High,3:19.10
2014,Boys,Open,4X400 Meter Relay,4,,Donald Quarrie High,3:25.77
2014,Boys,Open,4X400 Meter Relay,5,,Titchfield High School,3:27.08
2014,Boys,Open,4X400 Meter Relay,6,,Muschett High,3:36.10
2014,Boys,Open,4X400 Meter Relay,7,,York Castle High,3:40.08
2014,Boys,Open,4X400 Meter Relay,8,,McGrath High,3:45.84
2014,Girls,Open,4X400 Meter Relay,1,,Edwin Allen High,3:42.43
2014,Girls,Open,4X400 Meter Relay,2,,Herbert Morrison,4:10.91
2014,Girls,Open,4X400 Meter Relay,3,,Lacovia High,4:13.01
2014,Girls,Open,4X400 Meter Relay,4,,Gaynstead High School,4:13.45
2014,Girls,Open,4X400 Meter Relay,5,,Morant Bay High,4:20.07
2014,Girls,Open,4X400 Meter Relay,1,,St. Jago High,3:44.52
2014,Girls,Open,4X400 Meter Relay,2,,St. Andrew High for Girls,3:55.79
2014,Girls,Open,4X400 Meter Relay,3,,St. Mary High,3:58.10
2014,Girls,Open,4X400 Meter Relay,4,,B. B. Coke High,4:03.84
2014,Girls,Open,4X400 Meter Relay,5,,Alpha Academy,4:05.67
2014,Girls,Open,4X400 Meter Relay,1,,Vere Technical High,3:42.91
2014,Girls,Open,4X400 Meter Relay,2,,Manchester High,3:54.85
2014,Girls,Open,4X400 Meter Relay,3,,Bellefield High,4:02.42
2014,Girls,Open,4X400 Meter Relay,4,,Seaforth High,4:08.54
2014,Girls,Open,4X400 Meter Relay,5,,Tacius Golding High,4:09.31
2014,Girls,Open,4X400 Meter Relay,6,,Central High,4:24.27
2014,Girls,Open,4X400 Meter Relay,1,,St. Elizabeth Technical High,3:43.01
2014,Girls,Open,4X400 Meter Relay,2,,Holmwood Technical High,3:43.77
2014,Girls,Open,4X400 Meter Relay,3,,Hydel Group of Schools,3:45.63
2014,Girls,Open,4X400 Meter Relay,4,,Petersfield High,3:51.47
2014,Girls,Open,4X400 Meter Relay,5,,St. Hugh's High,4:05.39
2014,Girls,Open,4X400 Meter Relay,6,,Cross Keys High,4:15.75
2014,Girls,Open,4X400 Meter Relay,7,,Pembrook Hall High,4:25.42
2014,Girls,Open,4X400 Meter Relay,8,,Mavis Bank High,4:29.38
2014,Boys,Class 1,200 Meter Dash,1,Jevaughn Minzie,Bog Walk High,20.37
2014,Boys,Class 1,200 Meter Dash,2,Javon Francis,Calabar High School,20.58
2014,Boys,Class 1,200 Meter Dash,3,Nathon Allen,St. Jago High,20.73
2014,Boys,Class 1,200 Meter Dash,4,Antonio Henry,Kingston College,20.86
2014,Boys,Class 1,200 Meter Dash,5,Raheem Robinson,Wolmer's,21.45
2014,Boys,Class 1,200 Meter Dash,6,Hakeem Francis,Hydel Group of Schools,21.84
2014,Boys,Class 1,200 Meter Dash,7,Alex Coley,Munro College,22.02
2014,Boys,Class 1,200 Meter Dash,8,Amoy Brown,St. George's College,22.23
2014,Boys,Class 1,200 Meter Dash,1,Zharnel Hughes,Kingston College,20.32
2014,Boys,Class 1,200 Meter Dash,2,Shivnarine Smalling,Newell High,21.07
2014,Boys,Class 1,200 Meter Dash,3,Lennox Williams,Manchester High,21.38
2014,Boys,Class 1,200 Meter Dash,4,Oraine Palmer,St. George's College,21.65
2014,Boys,Class 1,200 Meter Dash,5,Keniel Patterson,Jamaica College,21.66
2014,Boys,Class 1,200 Meter Dash,6,Shamar Brown,Tacius Golding High,21.71
2014,Boys,Class 1,200 Meter Dash,7,Hujaye Cornwall,St. Elizabeth Technical High,21.77
2014,Boys,Class 1,200 Meter Dash,8,Romario Williams,Muschett High,22.06
2014,Boys,Class 1,200 Meter Dash,1,Martin Manley,St. Jago High,20.57
2014,Boys,Class 1,200 Meter Dash,2,Michael O'Hara,Calabar High School,20.60
2014,Boys,Class 1,200 Meter Dash,3,Devaughn Baker,Jamaica College,21.13
2014,Boys,Class 1,200 Meter Dash,4,Odane Bernard,Donald Quarrie High,21.38
2014,Boys,Class 1,200 Meter Dash,5,Twayne Crooks,Vere Technical High,21.50
2014,Boys,Class 1,200 Meter Dash,6,Michael Campbell,May Day High,21.88
2014,Boys,Class 1,200 Meter Dash,7,Collin Sewell,Titchfield High School,21.88
2014,Boys,Class 1,200 Meter Dash,--,Tarik Morrison,Munro College,FS
2014,Girls,Class 3,400 Meter Dash,1,Satanya Wright,St. Elizabeth Technical High,57.81
2014,Girls,Class 3,400 Meter Dash,2,Abigail Brooks,Hydel Group of Schools,1:00.29
2014,Girls,Class 3,400 Meter Dash,3,Christine Irving,Holmwood Technical High,1:00.40
2014,Girls,Class 3,400 Meter Dash,4,Linesha Thompson,Vere Technical High,1:00.45
2014,Girls,Class 3,400 Meter Dash,5,Tatyana Mckenzie,The Queens School,1:01.89
2014,Girls,Class 3,400 Meter Dash,6,Nissan Williams,St. Catherine High,1:02.94
2014,Girls,Class 3,400 Meter Dash,7,Witney Thomas,St. Jago High,1:03.22
2014,Girls,Class 3,400 Meter Dash,8,Brittany Beckford,Excelsior High,1:04.01
2014,Girls,Class 3,400 Meter Dash,1,Anna-Kay Allen,St. Catherine High,57.30
2014,Girls,Class 3,400 Meter Dash,2,Sashell Frater,St. Jago High,57.71
2014,Girls,Class 3,400 Meter Dash,3,Nadesha Wallace,Holmwood Technical High,58.10
2014,Girls,Class 3,400 Meter Dash,4,Ajonelle Chippy,Seaforth High,1:00.76
2014,Girls,Class 3,400 Meter Dash,5,Robyn Mcpherson,Ferncourt High,1:01.67
2014,Girls,Class 3,400 Meter Dash,6,Chadaine Morgan,St. Mary High,1:02.78
2014,Girls,Class 3,400 Meter Dash,7,Tawana Allen,St. Andrew High for Girls,1:02.81
2014,Girls,Class 3,400 Meter Dash,8,Nadine Rose,Edwin Allen High,1:02.93
2014,Girls,Class 3,400 Meter Dash,1,Shiann Salmon,Hydel Group of Schools,56.01
2014,Girls,Class 3,400 Meter Dash,2,Sanique Walker,Vere Technical High,56.04
2014,Girls,Class 3,400 Meter Dash,3,Moisha Barnes,Edwin Allen High,57.49
2014,Girls,Class 3,400 Meter Dash,4,Kimorla Muschette,Denbigh High,57.93
2014,Girls,Class 3,400 Meter Dash,5,Kelly-ann Downer,St. Andrew High for Girls,58.66
2014,Girls,Class 3,400 Meter Dash,6,Michaela Lewis,Manchester High,59.34
2014,Girls,Class 3,400 Meter Dash,7,Jhinelle Nelson,Spaldings High,1:02.23
2014,Girls,Class 3,400 Meter Dash,8,Tamara Thomas,Gaynstead High School,1:04.37
2014,Girls,Class 1,200 Meter Dash,1,Monique Spencer,Edwin Allen High,23.73
2014,Girls,Class 1,200 Meter Dash,2,Sashalee Forbes,Holmwood Technical High,23.90
2014,Girls,Class 1,200 Meter Dash,3,Argyanna Bolton,Manchester High,24.27
2014,Girls,Class 1,200 Meter Dash,4,Renee Smith,Alpha Academy,24.37
2014,Girls,Class 1,200 Meter Dash,5,Rochene Smith,The Queens School,24.43
2014,Girls,Class 1,200 Meter Dash,6,Shacquera Wright,St. Jago High,24.96
2014,Girls,Class 1,200 Meter Dash,7,Kadesha Adams,Vere Technical High,25.24
2014,Girls,Class 1,200 Meter Dash,--,Antonika Drummond,Petersfield High,FS
2014,Girls,Class 1,200 Meter Dash,1,Jonielle Smith,Wolmer's,23.36
2014,Girls,Class 1,200 Meter Dash,2,Chanice Bonner,Holmwood Technical High,23.76
2014,Girls,Class 1,200 Meter Dash,3,Saqukine Cameron,Edwin Allen High,23.86
2014,Girls,Class 1,200 Meter Dash,4,Asaine Hall,Petersfield High,23.90
2014,Girls,Class 1,200 Meter Dash,5,Tasheena Ewan,St. Jago High,24.73
2014,Girls,Class 1,200 Meter Dash,6,Ashawna Ambersley,Herbert Morrison,24.92
2014,Girls,Class 1,200 Meter Dash,7,Rene Medley,Vere Technical High,24.99
2014,Girls,Class 1,200 Meter Dash,8,Anna-Kay West,Manchester High,25.06
2014,Boys,Class 3,200 Meter Dash,1,Tyreke Wilson,Calabar High School,21.90
2014,Boys,Class 3,200 Meter Dash,2,Ackeem Gordon,Cornwall College,23.19
2014,Boys,Class 3,200 Meter Dash,3,Malik Shepherd,Wolmer's,23.29
2014,Boys,Class 3,200 Meter Dash,4,Samuel Smith,Herbert Morrison,23.47
2014,Boys,Class 3,200 Meter Dash,5,Damani Harris,St. George's College,23.59
2014,Boys,Class 3,200 Meter Dash,6,Krisano Christie,St. Catherine High,23.62
2014,Boys,Class 3,200 Meter Dash,7,Julian Salmon,Ardenne High,23.88
2014,Boys,Class 3,200 Meter Dash,8,Delon Farr,St. Mary High,24.07
2014,Boys,Class 3,200 Meter Dash,1,Gary Gordon,St. Jago High,22.47
2014,Boys,Class 3,200 Meter Dash,2,Travis Williams,Gaynstead High School,23.15
2014,Boys,Class 3,200 Meter Dash,3,Kadez Sutherland,Kingston College,23.49
2014,Boys,Class 3,200 Meter Dash,4,Javier Johnson,Green Island High,23.56
2014,Boys,Class 3,200 Meter Dash,5,Darren Millington,Munro College,23.84
2014,Boys,Class 3,200 Meter Dash,6,Chadon Davis,Wolmer's,24.07
2014,Boys,Class 3,200 Meter Dash,--,Chislon Gordon,Jamaica College,DQ
2014,Boys,Class 3,200 Meter Dash,--,Kwani Edwards,Ocho Rios High,DQ
2014,Boys,Class 3,200 Meter Dash,1,Christopher Taylor,Calabar High School,22.09
2014,Boys,Class 3,200 Meter Dash,2,Jordan Roberts,Jamaica College,22.70
2014,Boys,Class 3,200 Meter Dash,3,Yashawn Hamilton,Kingston College,22.72
2014,Boys,Class 3,200 Meter Dash,4,Joel Paulwell,St. George's College,22.87
2014,Boys,Class 3,200 Meter Dash,5,Remario McCARTY,Manchester High,22.88
2014,Boys,Class 3,200 Meter Dash,6,Tajae Whyte,William Knibb Memorial High,23.42
2014,Boys,Class 3,200 Meter Dash,7,Kevon Stone,Godfrey Stewart High,24.09
2014,Boys,Class 3,200 Meter Dash,8,Andre Sterling,Herbert Morrison,24.61
2014,Boys,Class 2,200 Meter Dash,1,Akeem Bloomfield,Kingston College,21.06
2014,Boys,Class 2,200 Meter Dash,2,Mathew Pinnock,Jamaica College,22.07
2014,Boys,Class 2,200 Meter Dash,3,Damar Rankine,Garvey Maceo High,22.17
2014,Boys,Class 2,200 Meter Dash,4,Devaughn Ellington,Petersfield High,22.31
2014,Boys,Class 2,200 Meter Dash,5,Shamar Barnes,St. Jago High,22.37
2014,Boys,Class 2,200 Meter Dash,6,Kiano Herbert,St. George's College,22.45
2014,Boys,Class 2,200 Meter Dash,7,Delano Thomas,Vauxhall High,22.58
2014,Boys,Class 2,200 Meter Dash,8,Roshane Blake,Bridgeport High,23.47
2014,Boys,Class 2,200 Meter Dash,1,Jhevaughn Matherson,Kingston College,21.08
2014,Boys,Class 2,200 Meter Dash,2,Raheem Chambers,St. Jago High,21.66
2014,Boys,Class 2,200 Meter Dash,3,Rushane Edwards,Munro College,21.88
2014,Boys,Class 2,200 Meter Dash,4,Rohan Moore,Calabar High School,22.10
2014,Boys,Class 2,200 Meter Dash,5,Brandon Robinson,Camperdown High,22.39
2014,Boys,Class 2,200 Meter Dash,6,Ashanie Smith,St. Catherine High,22.70
2014,Boys,Class 2,200 Meter Dash,7,Akeem Blake,Edith Dalton James,23.27
2014,Boys,Class 2,200 Meter Dash,1,Leroy Francis,St. Elizabeth Technical High,21.58
2014,Boys,Class 2,200 Meter Dash,2,Anthony Carpenter,Calabar High School,21.60
2014,Boys,Class 2,200 Meter Dash,3,Javar Mcleary,Jamaica College,21.63
2014,Boys,Class 2,200 Meter Dash,4,Xavior Angus,Dinthill Technical High,21.95
2014,Boys,Class 2,200 Meter Dash,5,Kenrick Jarrett,Vauxhall High,22.41
2014,Boys,Class 2,200 Meter Dash,6,Delano Dunkley,Maggotty High School,22.61
2014,Boys,Class 2,200 Meter Dash,7,Joshua Mcdowell,Manchester High,23.04
2014,Boys,Class 2,200 Meter Dash,--,Matthew Brown,Cornwall College,FS
2014,Girls,Class 2,200 Meter Dash,1,Shanice Reid,St. Jago High,24.35
2014,Girls,Class 2,200 Meter Dash,2,Britney Hew,Holmwood Technical High,25.07
2014,Girls,Class 2,200 Meter Dash,3,Kaydean Vassell,St. Andrew High for Girls,25.28
2014,Girls,Class 2,200 Meter Dash,4,Annastacia Barham,Decarteret College,25.35
2014,Girls,Class 2,200 Meter Dash,5,Jadine Senior,Vere Technical High,25.36
2014,Girls,Class 2,200 Meter Dash,6,Kimone Hines,Green Island High,25.50
2014,Girls,Class 2,200 Meter Dash,7,Isheena Belnavis,Hydel Group of Schools,25.54
2014,Girls,Class 2,200 Meter Dash,8,Sasha-Kaye Tracey,Herbert Morrison,26.06
2014,Girls,Class 2,200 Meter Dash,1,Natalliah Whyte,St. Jago High,23.82
2014,Girls,Class 2,200 Meter Dash,2,Shauna Helps,Wolmer's,24.20
2014,Girls,Class 2,200 Meter Dash,3,Taqece Duggan,Hydel Group of Schools,24.51
2014,Girls,Class 2,200 Meter Dash,4,Jessica Nobel,The Queens School,24.96
2014,Girls,Class 2,200 Meter Dash,5,Christine Moss,St. Elizabeth Technical High,25.03
2014,Girls,Class 2,200 Meter Dash,6,Reckasha Brooks,Holmwood Technical High,25.27
2014,Girls,Class 2,200 Meter Dash,7,Toni-Ann Nelson,St. Hugh's High,25.30
2014,Girls,Class 2,200 Meter Dash,8,Kishauna Smith,Herbert Morrison,25.48
2014,Girls,Class 3,200 Meter Dash,1,Kimone Shaw,St. Jago High,24.53
2014,Girls,Class 3,200 Meter Dash,2,Aaliyah Hopkins,Edwin Allen High,24.96
2014,Girls,Class 3,200 Meter Dash,3,Casheena Chen,Wolmer's,25.62
2014,Girls,Class 3,200 Meter Dash,4,Sanique Walker,Vere Technical High,25.86
2014,Girls,Class 3,200 Meter Dash,5,Shanette Allison,Holmwood Technical High,26.11
2014,Girls,Class 3,200 Meter Dash,6,Niickeshia Brooks,Bog Walk High,26.15
2014,Girls,Class 3,200 Meter Dash,7,Kemba Nelson,Mt. Alvernia High,26.24
2014,Girls,Class 3,200 Meter Dash,8,Tamara Thomas,Gaynstead High School,27.16
2014,Girls,Class 3,200 Meter Dash,1,Shellece Clark,Edwin Allen High,24.21
2014,Girls,Class 3,200 Meter Dash,2,Yanique Dayle,Hydel Group of Schools,24.29
2014,Girls,Class 3,200 Meter Dash,3,Sashell Frater,St. Jago High,25.02
2014,Girls,Class 3,200 Meter Dash,4,Michaelia Jonas,Alpha Academy,25.82
2014,Girls,Class 3,200 Meter Dash,5,Shanamarie Staple,Lacovia High,26.38
2014,Girls,Class 3,200 Meter Dash,6,Patricia Sutherland,Pembrook Hall High,26.50
2014,Girls,Class 3,200 Meter Dash,7,Stacey-Ann Williams,St. Elizabeth Technical High,26.71
2014,Girls,Class 3,200 Meter Dash,8,Kara Sampath,Frome Technical High,26.98
2014,Girls,Class 3,200 Meter Dash,1,Shaneil English,Hydel Group of Schools,24.18
2014,Girls,Class 3,200 Meter Dash,2,Anna-Kay Allen,St. Catherine High,24.94
2014,Girls,Class 3,200 Meter Dash,3,Patrice Watson,Manchester High,25.82
2014,Girls,Class 3,200 Meter Dash,4,Leacea Robinson,Holmwood Technical High,25.89
2014,Girls,Class 3,200 Meter Dash,5,Dominique Forbes,Holy Childhood High,26.04
2014,Girls,Class 3,200 Meter Dash,6,Linesha Thompson,Vere Technical High,26.15
2014,Girls,Class 3,200 Meter Dash,--,Robyn Mcpherson,Ferncourt High,DNF
2014,Girls,Class 3,200 Meter Dash,--,Shantelle Riley,Immaculate Conception High,DQ
2014,Girls,Class 2,Long Jump,1,Annastacia Forrester,Manchester High,6.30m
2014,Girls,Class 2,Long Jump,2,Samara Spencer,Hydel Group of Schools,6.03m
2014,Girls,Class 2,Long Jump,3,Tissanna Hickling,St. Jago High,5.77m
2014,Girls,Class 2,Long Jump,4,Trishauna Hemmings,Glengoffe High,5.75m
2014,Girls,Class 2,Long Jump,5,Jessica Nobel,The Queens School,5.66m
2014,Girls,Class 2,Long Jump,6,Ophelia Hales,St. Andrew Technical High,5.53m
2014,Girls,Class 2,Long Jump,7,Fiona Barnes,Vere Technical High,5.41m
2014,Girls,Class 2,Long Jump,8,Telecia Briscoe,Edwin Allen High,5.40m
2014,Girls,Class 2,Long Jump,9,Ave-Anna Venair,Excelsior High,5.39m
2014,Girls,Class 2,Long Jump,10,Cassandra Wright,Edwin Allen High,5.37m
2014,Girls,Class 2,Long Jump,11,Tanika Williams,St. Andrew Technical High,5.25m
2014,Girls,Class 2,Long Jump,12,Athacia Parkes,St. Jago High,5.23m
2014,Boys,Open,5000 Meter Run,1,Garfield Gordon,Mavis Bank High,16:15.95
2014,Boys,Open,5000 Meter Run,2,Romario Foote,Kingston College,16:23.14
2014,Boys,Open,5000 Meter Run,3,Winston Freeman,Bellefield High,16:23.65
2014,Boys,Open,5000 Meter Run,4,Leon Cameron,Tacius Golding High,16:35.70
2014,Boys,Open,5000 Meter Run,5,Damar Hylton,Petersfield High,16:36.06
2014,Boys,Open,5000 Meter Run,6,Javaun Newman,Holmwood Technical High,16:37.21
2014,Boys,Open,5000 Meter Run,7,Deighton Nicholas,Jamaica College,16:38.40
2014,Boys,Open,5000 Meter Run,8,Anthony Edwards,Thompson Town High,16:39.04
2014,Boys,Open,5000 Meter Run,9,Webston Pennant,St. Jago High,16:42.69
2014,Boys,Open,5000 Meter Run,10,Henry Thomas,Central High,16:56.03
2014,Boys,Open,5000 Meter Run,11,Kyle Morgan,Aabuthnott Gallimore High,17:26.45
2014,Boys,Open,5000 Meter Run,12,James Webster,Maggotty High School,17:35.92
2014,Boys,Open,5000 Meter Run,13,Warren Palmer,McGrath High,17:49.49
2014,Boys,Open,5000 Meter Run,14,Adriel Williams,Campion College,18:00.84
2014,Boys,Open,5000 Meter Run,15,Omar Robinson,Old Harbour High,18:04.62
2014,Boys,Open,5000 Meter Run,16,Randy Lindo,Tacky High,18:47.20
2014,Boys,Open,5000 Meter Run,17,Carlinton Reid,Calabar High School,19:09.28
2014,Boys,Open,5000 Meter Run,18,Tesafoy Griffiths,Lacovia High,19:41.34
2014,Boys,Open,5000 Meter Run,--,Leon Whyte,Munro College,DNF
2014,Boys,Open,5000 Meter Run,1,Obrian Frith,Holmwood Technical High,15:36.26
2014,Boys,Open,5000 Meter Run,2,Shane Buchanan,Kingston College,15:48.03
2014,Boys,Open,5000 Meter Run,3,Kenardo Bernard,Tacky High,15:55.83
2014,Boys,Open,5000 Meter Run,4,Larone Haye,St. Jago High,15:58.69
2014,Boys,Open,5000 Meter Run,5,David Rojohn,St. Thomas Technical,16:00.97
2014,Boys,Open,5000 Meter Run,6,Kemar Dixon,Bellefield High,16:35.16
2014,Boys,Open,5000 Meter Run,7,Adrian Walker,Calabar High School,17:10.07
2014,Boys,Open,5000 Meter Run,8,Javel Myrie,Petersfield High,17:21.87
2014,Boys,Open,5000 Meter Run,9,Deandre Heath,Tacius Golding High,17:38.13
2014,Boys,Open,5000 Meter Run,10,Romarrow Watson,Steer Town Academy,17:46.25
2014,Boys,Open,5000 Meter Run,11,Chevaun Williams,Mavis Bank High,18:17.59
2014,Boys,Open,5000 Meter Run,12,Kemar Graham,Lewisville High,18:49.73
2014,Boys,Open,5000 Meter Run,13,Rashid Paharsingh,McGrath High,18:55.31
2014,Boys,Open,5000 Meter Run,14,Brandon Bagoo,Munro College,19:24.42
2014,Boys,Open,5000 Meter Run,15,Phitardo Bagnol,Vere Technical High,19:34.82
2014,Boys,Open,5000 Meter Run,16,Bobby Waugh,Bog Walk High,20:06.02
2014,Girls,Class 4,200 Meter Dash,1,Ashanti Moore,Hydel Group of Schools,24.95
2014,Girls,Class 4,200 Meter Dash,2,Joanne Reid,St. Jago High,25.15
2014,Girls,Class 4,200 Meter Dash,3,Rosealee Cooper,St. Andrew High for Girls,26.08
2014,Girls,Class 4,200 Meter Dash,4,Shantae Simpson,Herbert Morrison,26.35
2014,Girls,Class 4,200 Meter Dash,5,Kay-ann James,St. Mary High,26.61
2014,Girls,Class 4,200 Meter Dash,6,Kimberly Stewart,Alpha Academy,26.84
2014,Girls,Class 4,200 Meter Dash,7,Ayisha Smith,Manchester High,27.34
2014,Girls,Class 4,200 Meter Dash,1,Kiara Grant,Alpha Academy,24.89
2014,Girls,Class 4,200 Meter Dash,2,Kayla Bonnick,St. Jago High,25.25
2014,Girls,Class 4,200 Meter Dash,3,Britany Anderson,Vere Technical High,26.01
2014,Girls,Class 4,200 Meter Dash,4,Denae Mcfarlane,Edwin Allen High,26.12
2014,Girls,Class 4,200 Meter Dash,5,Sashia Ferguson,Gaynstead High School,26.30
2014,Girls,Class 4,200 Meter Dash,6,Capri Mais-Edwards,Immaculate Conception High,26.61
2014,Girls,Class 4,200 Meter Dash,7,Angel Cranston,Holy Childhood High,27.10
2014,Girls,Class 4,200 Meter Dash,--,Toyin Gordon,Vauxhall High,DQ
2014,Girls,Class 4,200 Meter Dash,1,Jada Martin,Hydel Group of Schools,25.39
2014,Girls,Class 4,200 Meter Dash,2,Shaunelle Wallace,Immaculate Conception High,25.57
2014,Girls,Class 4,200 Meter Dash,3,Janielle Josephs,St. Andrew High for Girls,26.28
2014,Girls,Class 4,200 Meter Dash,4,Kishawna Wallace,Holmwood Technical High,26.43
2014,Girls,Class 4,200 Meter Dash,5,Taneicia Clayton,Edwin Allen High,27.00
2014,Girls,Class 4,200 Meter Dash,6,Merrica Butler,Mavis Bank High,27.07
2014,Girls,Class 4,200 Meter Dash,7,Jada Mcbean,Meadowbrook High,27.86
2014,Girls,Class 4,200 Meter Dash,--,Rogena Ingleton,Titchfield High School,DQ
2014,Boys,Class 1,800 Meter Run,1,Kevon Robinson,Spaldings High,1:54.85
2014,Boys,Class 1,800 Meter Run,2,Rajay Hamilton,Calabar High School,1:54.92
2014,Boys,Class 1,800 Meter Run,3,Robert Thomas,Kingston College,1:55.38
2014,Boys,Class 1,800 Meter Run,4,Daniel Glave,Holmwood Technical High,1:56.38
2014,Boys,Class 1,800 Meter Run,5,Wayne Beckford,Kellits High,1:57.26
2014,Boys,Class 1,800 Meter Run,6,Ricondi Salkey,Camperdown High,1:57.33
2014,Boys,Class 1,800 Meter Run,7,Dirk Williamson,Jamaica College,1:58.59
2014,Boys,Class 1,800 Meter Run,8,Jaheem Forrester,Titchfield High School,2:04.68
2014,Boys,Class 1,800 Meter Run,1,Chadoye Dawson,Spaldings High,1:53.65
2014,Boys,Class 1,800 Meter Run,2,Akeem Francis,Edwin Allen High,1:54.18
2014,Boys,Class 1,800 Meter Run,3,Shemar Walker,Jamaica College,1:54.68
2014,Boys,Class 1,800 Meter Run,4,Ryan Dunkley,Petersfield High,1:56.16
2014,Boys,Class 1,800 Meter Run,5,Kemario Eldemire,Seaforth High,1:56.55
2014,Boys,Class 1,800 Meter Run,6,Roshane Farquharson,Holmwood Technical High,1:57.02
2014,Boys,Class 1,800 Meter Run,7,Gawayne Lawton,St. Mary High,1:59.85
2014,Boys,Class 1,800 Meter Run,8,Shane Wade,Guys Hill High,2:02.40
2014,Boys,Class 1,800 Meter Run,9,Dennis Sterling,Guys Hill High,2:04.77
2014,Boys,Class 1,800 Meter Run,1,Jorel Bellafonte,Calabar High School,1:54.70
2014,Boys,Class 1,800 Meter Run,2,Tariq Fullerton,Munro College,1:55.02
2014,Boys,Class 1,800 Meter Run,3,Shevan Parks,Bellefield High,1:55.64
2014,Boys,Class 1,800 Meter Run,4,Ricardo Mckenzie,Cornwall College,1:55.73
2014,Boys,Class 1,800 Meter Run,5,Hakeem Weir,Campion College,1:56.67
2014,Boys,Class 1,800 Meter Run,6,Lerone Bowden,Kingston College,1:57.43
2014,Boys,Class 1,800 Meter Run,7,Eric McKenzie,St. Jago High,2:00.77
2014,Boys,Class 1,800 Meter Run,8,Trey Graham,Aabuthnott Gallimore High,2:02.64
2014,Girls,Class 1,800 Meter Run,1,Marleena Eubanks,Edwin Allen High,2:08.54
2014,Girls,Class 1,800 Meter Run,2,Ackeliah Robertson,St. Elizabeth Technical High,2:16.48
2014,Girls,Class 1,800 Meter Run,3,Roshae Burrell,St. Jago High,2:19.17
2014,Girls,Class 1,800 Meter Run,4,Derri-Ann Hill,Vere Technical High,2:21.76
2014,Girls,Class 1,800 Meter Run,5,Kaydi-Ann Wint,Alpha Academy,2:22.12
2014,Girls,Class 1,800 Meter Run,6,Nelecia Richards,Titchfield High School,2:27.87
2014,Girls,Class 1,800 Meter Run,7,Andrea Grant,Glengoffe High,2:34.87
2014,Girls,Class 1,800 Meter Run,1,Monique Mcpherson,St. Jago High,2:15.66
2014,Girls,Class 1,800 Meter Run,2,Cameka Witter,St. Andrew Technical High,2:16.17
2014,Girls,Class 1,800 Meter Run,3,Shantae Green,Holmwood Technical High,2:16.46
2014,Girls,Class 1,800 Meter Run,4,Shanice Clarke,Vere Technical High,2:17.54
2014,Girls,Class 1,800 Meter Run,5,Abigail Julye,Alpha Academy,2:19.41
2014,Girls,Class 1,800 Meter Run,6,Carmaeisha Smith,Muschett High,2:30.36
2014,Girls,Class 1,800 Meter Run,1,Taffoya Shirley,Holmwood Technical High,2:14.74
2014,Girls,Class 1,800 Meter Run,2,Chantai Smith,St. Elizabeth Technical High,2:14.77
2014,Girls,Class 1,800 Meter Run,3,Shimoya Currie,Edwin Allen High,2:14.86
2014,Girls,Class 1,800 Meter Run,4,Suezette Layne,Titchfield High School,2:28.18
2014,Girls,Class 1,800 Meter Run,5,Davina Cananna,Happy Grove High,2:30.91
2014,Girls,Class 1,800 Meter Run,6,Nicholette Thompson,Manning's High,2:31.61
2014,Girls,Class 2,800 Meter Run,1,Sasha-gaye Whyte,Vere Technical High,2:15.18
2014,Girls,Class 2,800 Meter Run,2,Asshanni Robb,Edwin Allen High,2:16.93
2014,Girls,Class 2,800 Meter Run,3,Sashekia Heath,Holmwood Technical High,2:17.37
2014,Girls,Class 2,800 Meter Run,4,Nickeisha Grant,Guys Hill High,2:19.67
2014,Girls,Class 2,800 Meter Run,5,Ann Marie Jones,Spaldings High,2:22.09
2014,Girls,Class 2,800 Meter Run,6,Moeasha Brown,B. B. Coke High,2:24.15
2014,Girls,Class 2,800 Meter Run,7,Oshin Burgher,Seaforth High,2:30.95
2014,Girls,Class 2,800 Meter Run,8,Shanell Cooper,Tacius Golding High,2:36.01
2014,Girls,Class 2,800 Meter Run,1,Junelle Bromfield,St. Elizabeth Technical High,2:14.82
2014,Girls,Class 2,800 Meter Run,2,Lisa Buchanan,Holmwood Technical High,2:16.99
2014,Girls,Class 2,800 Meter Run,3,Alesha Kelly,Guys Hill High,2:18.34
2014,Girls,Class 2,800 Meter Run,4,Janiel Moore,Edwin Allen High,2:18.81
2014,Girls,Class 2,800 Meter Run,5,Kamoy Fagan,Bellefield High,2:22.21
