Year,Gender,Class,Event,Rank,Athlete,School,Mark
2017,Boys,Class 2,400 Meter Hurdles,11,Jordon Forrest,Kingston College,57.00
2017,Boys,Class 2,400 Meter Hurdles,12,Davion Williams,Kingston College,57.04
2017,Boys,Class 2,400 Meter Hurdles,13,Devontie Archer,Excelsior High,57.56
2017,Boys,Class 2,400 Meter Hurdles,14,Dario Laing,Charlemont High,57.74
2017,Boys,Class 2,400 Meter Hurdles,15,Devin Sterling,Cornwall College,57.83
2017,Boys,Class 2,400 Meter Hurdles,16,Cjay Whyte,Rhodes Hall High,57.95
2017,Boys,Class 2,400 Meter Hurdles,17,Roan Hylton,Green Island High,58.23
2017,Boys,Class 2,400 Meter Hurdles,18,Kristopher Mcdonald,Jamaica College,58.54
2017,Boys,Class 2,400 Meter Hurdles,19,Bovel Mcpherson,Holmwood Technical High,58.59
2017,Boys,Class 2,400 Meter Hurdles,20,Nicoloy Pennington,Mona High,58.94
2017,Boys,Class 2,400 Meter Hurdles,21,Brandon Facey,Lewisville High,59.14
2017,Boys,Class 2,400 Meter Hurdles,22,Markeno Porter,Lewisville High,59.51
2017,Boys,Class 2,400 Meter Hurdles,23,Orlando Chambers,Merlene Ottey High,59.89
2017,Boys,Class 2,400 Meter Hurdles,24,Demar Francis,Morant Bay High,1:01.32
2017,Boys,Class 2,400 Meter Hurdles,25,Christopher Lawerence,Cornwall College,1:02.00
2017,Boys,Class 2,400 Meter Hurdles,26,Austin Facey,Mona High,1:02.72
2017,Boys,Class 2,400 Meter Hurdles,27,Erick Chambers,Claude McKay High,1:03.59
2017,Boys,Class 2,400 Meter Hurdles,28,Mark Newman,St. Mary's College,1:03.86
2017,Boys,Class 2,400 Meter Hurdles,29,Kevaughn Samuels,Maggotty High School,1:04.00
2017,Boys,Class 2,400 Meter Hurdles,30,Oden Parker,Ewarton High,1:04.36
2017,Boys,Class 2,400 Meter Hurdles,31,Jahville Henningham,St. James High,1:04.49
2017,Boys,Class 2,400 Meter Hurdles,32,Ddanjay Grant,Morant Bay High,1:05.86
2017,Boys,Class 2,400 Meter Hurdles,33,Jivon Moore,Excelsior High,1:07.50
2017,Boys,Class 2,400 Meter Hurdles,34,Onandi Foster,Rhodes Hall High,1:10.31
2017,Boys,Class 2,400 Meter Hurdles,--,Roje Vassell,Merlene Ottey High,DQ
2017,Boys,Class 2,400 Meter Hurdles,--,Dervin Walker,Holmwood Technical High,DQ
2017,Boys,Class 1,400 Meter Hurdles,1,Maleik Smith,Jamaica College,R 52.20Q
2017,Boys,Class 1,400 Meter Hurdles,2,Rovane Williams,Rhodes Hall High,52.36Q
2017,Boys,Class 1,400 Meter Hurdles,3,Aykeeme Francis,Calabar High School,52.42Q
2017,Boys,Class 1,400 Meter Hurdles,4,Timor Barrett,St. Jago High,52.47Q
2017,Boys,Class 1,400 Meter Hurdles,5,Jauavney James,St. Elizabeth Technical High,52.67Q
2017,Boys,Class 1,400 Meter Hurdles,6,Malik James-King,Calabar High School,52.82Q
2017,Boys,Class 1,400 Meter Hurdles,7,Jeavhon Jackson,Jamaica College,53.10q
2017,Boys,Class 1,400 Meter Hurdles,8,Dashinelle Dyer,St. Elizabeth Technical High,53.16q
2017,Boys,Class 1,400 Meter Hurdles,9,Coy Spence,St. Jago High,53.25
2017,Boys,Class 1,400 Meter Hurdles,10,Chadon Davis,Wolmer's,54.01
2017,Boys,Class 1,400 Meter Hurdles,11,Ramone Lindo,Vere Technical High,54.56
2017,Boys,Class 1,400 Meter Hurdles,12,Achebe Thompson,Excelsior High,55.05
2017,Boys,Class 1,400 Meter Hurdles,13,Olando Mclean,Rhodes Hall High,55.82
2017,Boys,Class 1,400 Meter Hurdles,14,Chevenne Hamilton,Kingston College,56.29
2017,Boys,Class 1,400 Meter Hurdles,15,Kimani Lindo,Wolmer's,56.91
2017,Boys,Class 1,400 Meter Hurdles,16,Akeem Wallace,St. Andrew Technical High,56.93
2017,Boys,Class 1,400 Meter Hurdles,17,Javed Jones,B. B. Coke High,56.93
2017,Boys,Class 1,400 Meter Hurdles,18,Craig Deer,Camperdown High,57.63
2017,Boys,Class 1,400 Meter Hurdles,--,Philip Beckford,Kingston College,DNF
2017,Boys,Class 1,400 Meter Hurdles,--,Sean Kalawan,Petersfield High,DNF
2017,Boys,Class 1,400 Meter Hurdles,--,Jonathan Steer,Gaynstead High School,DNF
2017,Boys,Open,Discus Throw,1,Devar Clayton,Petersfield High,44.27mR
2017,Boys,Open,Discus Throw,2,Donovan Thames,Kingston College,32.52m
2017,Boys,Open,Discus Throw,3,Jahvari Richards,Buff Bay High,32.23m
2017,Boys,Open,Discus Throw,4,Wikenson Fenelon,Jamaica College,31.66m
2017,Boys,Open,Discus Throw,5,Lafranz Campbell,Calabar High School,31.55m
2017,Boys,Open,Discus Throw,6,Shemar Stona.,Wolmer's,29.67m
2017,Boys,Open,Discus Throw,7,Stevin Brown,Muschett High,28.94m
2017,Boys,Open,Discus Throw,8,Jona Hanson,Munro College,28.18m
2017,Boys,Open,Discus Throw,9,Romaine Gabbidon,William Knibb Memorial High,26.56m
2017,Boys,Open,Discus Throw,10,Brandon Mclaren,Rusea's High,26.22m
2017,Boys,Open,Discus Throw,11,Kerol Manning,Grange Hill High,25.96m
2017,Boys,Open,Discus Throw,12,Chevoy Riddle,St. James High,24.49m
2017,Boys,Open,Discus Throw,13,Ricardo Smith,Rhodes Hall High,23.40m
2017,Boys,Open,Discus Throw,14,Kenniel Allen,Merlene Ottey High,22.87m
2017,Boys,Open,Discus Throw,15,Tyreek Fearon,Claude McKay High,22.45m
2017,Boys,Open,Discus Throw,16,Adray Hart,Mona High,20.65m
2017,Boys,Open,Discus Throw,17,Peter Duffus,Tacius Golding High,19.00m
2017,Boys,Open,Discus Throw,18,Timmothi Mcmaster,Hydel Group of Schools,13.40m
2017,Girls,Class 4,100 Meter Dash,1,Brianna Lyston,St. Jago High,12.03Q
2017,Girls,Class 4,100 Meter Dash,2,Shenequa Vassell,Mt. Alvernia High,12.27Q
2017,Girls,Class 4,100 Meter Dash,3,Danae Nembhard,St. Jago High,12.34Q
2017,Girls,Class 4,100 Meter Dash,4,Amoya Jameison,Manning's High,12.41Q
2017,Girls,Class 4,100 Meter Dash,5,Sasha-Gay Thompson,Titchfield High School,12.41Q
2017,Girls,Class 4,100 Meter Dash,6,Oneika Mcannuff,Hydel Group of Schools,12.43Q
2017,Girls,Class 4,100 Meter Dash,7,Dejona Simpson,Hydel Group of Schools,12.47Q
2017,Girls,Class 4,100 Meter Dash,8,Shackelia Green,St. Elizabeth Technical High,12.55Q
2017,Girls,Class 4,100 Meter Dash,9,Tia Clayton,Edwin Allen High,12.58Q
2017,Girls,Class 4,100 Meter Dash,10,Kayleigh Shelton,Titchfield High School,12.64Q
2017,Girls,Class 4,100 Meter Dash,11,Asheika Smith,Manchester High,12.39Q
2017,Girls,Class 4,100 Meter Dash,12,Raven Reid,Excelsior High,12.43Q
2017,Girls,Class 4,100 Meter Dash,13,Serena Cole,Edwin Allen High,12.59Q
2017,Girls,Class 4,100 Meter Dash,14,Dekanya Webb,Wolmer's,12.62Q
2017,Girls,Class 4,100 Meter Dash,15,Ma-Avian Williams,Excelsior High,12.63Q
2017,Girls,Class 4,100 Meter Dash,16,Glacian Loutin,St. Mary High,12.66Q
2017,Girls,Class 4,100 Meter Dash,17,Tissia Parker,Camperdown High,12.74Q
2017,Girls,Class 4,100 Meter Dash,18,Onanda Lowe,Immaculate Conception High,12.76Q
2017,Girls,Class 4,100 Meter Dash,19,Sheveina Mcdowell,Rusea's High,12.88Q
2017,Girls,Class 4,100 Meter Dash,20,Rickiann Russell,Holmwood Technical High,13.14Q
2017,Girls,Class 4,100 Meter Dash,21,Kishay Rowe,Spaldings High,12.70q
2017,Girls,Class 4,100 Meter Dash,22,Alexis James,Petersfield High,12.73q
2017,Girls,Class 4,100 Meter Dash,23,Zayn Bernard,Mt. Alvernia High,12.81q
2017,Girls,Class 4,100 Meter Dash,24,Nydia Chance,Rusea's High,12.88q
2017,Girls,Class 4,100 Meter Dash,25,Jada Blake,Manchester High,12.91
2017,Girls,Class 4,100 Meter Dash,26,Tianna Newby,York Castle High,12.94
2017,Girls,Class 4,100 Meter Dash,27,Chawka Bowers,Camperdown High,13.01
2017,Girls,Class 4,100 Meter Dash,28,Antonique Johnson,The Queens School,13.01
2017,Girls,Class 4,100 Meter Dash,29,Aleisha Robinson,St. Elizabeth Technical High,13.01
2017,Girls,Class 4,100 Meter Dash,30,Chanel Honeywell,Immaculate Conception High,13.05
2017,Girls,Class 4,100 Meter Dash,31,Cambrea Findlater,Alpha Academy,13.09
2017,Girls,Class 4,100 Meter Dash,32,Teon Ximines,Merl Grove High,13.11
2017,Girls,Class 4,100 Meter Dash,33,Dejanea Oakley,Clarendon College,13.11
2017,Girls,Class 4,100 Meter Dash,34,Tameka Mckoy,St. Andrew Technical High,13.12
2017,Girls,Class 4,100 Meter Dash,35,Chrystal Shaw,The Queens School,13.13
2017,Girls,Class 4,100 Meter Dash,36,Rasheika Byfield,Lacovia High,13.18
2017,Girls,Class 4,100 Meter Dash,37,Abrianna Thompson,Papine High,13.18
2017,Girls,Class 4,100 Meter Dash,38,Tiffanie Turner,Manning's High,13.19
2017,Girls,Class 4,100 Meter Dash,39,Noadiah Brown,Muschett High,13.22
2017,Girls,Class 4,100 Meter Dash,40,Anne-Lie Waite,Spaldings High,13.24
2017,Girls,Class 4,100 Meter Dash,41,Lianna Brown,William Knibb Memorial High,13.27
2017,Girls,Class 4,100 Meter Dash,42,Ricasha Bartlett,St. Andrew Technical High,13.29
2017,Girls,Class 4,100 Meter Dash,43,Jodian Reid,Vere Technical High,13.31
2017,Girls,Class 4,100 Meter Dash,44,Amelia Wedderburn,Holy Childhood High,13.33
2017,Girls,Class 4,100 Meter Dash,45,Shanteisha Wright,Vere Technical High,13.33
2017,Girls,Class 4,100 Meter Dash,46,Romona Hedman,Waterford High School,13.36
2017,Girls,Class 4,100 Meter Dash,47,Kaheliya White,Knox College,13.37
2017,Girls,Class 4,100 Meter Dash,48,Shakera Clarke,Lacovia High,13.38
2017,Girls,Class 4,100 Meter Dash,49,Karena Gayle,Montego Bay High,13.39
2017,Girls,Class 4,100 Meter Dash,50,Latanya Rhoden,Kingston High School,13.40
2017,Girls,Class 4,100 Meter Dash,51,Annalice Brady,Knox College,13.46
2017,Girls,Class 4,100 Meter Dash,52,Deneka Thomas,Bog Walk High,13.47
2017,Girls,Class 4,100 Meter Dash,53,Jada Bailey,St. James High,13.56
2017,Girls,Class 4,100 Meter Dash,54,Shana-Kay Franklyn,Port Antonio High,13.57
2017,Girls,Class 4,100 Meter Dash,54,Brianna James,McGrath High,13.57
2017,Girls,Class 4,100 Meter Dash,56,Sashana Swaby,St. Hildas High School,13.69
2017,Girls,Class 4,100 Meter Dash,57,Jusonia Daley,B. B. Coke High,13.70
2017,Girls,Class 4,100 Meter Dash,58,Ddaneich Grant,St. Hugh's High,13.70
2017,Girls,Class 4,100 Meter Dash,59,Aaliyah Rennie,Westwood High School,13.72
2017,Girls,Class 4,100 Meter Dash,60,Amoy Mccauley,Rhodes Hall High,13.76
2017,Girls,Class 4,100 Meter Dash,61,Nickaylia Doeman,Montego Bay High,13.78
2017,Girls,Class 4,100 Meter Dash,62,Davia Douglas,St. Catherine High,13.88
2017,Girls,Class 4,100 Meter Dash,63,Akiliah Gordon,St. Andrew Technical High,13.94
2017,Girls,Class 4,100 Meter Dash,64,Daviel Alcott,Maggotty High School,14.02
2017,Girls,Class 4,100 Meter Dash,65,Shantae Mcdonald,Gaynstead High School,14.05
2017,Girls,Class 4,100 Meter Dash,66,Shenell Collins,Vauxhall High,14.09
2017,Girls,Class 4,100 Meter Dash,67,Abigail Green,St. Mary's College,14.80
2017,Girls,Class 3,100 Meter Dash,1,Kevona Davis,Edwin Allen High,11.74Q
2017,Girls,Class 3,100 Meter Dash,2,Krystal Sloley,Campion College,12.08Q
2017,Girls,Class 3,100 Meter Dash,3,Sashieka Steele,Holmwood Technical High,12.11Q
2017,Girls,Class 3,100 Meter Dash,4,Gabrielle Matthews,Hydel Group of Schools,12.16Q
2017,Girls,Class 3,100 Meter Dash,5,Shanique Rowe,Edwin Allen High,12.23Q
2017,Girls,Class 3,100 Meter Dash,6,Shakeira Bowra,St. Catherine High,12.30Q
2017,Girls,Class 3,100 Meter Dash,7,Thennelle Williams,St. Jago High,12.42Q
2017,Girls,Class 3,100 Meter Dash,8,Soyinne Grenyion,Mt. Alvernia High,12.58Q
2017,Girls,Class 3,100 Meter Dash,9,Annakay Maitland,St. Catherine High,12.61Q
2017,Girls,Class 3,100 Meter Dash,10,Shadae Grant,St. Jago High,12.33Q
2017,Girls,Class 3,100 Meter Dash,11,Nackera Allen,Manchester High,12.40Q
2017,Girls,Class 3,100 Meter Dash,12,Njeri Roberts,Camperdown High,12.48Q
2017,Girls,Class 3,100 Meter Dash,13,Hughasia Fyffe,Immaculate Conception High,12.51Q
2017,Girls,Class 3,100 Meter Dash,14,Janela Spencer,Manchester High,12.54Q
2017,Girls,Class 3,100 Meter Dash,15,Monae Carey,Holmwood Technical High,12.63Q
2017,Girls,Class 3,100 Meter Dash,16,Simoy Brown,Herbert Morrison,12.66Q
2017,Girls,Class 3,100 Meter Dash,17,Samoya Neil,Excelsior High,12.74Q
2017,Girls,Class 3,100 Meter Dash,18,Jhanel Gordon,Alpha Academy,12.78Q
2017,Girls,Class 3,100 Meter Dash,19,Atena Rayson,Herbert Morrison,12.53q
2017,Girls,Class 3,100 Meter Dash,20,Jaciann Woolery,Green Island High,12.65q
2017,Girls,Class 3,100 Meter Dash,21,Aalliyah Francis,Frome Technical High,12.70q
2017,Girls,Class 3,100 Meter Dash,22,Amoy Mcfarlane,Excelsior High,12.76q
2017,Girls,Class 3,100 Meter Dash,23,Shante Myrie,Wolmer's,12.80q
2017,Girls,Class 3,100 Meter Dash,24,Soneika Gillette,St. Mary High,12.81q
2017,Girls,Class 3,100 Meter Dash,25,Ashley Barrett,Cedric Titus,12.87
2017,Girls,Class 3,100 Meter Dash,26,Omelia Stanley,Hydel Group of Schools,12.89
2017,Girls,Class 3,100 Meter Dash,27,Dana Vernon,Westwood High School,12.89
2017,Girls,Class 3,100 Meter Dash,28,Janae Dixon,Belair High,12.90
2017,Girls,Class 3,100 Meter Dash,29,Jelissa Herman,Immaculate Conception High,12.93
2017,Girls,Class 3,100 Meter Dash,30,Jonelle Livert,Brown's Town High,12.97
2017,Girls,Class 3,100 Meter Dash,31,Shadaye Watson,Waterford High School,12.98
2017,Girls,Class 3,100 Meter Dash,32,Towanda Mcgregor,Bridgeport High,13.01
2017,Girls,Class 3,100 Meter Dash,33,Tahira Morris,Montego Bay High,13.06
2017,Girls,Class 3,100 Meter Dash,34,Davia Nichol,St. Andrew Technical High,13.13
2017,Girls,Class 3,100 Meter Dash,35,Alicia Sewell,Dinthill Technical High,13.15
2017,Girls,Class 3,100 Meter Dash,35,Sydonie Mcintosh,St. Mary High,13.15
2017,Girls,Class 3,100 Meter Dash,37,Emily Houstan,Albert Town High,13.16
2017,Girls,Class 3,100 Meter Dash,38,Crystal Walker,Alpha Academy,13.16
2017,Girls,Class 3,100 Meter Dash,39,Jada Barrucks,St. Andrew Technical High,13.18
2017,Girls,Class 3,100 Meter Dash,40,Sharissa Campbell,Charlemont High,13.19
2017,Girls,Class 3,100 Meter Dash,41,Woizero Richards,Wolmer's,13.23
2017,Girls,Class 3,100 Meter Dash,42,Shauneil Samuels,Old Harbour High,13.24
2017,Girls,Class 3,100 Meter Dash,43,Faith Lynch,St. Hugh's High,13.25
2017,Girls,Class 3,100 Meter Dash,44,Britney Fuller,Vauxhall High,13.26
2017,Girls,Class 3,100 Meter Dash,45,Tanaya Davis,Vere Technical High,13.31
2017,Girls,Class 3,100 Meter Dash,46,Juanita Mcintosh,Green Island High,13.32
2017,Girls,Class 3,100 Meter Dash,47,Samoya Khourie,Oberlin High,13.36
2017,Girls,Class 3,100 Meter Dash,48,Alylia Goslin,Merlene Ottey High,13.38
2017,Girls,Class 3,100 Meter Dash,49,Trishana Francis,Foga Road High,13.41
2017,Girls,Class 3,100 Meter Dash,50,Jayzene Jemison,St. James High,13.42
2017,Girls,Class 3,100 Meter Dash,51,Marissa Simpson,Clarendon College,13.43
2017,Girls,Class 3,100 Meter Dash,52,Kimarie Drummond,Manning's High,13.67
2017,Girls,Class 3,100 Meter Dash,53,Altenescia Taylor,Knox College,13.72
2017,Girls,Class 3,100 Meter Dash,54,Shani Daley,Pembrook Hall High,13.99
2017,Girls,Class 3,100 Meter Dash,55,Trudy-Ann Johnson,Tivoli Gardens High,14.17
2017,Girls,Class 3,100 Meter Dash,56,Monique Henry,Ferncourt High,14.21
2017,Boys,Class 3,Long Jump,1,Nicholloyd Brown,Calabar High School,6.53mq
2017,Boys,Class 3,Long Jump,2,Jordan Turner,Calabar High School,6.26mq
2017,Boys,Class 3,Long Jump,3,Johnathan Brooks,Jamaica College,6.22mq
2017,Boys,Class 3,Long Jump,4,Eniola Johnson,Ardenne High,6.20mq
2017,Boys,Class 3,Long Jump,5,Ajrael Anderson,Herbert Morrison,6.07mq
2017,Boys,Class 3,Long Jump,6,Marlon Mcfarlane,Donald Quarrie High,6.01mq
2017,Boys,Class 3,Long Jump,7,Bouwahjgie Nkrumie,Kingston College,6.00mq
2017,Boys,Class 3,Long Jump,8,Oshane Israel,Glenmuir High,5.84mq
2017,Boys,Class 3,Long Jump,9,Tavaugn Clarke,St. Jago High,5.72mq
2017,Boys,Class 3,Long Jump,10,Scott Mcleod,Kingston College,5.57mq
2017,Boys,Class 3,Long Jump,11,Jaheim Green,Campion College,5.53mq
2017,Boys,Class 3,Long Jump,12,Jelani Lewis,Munro College,5.45mq
2017,Boys,Class 3,Long Jump,13,Alicke Cranston,St. Elizabeth Technical High,5.43m
2017,Boys,Class 3,Long Jump,14,Kyle Duncan,St. Mary's College,5.39m
2017,Boys,Class 3,Long Jump,15,Shimani Shim,Excelsior High,5.38m
2017,Boys,Class 3,Long Jump,16,Iangelo Atkinstall-Dale,Wolmer's,5.36m
2017,Boys,Class 3,Long Jump,17,Odaine Salmon,Bridgeport High,5.21m
2017,Boys,Class 3,Long Jump,17,Sean-Jay Wright,Meadowbrook High,5.21m
2017,Boys,Class 3,Long Jump,19,Andrew Lawrence,Green Island High,5.17m
2017,Boys,Class 3,Long Jump,20,Asharie Gray,Buff Bay High,5.11m
2017,Boys,Class 3,Long Jump,21,Kevol Bucknor,Spanish Town High,4.97m
2017,Boys,Class 3,Long Jump,21,Kaheem Allen,Cornwall College,4.97m
2017,Boys,Class 3,Long Jump,23,Trevonte Shepherd,Mavis Bank High,4.60m
2017,Boys,Class 3,Long Jump,24,Tywayne Sicard,Ewarton High,4.48m
2017,Boys,Class 3,Long Jump,--,Alex Thompson,Jamaica College,FOUL
2017,Girls,Class 3,High Jump,1,Shantae Foreman,Excelsior High,1.79mR
2017,Girls,Class 3,High Jump,2,Daniella Anglin,Herbert Morrison,1.70m
2017,Girls,Class 3,High Jump,3,Daniel Hinds,Excelsior High,J1.70m
2017,Girls,Class 3,High Jump,4,Amelia Davis,Wolmer's,1.65m
2017,Girls,Class 3,High Jump,5,Shenell Evans,Alpha Academy,J1.65m
2017,Girls,Class 3,High Jump,6,Jamara Scott,Buff Bay High,J1.65m
2017,Girls,Class 3,High Jump,7,Nia Robinson,Rusea's High,1.60m
2017,Girls,Class 3,High Jump,8,Alliyah Mcneil,St. Elizabeth Technical High,J1.60m
2017,Girls,Class 3,High Jump,9,Ackelia Smith,Edwin Allen High,J1.60m
2017,Girls,Class 3,High Jump,10,Bianca Samuels,Hydel Group of Schools,J1.60m
2017,Girls,Class 3,High Jump,11,Calleisha Chance,Vere Technical High,1.55m
2017,Girls,Class 3,High Jump,11,Jamera Scott,Buff Bay High,1.55m
2017,Girls,Class 3,High Jump,11,Sheree Wright,Manchester High,1.55m
2017,Girls,Class 3,High Jump,11,Zoe Shaw,St. Andrew Technical High,1.55m
2017,Girls,Class 3,High Jump,11,Aaliyah Lindsay,Alpha Academy,1.55m
2017,Girls,Class 3,High Jump,11,Abigail Wilks,Wolmer's,1.55m
2017,Girls,Class 2,100 Meter Dash,1,Michae Harriott,Holmwood Technical High,11.93Q
2017,Girls,Class 2,100 Meter Dash,2,Kimone Shaw,St. Jago High,11.97Q
2017,Girls,Class 2,100 Meter Dash,3,Shanette Allison,Holmwood Technical High,12.03Q
2017,Girls,Class 2,100 Meter Dash,4,Ockera Myrie,Petersfield High,12.07Q
2017,Girls,Class 2,100 Meter Dash,5,Shaneil English,St. Jago High,12.07Q
2017,Girls,Class 2,100 Meter Dash,6,Kemba Nelson,Mt. Alvernia High,12.13Q
2017,Girls,Class 2,100 Meter Dash,7,Julien Alfred,St. Catherine High,12.22Q
2017,Girls,Class 2,100 Meter Dash,8,Kiara Grant,Alpha Academy,12.25Q
2017,Girls,Class 2,100 Meter Dash,9,T-Anna Dawkins,Vere Technical High,12.42Q
2017,Girls,Class 2,100 Meter Dash,10,Daszay Freeman,Manchester High,12.06Q
2017,Girls,Class 2,100 Meter Dash,11,Jada Mcbean,Wolmer's,12.13Q
2017,Girls,Class 2,100 Meter Dash,12,Katherine Barnes,St. Elizabeth Technical High,12.15Q
2017,Girls,Class 2,100 Meter Dash,13,Leyone Smith,Spot Valley High,12.21Q
2017,Girls,Class 2,100 Meter Dash,14,Alliyah Allwood,St. Catherine High,12.24Q
2017,Girls,Class 2,100 Meter Dash,15,Shade Parr,Hydel Group of Schools,12.27Q
2017,Girls,Class 2,100 Meter Dash,16,Shaunelle Wallace,Immaculate Conception High,12.30Q
2017,Girls,Class 2,100 Meter Dash,17,Denae Mcfarlane,Edwin Allen High,12.41Q
2017,Girls,Class 2,100 Meter Dash,18,Angel Cranston,Holy Childhood High,12.66Q
2017,Girls,Class 2,100 Meter Dash,19,Jada Martin,Hydel Group of Schools,12.24q
2017,Girls,Class 2,100 Meter Dash,20,Avagay Morris,Rusea's High,12.27q
2017,Girls,Class 2,100 Meter Dash,21,Machel Davis,Edwin Allen High,12.30q
2017,Girls,Class 2,100 Meter Dash,22,Jhadacia Garrick,York Castle High,12.34q
2017,Girls,Class 2,100 Meter Dash,23,Tirecia Walcott,Vere Technical High,12.41q
2017,Girls,Class 2,100 Meter Dash,24,Iyanna Jackson,Excelsior High,12.46q
2017,Girls,Class 2,100 Meter Dash,25,Sabrina Davis,Papine High,12.52
2017,Girls,Class 2,100 Meter Dash,26,Toyin Gordon,Vauxhall High,12.53
2017,Girls,Class 2,100 Meter Dash,27,Annalee Shaw,St. Andrew Technical High,12.54
2017,Girls,Class 2,100 Meter Dash,28,Shaniel Smith,Mona High,12.59
2017,Girls,Class 2,100 Meter Dash,29,Shaina Marks,St. Andrew Technical High,12.63
2017,Girls,Class 2,100 Meter Dash,30,Aliyah Mcdonald,Immaculate Conception High,12.65
2017,Girls,Class 2,100 Meter Dash,31,Merrica Butler,Mavis Bank High,12.65
2017,Girls,Class 2,100 Meter Dash,32,Janaelia Campbell,St. Mary High,12.66
2017,Girls,Class 2,100 Meter Dash,33,Tasheka Cordwell,St. Elizabeth Technical High,12.70
2017,Girls,Class 2,100 Meter Dash,34,Amari Anderson,Muschett High,12.78
2017,Girls,Class 2,100 Meter Dash,35,Mellisa Johnson,Papine High,12.81
2017,Girls,Class 2,100 Meter Dash,36,Adanna Wallace,Camperdown High,12.82
2017,Girls,Class 2,100 Meter Dash,37,Shania Bisumber,St. Hugh's High,12.89
2017,Girls,Class 2,100 Meter Dash,38,Jordian Phillips,Herbert Morrison,12.89
2017,Girls,Class 2,100 Meter Dash,39,Desonya Mcknight,Maggotty High School,12.89
2017,Girls,Class 2,100 Meter Dash,40,Nasheka Rowe,Gaynstead High School,12.98
2017,Girls,Class 2,100 Meter Dash,41,Tamoy Williams,Alpha Academy,12.98
2017,Girls,Class 2,100 Meter Dash,42,De'Andre Cornwall,St. Andrew Technical High,13.02
2017,Girls,Class 2,100 Meter Dash,43,Jade Felicien-Brown,Campion College,13.02
2017,Girls,Class 2,100 Meter Dash,44,Eilika Lane,Buff Bay High,13.06
2017,Girls,Class 2,100 Meter Dash,45,Tashauna Gordon,Bog Walk High,13.06
2017,Girls,Class 2,100 Meter Dash,46,Janeile Jones,Vauxhall High,13.14
2017,Girls,Class 2,100 Meter Dash,47,Nicoy Gushman,Central High,13.18
2017,Girls,Class 2,100 Meter Dash,48,Ajahna Coleman,Charlemont High,13.24
2017,Girls,Class 2,100 Meter Dash,49,Monique Campbell,St. Hugh's High,13.25
2017,Girls,Class 2,100 Meter Dash,50,Vanessa Tomlinson,Lewisville High,13.28
2017,Girls,Class 2,100 Meter Dash,51,Kadene James,Rhodes Hall High,13.32
2017,Girls,Class 2,100 Meter Dash,52,Gabrial Dixon,William Knibb Memorial High,13.34
2017,Girls,Class 2,100 Meter Dash,53,Jhanta Grossette,Tacius Golding High,13.35
2017,Girls,Class 2,100 Meter Dash,54,Bridgette Campbell,Marcus Garvey Technical High,13.42
2017,Girls,Class 2,100 Meter Dash,55,Lehjae Graver,Gaynstead High School,13.51
2017,Girls,Class 2,100 Meter Dash,56,Nackala Allen,B. B. Coke High,13.54
2017,Girls,Class 2,100 Meter Dash,57,Colleen Bell,Pembrook Hall High,13.54
2017,Girls,Class 2,100 Meter Dash,58,Savannah Hewitt,St. Mary's College,13.65
2017,Girls,Class 2,100 Meter Dash,59,Toni-Ann Norman,Kingston High School,14.64
2017,Girls,Class 1,100 Meter Dash,1,Aneka Brissett,St. Jago High,11.79Q
2017,Girls,Class 1,100 Meter Dash,2,Patrice Moody,Edwin Allen High,11.87Q
2017,Girls,Class 1,100 Meter Dash,3,Kimone Hines,Green Island High,11.91Q
2017,Girls,Class 1,100 Meter Dash,4,Renee Shaw,Excelsior High,12.04Q
2017,Girls,Class 1,100 Meter Dash,5,Kasheika Cameron,Edwin Allen High,12.05Q
2017,Girls,Class 1,100 Meter Dash,6,Kelliesha King,Holmwood Technical High,11.93Q
2017,Girls,Class 1,100 Meter Dash,7,Isheena Belnavis,Hydel Group of Schools,11.94Q
2017,Girls,Class 1,100 Meter Dash,8,Demisha Roswell,Vere Technical High,12.14Q
2017,Girls,Class 1,100 Meter Dash,9,Cishannie Williams,St. Catherine High,12.24Q
2017,Girls,Class 1,100 Meter Dash,10,Amoi Brown,Vere Technical High,12.29Q
2017,Girls,Class 1,100 Meter Dash,11,Sharikae Campbell,Hydel Group of Schools,12.15Q
2017,Girls,Class 1,100 Meter Dash,12,Shamika Burton,Wolmer's,12.25Q
2017,Girls,Class 1,100 Meter Dash,13,Angielee Jackson,Green Island High,12.32Q
2017,Girls,Class 1,100 Meter Dash,14,Helcyann Sauver,Holmwood Technical High,12.34Q
2017,Girls,Class 1,100 Meter Dash,15,Le-Anna Daley,Excelsior High,12.40Q
2017,Girls,Class 1,100 Meter Dash,16,Ramona Cain,Papine High,12.40Q
2017,Girls,Class 1,100 Meter Dash,17,Rennae Pearson,Herbert Morrison,12.43Q
2017,Girls,Class 1,100 Meter Dash,18,Amoy Mairs,Rusea's High,12.44Q
2017,Girls,Class 1,100 Meter Dash,19,Shanice Heaven,Herbert Morrison,12.56Q
2017,Girls,Class 1,100 Meter Dash,20,Christine Anderson,Spaldings High,12.83Q
2017,Girls,Class 1,100 Meter Dash,21,Aaliyah Williams,Camperdown High,12.52q
2017,Girls,Class 1,100 Meter Dash,22,Anna-Lee West,Manchester High,12.53q
2017,Girls,Class 1,100 Meter Dash,23,Nastascia Mckenzie,Camperdown High,12.56q
2017,Girls,Class 1,100 Meter Dash,24,Jada Thomas,Immaculate Conception High,12.70q
