Year,Gender,Class,Event,Rank,Athlete,School,Mark
2016,Boys,Class 3,800 Meter Run,9,Kirk Stewart,Kingston College,2:06.98Q
2016,Boys,Class 3,800 Meter Run,10,Clayon Cooper,St. Mary High,2:07.01Q
2016,Boys,Class 3,800 Meter Run,11,Cjay Whyte,Rhodes Hall High,2:09.06Q
2016,Boys,Class 3,800 Meter Run,12,Tryphosa Thompson,St. George's College,2:09.78Q
2016,Boys,Class 3,800 Meter Run,13,Shaniel Thomas,Jamaica College,2:09.09q
2016,Boys,Class 3,800 Meter Run,14,Sean-Paul Jones,St. Jago High,2:09.84q
2016,Boys,Class 3,800 Meter Run,15,Nogomo-Nantamplou Joh,Glenmuir High,2:09.96q
2016,Boys,Class 3,800 Meter Run,16,Jerome Wray,Meadowbrook High,2:11.21q
2016,Boys,Class 3,800 Meter Run,17,Brandon Allen,Munro College,2:11.23
2016,Boys,Class 3,800 Meter Run,18,Kimani Smith,Central High,2:11.44
2016,Boys,Class 3,800 Meter Run,19,Roburn Walker,Kingston High School,2:11.74
2016,Boys,Class 3,800 Meter Run,20,Ronaldo Farquharson,Holmwood Technical High,2:11.94
2016,Boys,Class 3,800 Meter Run,21,Daniel Leslie,Clan Carthy High,2:11.96
2016,Boys,Class 3,800 Meter Run,22,Quwayne Reid,Holmwood Technical High,2:12.23
2016,Boys,Class 3,800 Meter Run,23,Joshua Creary,Donald Quarrie High,2:12.25
2016,Boys,Class 3,800 Meter Run,24,Rushane Morgan,Spaldings High,2:13.26
2016,Boys,Class 3,800 Meter Run,25,Rivaldo Marshall,Calabar High School,2:13.40
2016,Boys,Class 3,800 Meter Run,26,Kevroy Venson,Calabar High School,2:13.66
2016,Boys,Class 3,800 Meter Run,27,Omario Windett,Spaldings High,2:16.01
2016,Boys,Class 3,800 Meter Run,28,Leonardo Kelly,Campion College,2:16.40
2016,Boys,Class 3,800 Meter Run,29,Tarik Mcgregor,Dunoon Technical High,2:19.21
2016,Boys,Class 3,800 Meter Run,30,Kimalie Hylton,Bridgeport High,2:20.21
2016,Girls,Class 2,800 Meter Run,1,Chrissani May,Holmwood Technical High,2:15.31Q
2016,Girls,Class 2,800 Meter Run,2,Britnie Dixon,Vere Technical High,2:17.51Q
2016,Girls,Class 2,800 Meter Run,3,Brittney Campbell,Holmwood Technical High,2:17.90Q
2016,Girls,Class 2,800 Meter Run,4,Kimone Campbell,Spaldings High,2:18.15Q
2016,Girls,Class 2,800 Meter Run,5,Shanique Masters,Hydel Group of Schools,2:15.60Q
2016,Girls,Class 2,800 Meter Run,6,Tasinia Mothersill,Albert Town High,2:17.59Q
2016,Girls,Class 2,800 Meter Run,7,Kara Grant,Spaldings High,2:18.37Q
2016,Girls,Class 2,800 Meter Run,8,Tameria Howell,St. Mary High,2:20.53Q
2016,Girls,Class 2,800 Meter Run,9,Kelly-Ann Downer,St. Andrew High for Girls,2:16.76Q
2016,Girls,Class 2,800 Meter Run,10,Moisha Barnes,Edwin Allen High,2:18.98Q
2016,Girls,Class 2,800 Meter Run,11,Satanya Wright,St. Elizabeth Technical High,2:20.23Q
2016,Girls,Class 2,800 Meter Run,12,Daivia Morgan,Wolmer's,2:22.29Q
2016,Girls,Class 2,800 Meter Run,13,Shanae Ingram,Edwin Allen High,2:18.27q
2016,Girls,Class 2,800 Meter Run,14,Shy-Ann Campbell,Hydel Group of Schools,2:19.31q
2016,Girls,Class 2,800 Meter Run,15,Amique Willis,Excelsior High,2:22.27q
2016,Girls,Class 2,800 Meter Run,16,Jameaka Mannings,Bog Walk High,2:24.05q
2016,Girls,Class 2,800 Meter Run,17,Kelly-Ann Beckford,Albert Town High,2:26.18
2016,Girls,Class 2,800 Meter Run,18,Kayann Samuels,Buff Bay High,2:26.73
2016,Girls,Class 2,800 Meter Run,19,Fredrieka Matherson,Papine High,2:27.30
2016,Girls,Class 2,800 Meter Run,20,Shaneil Smith,St. Elizabeth Technical High,2:27.79
2016,Girls,Class 2,800 Meter Run,21,Olivier Rochester,Clarendon College,2:32.11
2016,Girls,Class 2,800 Meter Run,22,Ashan Sanderson,Green Pond High,2:33.17
2016,Girls,Class 2,800 Meter Run,23,Shenise Woolery,Mona High,2:36.30
2016,Girls,Class 2,800 Meter Run,24,Kemoy Anderson,Meadowbrook High,2:38.74
2016,Girls,Class 2,800 Meter Run,25,Renee Saint,Marcus Garvey Technical High,2:38.80
2016,Girls,Class 2,800 Meter Run,26,Nariesha Warren,Petersfield High,2:41.62
2016,Girls,Class 2,800 Meter Run,27,Allison Whyte,Tacius Golding High,2:58.12
2016,Girls,Class 2,800 Meter Run,--,Shanay Green,Clarendon College,DQ
2016,Boys,Class 2,800 Meter Run,1,Dwight Mason,St. Elizabeth Technical High,1:57.40Q
2016,Boys,Class 2,800 Meter Run,2,Tarees Rhoden,Kingston College,1:57.86Q
2016,Boys,Class 2,800 Meter Run,3,Kimar Farquharson,Calabar High School,1:58.19Q
2016,Boys,Class 2,800 Meter Run,4,Keenan Lawrence,St. Jago High,1:58.21Q
2016,Boys,Class 2,800 Meter Run,5,Dugion Blackman,Jamaica College,1:59.52Q
2016,Boys,Class 2,800 Meter Run,6,Brandon Phillips,Cornwall College,2:00.05Q
2016,Boys,Class 2,800 Meter Run,7,Khabeeba Mills,Wolmer's,1:58.17Q
2016,Boys,Class 2,800 Meter Run,8,Kenneil Dewar,Clan Carthy High,1:58.53Q
2016,Boys,Class 2,800 Meter Run,9,Anthony Cox,St. Jago High,1:59.15Q
2016,Boys,Class 2,800 Meter Run,10,Cavvelle Beckles,Jamaica College,1:59.19Q
2016,Boys,Class 2,800 Meter Run,11,Dwayne Moore,Spaldings High,2:00.47Q
2016,Boys,Class 2,800 Meter Run,12,Rajay Wallace,Green Pond High,2:00.97Q
2016,Boys,Class 2,800 Meter Run,13,Rushane Fullerton,Munro College,1:59.19q
2016,Boys,Class 2,800 Meter Run,14,Marvin Facey,Spaldings High,1:59.93q
2016,Boys,Class 2,800 Meter Run,15,Rondale Cowan,St. Elizabeth Technical High,2:00.94q
2016,Boys,Class 2,800 Meter Run,16,Anthony Danvern,Calabar High School,2:01.31q
2016,Boys,Class 2,800 Meter Run,17,Kenroy Ellis,Kingston College,2:01.55q
2016,Boys,Class 2,800 Meter Run,18,Jordan Simpson,Garvey Maceo High,2:01.98q
2016,Boys,Class 2,800 Meter Run,19,Tyrese Thomas,Holmwood Technical High,2:02.15q
2016,Boys,Class 2,800 Meter Run,20,Romar Scott,Petersfield High,2:02.31q
2016,Boys,Class 2,800 Meter Run,21,Dinnath Whittaker,McGrath High,2:02.91q
2016,Boys,Class 2,800 Meter Run,22,Orville Provost,Bog Walk High,2:03.47q
2016,Boys,Class 2,800 Meter Run,23,Kobe Simpson,Manchester High,2:03.75q
2016,Boys,Class 2,800 Meter Run,24,Shemar Reid,Clarendon College,2:03.79q
2016,Boys,Class 2,800 Meter Run,25,Raheen Holness,Maggotty High School,2:03.82
2016,Boys,Class 2,800 Meter Run,26,Micah Brown,Meadowbrook High,2:03.97
2016,Boys,Class 2,800 Meter Run,27,David Thompson,Bridgeport High,2:04.33
2016,Boys,Class 2,800 Meter Run,28,Lashane Drysdale,Yallahs High,2:04.44
2016,Boys,Class 2,800 Meter Run,29,Tahjay Graham,Winston Jones High,2:05.29
2016,Boys,Class 2,800 Meter Run,30,Romar Saint,Marcus Garvey Technical High,2:05.47
2016,Boys,Class 2,800 Meter Run,31,Alex Gilbert,Bellefield High,2:05.71
2016,Boys,Class 2,800 Meter Run,32,Desmond Brown,Cornwall College,2:08.05
2016,Boys,Class 2,800 Meter Run,33,Donovon Bruce,Rusea's High,2:08.48
2016,Boys,Class 2,800 Meter Run,34,Tajae Bryan,Wolmer's,2:08.52
2016,Boys,Class 2,800 Meter Run,35,Sadiki Marsh,Edith Dalton James,2:09.97
2016,Boys,Class 2,800 Meter Run,36,Timar Clarke,Jonathan Grant High,2:11.21
2016,Boys,Class 2,800 Meter Run,37,David Mattis,Mona High,2:14.15
2016,Boys,Class 2,800 Meter Run,38,Okeno Donaldson,York Castle High,2:18.92
2016,Boys,Class 2,800 Meter Run,39,Devon Senior,Mavis Bank High,2:20.30
2016,Boys,Class 2,800 Meter Run,--,Rovane Williams,Rhodes Hall High,DNF
2016,Girls,Class 1,800 Meter Run,1,Asshanni Robb,Edwin Allen High,2:15.63Q
2016,Girls,Class 1,800 Meter Run,2,Junelle Bromfield,St. Elizabeth Technical High,2:17.36Q
2016,Girls,Class 1,800 Meter Run,3,Sherona Stewart,Hydel Group of Schools,2:15.74Q
2016,Girls,Class 1,800 Meter Run,4,Janiel Moore,Edwin Allen High,2:17.79Q
2016,Girls,Class 1,800 Meter Run,5,Ardeen Walker,St. Andrew Technical High,2:15.78q
2016,Girls,Class 1,800 Meter Run,6,Casey-Ann May,Holmwood Technical High,2:17.26q
2016,Girls,Class 1,800 Meter Run,7,Kayce-Ann Plummer,Vere Technical High,2:18.54q
2016,Girls,Class 1,800 Meter Run,8,Melissa Tyme,Holmwood Technical High,2:19.07q
2016,Girls,Class 1,800 Meter Run,9,Alithia Ferron,Vere Technical High,2:19.45
2016,Girls,Class 1,800 Meter Run,10,Candace Newman,Hydel Group of Schools,2:20.93
2016,Girls,Class 1,800 Meter Run,11,Kamoy Fagan,Bellefield High,2:20.98
2016,Girls,Class 1,800 Meter Run,12,Tamasha Smith,Oberlin High,2:22.89
2016,Girls,Class 1,800 Meter Run,13,Yanique Watson,Manchester High,2:25.21
2016,Girls,Class 1,800 Meter Run,14,Kimberley Watt,Camperdown High,2:26.51
2016,Girls,Class 1,800 Meter Run,15,Keitha Martin,Mona High,2:35.76
2016,Boys,Class 1,800 Meter Run,1,Rogay Granston,Holmwood Technical High,1:55.29Q
2016,Boys,Class 1,800 Meter Run,2,Leon Clarke,St. Jago High,1:55.30Q
2016,Boys,Class 1,800 Meter Run,3,Nathan Brown,Excelsior High,1:55.80Q
2016,Boys,Class 1,800 Meter Run,4,Shevan Parks,Bellefield High,1:56.09Q
2016,Boys,Class 1,800 Meter Run,5,Jauavney James,St. Elizabeth Technical High,1:56.79Q
2016,Boys,Class 1,800 Meter Run,6,Akeen Colley,Rusea's High,1:57.45Q
2016,Boys,Class 1,800 Meter Run,7,Javontaye Williams,Calabar High School,1:57.99Q
2016,Boys,Class 1,800 Meter Run,8,Lerone Bowden,Kingston College,1:55.42Q
2016,Boys,Class 1,800 Meter Run,9,Ken Reyes,Jamaica College,1:55.44Q
2016,Boys,Class 1,800 Meter Run,10,Agerian Jackson,Christiana High,1:56.17Q
2016,Boys,Class 1,800 Meter Run,11,Tajshae Wilson,Bellefield High,1:56.52Q
2016,Boys,Class 1,800 Meter Run,12,Shadane Chambers,Petersfield High,1:56.93Q
2016,Boys,Class 1,800 Meter Run,13,Leon Whyte,Munro College,1:58.14Q
2016,Boys,Class 1,800 Meter Run,14,Eric Mckenzie,St. Jago High,1:58.60Q
2016,Boys,Class 1,800 Meter Run,15,Corville Senior,Irwin High,1:55.90q
2016,Boys,Class 1,800 Meter Run,16,Oyeth Bailey,Spaldings High,1:56.28q
2016,Boys,Class 1,800 Meter Run,17,Gawayne Porter,Calabar High School,1:56.33q
2016,Boys,Class 1,800 Meter Run,18,Damoy Boyd,Kingston College,1:57.33q
2016,Boys,Class 1,800 Meter Run,19,Sean Simmonds,Bog Walk High,1:57.73q
2016,Boys,Class 1,800 Meter Run,20,Delin Worgs,Manchester High,1:57.81q
2016,Boys,Class 1,800 Meter Run,21,Ceejay Murray,Buff Bay High,1:58.57q
2016,Boys,Class 1,800 Meter Run,22,Aaron Lowe,St. Mary High,1:59.13q
2016,Boys,Class 1,800 Meter Run,23,Shakeel Brown,Mona High,1:59.14q
2016,Boys,Class 1,800 Meter Run,24,Jerome Palmer,Ferncourt High,1:59.17q
2016,Boys,Class 1,800 Meter Run,25,Travis Gray,St. Catherine High,1:59.35
2016,Boys,Class 1,800 Meter Run,26,Micheal Goss,Munro College,1:59.45
2016,Boys,Class 1,800 Meter Run,27,Jevaun Morgan,Kingston Technical High,2:00.10
2016,Boys,Class 1,800 Meter Run,28,Taffari Edwards,Foga Road High,2:00.29
2016,Boys,Class 1,800 Meter Run,29,Ronaldo Greenwood,St. Mary's College,2:00.35
2016,Boys,Class 1,800 Meter Run,30,Renford Carty,Central High,2:00.48
2016,Boys,Class 1,800 Meter Run,31,Omar Mccalla,Tacius Golding High,2:01.49
2016,Boys,Class 1,800 Meter Run,32,Roneil Graham,Wolmer's,2:01.49
2016,Boys,Class 1,800 Meter Run,33,Romario Mitchell,Maggotty High School,2:01.56
2016,Boys,Class 1,800 Meter Run,34,Allix Armstrong,Mona High,2:01.77
2016,Boys,Class 1,800 Meter Run,35,Brandon-Lee Thompson,May Day High,2:02.39
2016,Boys,Class 1,800 Meter Run,36,Ashley Edwards,St. Andrew Technical High,2:02.47
2016,Boys,Class 1,800 Meter Run,37,Alrick Shields,Maggotty High School,2:02.97
2016,Boys,Class 1,800 Meter Run,38,Derman Campell,York Castle High,2:04.19
2016,Boys,Class 1,800 Meter Run,39,D'Andre Thompson,Clan Carthy High,2:04.35
2016,Boys,Class 1,800 Meter Run,40,Tavio Fairweather,Charlemont High,2:05.84
2016,Boys,Class 1,800 Meter Run,41,Amuneke Riley,Edith Dalton James,2:06.05
2016,Boys,Class 1,800 Meter Run,42,Anthony Brown,Papine High,2:07.29
2016,Boys,Class 1,800 Meter Run,43,Romario Huluzana,St. Catherine High,2:07.95
2016,Boys,Class 1,800 Meter Run,44,Akeeme Henry,Seaforth High,2:09.39
2016,Boys,Class 1,800 Meter Run,45,Shaquille Farquharson,Campion College,2:12.01
2016,Boys,Class 1,800 Meter Run,--,Dean Brown,Glenmuir High,DNF
2016,Boys,Class 1,800 Meter Run,--,Paul Tate,St. Elizabeth Technical High,DNF
2016,Boys,Class 1,800 Meter Run,--,Teahjmar Burke,Hydel Group of Schools,DNF
2016,Girls,Class 3,Discus Throw,1,Lashawn Dennis,St. Jago High,33.53mq
2016,Girls,Class 3,Discus Throw,2,Ashanti Wright,Excelsior High,32.56mq
2016,Girls,Class 3,Discus Throw,3,Nicole Campbell,Buff Bay High,32.28mq
2016,Girls,Class 3,Discus Throw,4,Celine Falconer,St. Andrew High for Girls,31.81mq
2016,Girls,Class 3,Discus Throw,5,Ashanti Moore,Hydel Group of Schools,30.96mq
2016,Girls,Class 3,Discus Throw,6,Abbigail Parchment,St. Jago High,30.64mq
2016,Girls,Class 3,Discus Throw,7,Natsuya Chance,Vere Technical High,30.52mq
2016,Girls,Class 3,Discus Throw,8,Marie Forbes,Vere Technical High,30.40mq
2016,Girls,Class 3,Discus Throw,9,Kenisha Thompson,Holmwood Technical High,30.25mq
2016,Girls,Class 3,Discus Throw,10,Kimberly Lugg,Excelsior High,30.21mq
2016,Girls,Class 3,Discus Throw,11,Kadine Brown,Edwin Allen High,29.42mq
2016,Girls,Class 3,Discus Throw,12,Aliesha Shaw,Rusea's High,29.37mq
2016,Girls,Class 3,Discus Throw,13,Daneika Williamson,Alpha Academy,29.03mq
2016,Girls,Class 3,Discus Throw,14,Rhianna Phipps,Hydel Group of Schools,28.77mq
2016,Girls,Class 3,Discus Throw,15,Shadae Richards,Manchester High,28.33mq
2016,Girls,Class 3,Discus Throw,16,Daniella Williams,Edwin Allen High,28.03m
2016,Girls,Class 3,Discus Throw,17,Danielle Sloley,Immaculate Conception High,27.35m
2016,Girls,Class 3,Discus Throw,18,Shanoy Moore,Kingston High School,27.20m
2016,Girls,Class 3,Discus Throw,19,Majel Morrison,Holmwood Technical High,25.76m
2016,Girls,Class 2,High Jump,1,Keneva Headley,Holmwood Technical High,1.65mq
2016,Girls,Class 2,High Jump,2,Annia Ashley,Edwin Allen High,J1.65mq
2016,Girls,Class 2,High Jump,3,Rushellee Jones,Buff Bay High,J1.65mq
2016,Girls,Class 2,High Jump,4,Lorean Murray,St. Andrew High for Girls,J1.65mq
2016,Girls,Class 2,High Jump,5,Shania Ingram,Edwin Allen High,J1.65mq
2016,Girls,Class 2,High Jump,6,Shiann Salmon,Hydel Group of Schools,J1.65mq
2016,Girls,Class 2,High Jump,7,Toni-Ann Farquharson,Wolmer's,J1.65mq
2016,Girls,Class 2,High Jump,8,D'Andra Morris,Camperdown High,J1.55mq
2016,Girls,Class 2,High Jump,9,Janeila Francis,Excelsior High,J1.55mq
2016,Girls,Class 2,High Jump,10,Kasheena Gordon,St. Jago High,J1.60mq
2016,Girls,Class 2,High Jump,11,Zinedine Russell,Alpha Academy,J1.60mq
2016,Girls,Class 2,High Jump,12,Susan Francis,Holmwood Technical High,J1.60mq
2016,Girls,Class 2,High Jump,13,Jamila Alexander,Manning's High,J1.55m
2016,Girls,Class 2,High Jump,13,Hadiya Gray,St. Andrew Technical High,J1.55m
2016,Girls,Class 2,High Jump,15,Joda Campbell,Hydel Group of Schools,1.50m
2016,Girls,Class 2,High Jump,15,Celia Lawson,Ardenne High,1.50m
2016,Girls,Class 2,High Jump,15,Shantagja Morris,Camperdown High,1.50m
2016,Girls,Class 2,High Jump,15,Alyssa Boothe,Belair High,1.50m
2016,Girls,Class 2,High Jump,19,Rhea Manning,Morant Bay High,1.45m
2016,Girls,Class 2,High Jump,19,Rockel Royal,Alpha Academy,1.45m
2016,Girls,Class 2,High Jump,--,Georgia Clayton,Rusea's High,NH
2016,Girls,Class 4,200 Meter Dash,1,Gabrielle Matthews,Hydel Group of Schools,24.95Q
2016,Girls,Class 4,200 Meter Dash,2,Bethany Bridge,Edwin Allen High,25.09Q
2016,Girls,Class 4,200 Meter Dash,3,Salieci Myles,Edwin Allen High,25.34Q
2016,Girls,Class 4,200 Meter Dash,4,Shantae Williams,St. Jago High,25.42Q
2016,Girls,Class 4,200 Meter Dash,5,Renee-Ashley Jackson,St. Jago High,25.71Q
2016,Girls,Class 4,200 Meter Dash,6,Jaciann Woolery,Green Island High,25.87Q
2016,Girls,Class 4,200 Meter Dash,7,Samoya Neil,Excelsior High,26.20Q
2016,Girls,Class 4,200 Meter Dash,8,Sashieka Steele,Holmwood Technical High,26.34Q
2016,Girls,Class 4,200 Meter Dash,9,Omelia Stanley,Hydel Group of Schools,25.97Q
2016,Girls,Class 4,200 Meter Dash,10,Shevanae Thomas,Manchester High,26.22Q
2016,Girls,Class 4,200 Meter Dash,11,Tashawna Thomas,Camperdown High,26.28Q
2016,Girls,Class 4,200 Meter Dash,12,Janela Spencer,Manchester High,26.32Q
2016,Girls,Class 4,200 Meter Dash,13,Shavannie Williamson,St. Mary High,26.58Q
2016,Girls,Class 4,200 Meter Dash,14,Felicia Richardson,The Queens School,26.73Q
2016,Girls,Class 4,200 Meter Dash,15,Shante Myrie,Wolmer's,26.80Q
2016,Girls,Class 4,200 Meter Dash,16,Marissa Simpson,Clarendon College,27.21Q
2016,Girls,Class 4,200 Meter Dash,17,Jhana Downie,St. Andrew High for Girls,26.68q
2016,Girls,Class 4,200 Meter Dash,18,Shakera Dennis,Titchfield High School,26.71q
2016,Girls,Class 4,200 Meter Dash,19,Keimashay Blake,Green Pond High,26.78q
2016,Girls,Class 4,200 Meter Dash,20,Emily Houstan,Albert Town High,26.84q
2016,Girls,Class 4,200 Meter Dash,21,Shantel Goodison,Rusea's High,26.89q
2016,Girls,Class 4,200 Meter Dash,22,Ashawya Howard,Vere Technical High,27.03q
2016,Girls,Class 4,200 Meter Dash,23,Cheriece Cope,Spaldings High,27.04q
2016,Girls,Class 4,200 Meter Dash,24,Jordan Temple,Immaculate Conception High,27.09q
2016,Girls,Class 4,200 Meter Dash,25,Jada Mclean,St. Mary High,27.13
2016,Girls,Class 4,200 Meter Dash,26,Woizero Richards,Wolmer's,27.14
2016,Girls,Class 4,200 Meter Dash,27,Maciann Rodney,Lacovia High,27.36
2016,Girls,Class 4,200 Meter Dash,28,Rashanae Jarvis,Dinthill Technical High,27.42
2016,Girls,Class 4,200 Meter Dash,29,Hailie Walker,St. Hugh's High,27.43
2016,Girls,Class 4,200 Meter Dash,30,Abriel Dawkins,Maggotty High School,27.57
2016,Girls,Class 4,200 Meter Dash,31,Sherine Mcfee,Old Harbour High,27.58
2016,Girls,Class 4,200 Meter Dash,32,Deneisha Reid,Holy Childhood High,27.59
2016,Girls,Class 4,200 Meter Dash,33,Jessica Burrell,Gaynstead High School,27.61
2016,Girls,Class 4,200 Meter Dash,34,Annatoya O'Sullivan,Holy Trinity High,27.68
2016,Girls,Class 4,200 Meter Dash,35,Shaniel Graham,St. Elizabeth Technical High,27.75
2016,Girls,Class 4,200 Meter Dash,36,Monefa Bennett,Camperdown High,27.77
2016,Girls,Class 4,200 Meter Dash,37,Rasheeka Andrews,Manning's High,27.81
2016,Girls,Class 4,200 Meter Dash,38,Dianca Marshall,Frome Technical High,27.83
2016,Girls,Class 4,200 Meter Dash,39,Shantae Morgan,Frome Technical High,27.85
2016,Girls,Class 4,200 Meter Dash,40,Mikayla Coley,Maggotty High School,27.86
2016,Girls,Class 4,200 Meter Dash,41,Akaylia Bell,Denbigh High,28.06
2016,Girls,Class 4,200 Meter Dash,42,Amoy Mcfarlane,Excelsior High,28.13
2016,Girls,Class 4,200 Meter Dash,43,Cayla Wray,Gaynstead High School,28.13
2016,Girls,Class 4,200 Meter Dash,44,Shari-Lee Gardner,Immaculate Conception High,28.32
2016,Girls,Class 4,200 Meter Dash,45,Britney Fuller,Vauxhall High,28.34
2016,Girls,Class 4,200 Meter Dash,46,Trina Thomas,Albert Town High,28.35
2016,Girls,Class 4,200 Meter Dash,47,Jeanella Brown,Campion College,28.38
2016,Girls,Class 4,200 Meter Dash,48,Jadah Hodges,Mt. Alvernia High,28.41
2016,Girls,Class 4,200 Meter Dash,49,Janel Baxter,St. Andrew High for Girls,28.48
2016,Girls,Class 4,200 Meter Dash,50,Bryanna Mitchell,Bridgeport High,28.48
2016,Girls,Class 4,200 Meter Dash,51,Aliyah Level,Holy Childhood High,28.51
2016,Girls,Class 4,200 Meter Dash,52,Brianna James,McGrath High,28.71
2016,Girls,Class 4,200 Meter Dash,53,Chantel Williams,Alpha Academy,28.85
2016,Girls,Class 4,200 Meter Dash,54,Kadisha Barnett,Christiana High,29.03
2016,Girls,Class 4,200 Meter Dash,55,Jayzene Jemison,St. James High,31.31
2016,Girls,Class 4,200 Meter Dash,56,Zoe-Ann Blake,Papine High,33.11
2016,Girls,Class 4,200 Meter Dash,--,Suzzette Palmer,Holmwood Technical High,DQ
2016,Girls,Class 3,200 Meter Dash,1,Britany Anderson,Vere Technical High,24.40Q
2016,Girls,Class 3,200 Meter Dash,2,Kevona Davis,Edwin Allen High,24.61Q
2016,Girls,Class 3,200 Meter Dash,3,Ashanti Moore,Hydel Group of Schools,24.72Q
2016,Girls,Class 3,200 Meter Dash,4,Joanne Reid,St. Jago High,24.79Q
2016,Girls,Class 3,200 Meter Dash,5,Dyandra Gray,Holmwood Technical High,24.93Q
2016,Girls,Class 3,200 Meter Dash,6,Ackera Nugent,Excelsior High,24.97Q
2016,Girls,Class 3,200 Meter Dash,7,Jada Mcbean,Wolmer's,25.15Q
2016,Girls,Class 3,200 Meter Dash,8,Iyanna Jackson,Excelsior High,25.54Q
2016,Girls,Class 3,200 Meter Dash,9,Julien Alfred,St. Catherine High,24.41Q
2016,Girls,Class 3,200 Meter Dash,10,Jhanel Gordon,Alpha Academy,24.86Q
2016,Girls,Class 3,200 Meter Dash,11,Soyinne Grenyion,Mt. Alvernia High,24.97Q
2016,Girls,Class 3,200 Meter Dash,12,Kavia Francis,Manchester High,25.14Q
2016,Girls,Class 3,200 Meter Dash,13,Shakeira Bowra,St. Catherine High,25.24Q
2016,Girls,Class 3,200 Meter Dash,14,Bridgette Campbell,Marcus Garvey Technical High,25.25Q
2016,Girls,Class 3,200 Meter Dash,15,Jada Martin,Hydel Group of Schools,25.51Q
2016,Girls,Class 3,200 Meter Dash,16,Akalia Barnes,Holy Childhood High,25.78Q
2016,Girls,Class 3,200 Meter Dash,17,Kishawna Wallace,Holmwood Technical High,25.38q
2016,Girls,Class 3,200 Meter Dash,18,Aaliyah Wood,Edwin Allen High,25.39q
2016,Girls,Class 3,200 Meter Dash,19,Kelsey Christian,Wolmer's,25.41q
2016,Girls,Class 3,200 Meter Dash,20,Monique Malcolm,Green Pond High,25.44q
2016,Girls,Class 3,200 Meter Dash,21,Janaelia Campbell,St. Mary High,25.44q
2016,Girls,Class 3,200 Meter Dash,22,Tori-Ann Smith,Vere Technical High,25.45q
2016,Girls,Class 3,200 Meter Dash,23,Toni-Ann Reid,St. Jago High,25.56q
2016,Girls,Class 3,200 Meter Dash,24,Sashia Ferguson,Gaynstead High School,25.64q
2016,Girls,Class 3,200 Meter Dash,25,Tiana Lugg,Alpha Academy,25.67
2016,Girls,Class 3,200 Meter Dash,26,Toyin Gordon,Vauxhall High,25.75
2016,Girls,Class 3,200 Meter Dash,27,Krystal Sloley,Campion College,25.83
2016,Girls,Class 3,200 Meter Dash,28,Njeri Roberts,Camperdown High,26.02
2016,Girls,Class 3,200 Meter Dash,29,Soneika Gillette,St. Mary High,26.04
2016,Girls,Class 3,200 Meter Dash,30,Merrica Butler,Mavis Bank High,26.09
2016,Girls,Class 3,200 Meter Dash,31,Sudene Patterson,Jonathan Grant High,26.19
2016,Girls,Class 3,200 Meter Dash,33,Shavanise Cox,Rhodes Hall High,26.38
2016,Girls,Class 3,200 Meter Dash,34,Atena Rayson,Herbert Morrison,26.39
2016,Girls,Class 3,200 Meter Dash,35,Annalee Robinson,Denbigh High,26.44
2016,Girls,Class 3,200 Meter Dash,36,Shanice Brooks,Lacovia High,26.45
2016,Girls,Class 3,200 Meter Dash,37,Octavia Dunn,Holy Childhood High,26.47
2016,Girls,Class 3,200 Meter Dash,38,Kashina Morgan,Lacovia High,26.53
2016,Girls,Class 3,200 Meter Dash,39,Tiana Peterkin,Camperdown High,26.56
2016,Girls,Class 3,200 Meter Dash,40,Kelsey Gilfillian,Immaculate Conception High,26.72
2016,Girls,Class 3,200 Meter Dash,41,Kacy-Ann Smith,Foga Road High,26.81
2016,Girls,Class 3,200 Meter Dash,42,Kamara Boscoe,The Queens School,26.83
2016,Girls,Class 3,200 Meter Dash,43,Natalia Mclean,Manchester High,26.92
2016,Girls,Class 3,200 Meter Dash,44,Samoya Salmon,Bridgeport High,26.95
2016,Girls,Class 3,200 Meter Dash,45,Rassheniya Johnson,Green Pond High,27.08
2016,Girls,Class 3,200 Meter Dash,46,Janae Dixon,Belair High,27.11
2016,Girls,Class 3,200 Meter Dash,47,Danielle Cunningham,St. Hugh's High,27.14
2016,Girls,Class 3,200 Meter Dash,48,Mariva Graham,Bog Walk High,27.19
2016,Girls,Class 3,200 Meter Dash,49,Mickaliliah Vassell,Waterford High School,27.20
2016,Girls,Class 3,200 Meter Dash,50,Tissanie Powell,Frome Technical High,27.25
2016,Girls,Class 3,200 Meter Dash,51,Sashane Crooks,Ardenne High,27.73
2016,Girls,Class 3,200 Meter Dash,52,Shakeira Bartley,McGrath High,27.80
2016,Girls,Class 3,200 Meter Dash,53,Crishel Wiggan,Dinthill Technical High,27.86
2016,Girls,Class 3,200 Meter Dash,54,Aliteta Codner,Spaldings High,28.04
2016,Girls,Class 3,200 Meter Dash,55,Danalee Brock,Maggotty High School,28.16
2016,Girls,Class 3,200 Meter Dash,56,Cleona Welch,Central High,28.22
2016,Girls,Class 3,200 Meter Dash,57,Shahine Broderick,May Day High,28.39
2016,Girls,Class 3,200 Meter Dash,58,Shanniel Dawson,York Castle High,29.21
2016,Girls,Class 3,200 Meter Dash,--,Shannakay Andrews,Mt. Alvernia High,DNF
2016,Boys,Class 3,200 Meter Dash,1,Thiea Shea,Wolmer's,22.42Q
2016,Boys,Class 3,200 Meter Dash,2,Sachin Dennis,St. Elizabeth Technical High,22.76Q
