Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,Wind,OrigTeamName
,17-19,,200 Meter Dash,Event 18,24.47,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Andrew Brown,112,Greater Portmore,,1.4,Greater Port
,17-19,,200 Meter Dash,Event 18,24.50,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Alex Swaby,113,St. Mary High,,+0.0,St. Mary High
,17-19,,200 Meter Dash,Event 18,24.52,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Malique Scott,114,Excelsior High,,+0.0,XLCR
,17-19,,200 Meter Dash,Event 18,24.65,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Orlando Davidson,115,Donald Quarrie High,,+0.0,Donald Quarr
,17-19,,200 Meter Dash,Event 18,24.68,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Danielle Seth,116,Old Harbour High,,1.4,Old Harbour High
,17-19,,200 Meter Dash,Event 18,24.88,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Jahbari Thompson,117,Mona High,,-0.8,Mona High School
,17-19,,200 Meter Dash,Event 18,24.99,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Ishai Wright,118,Edith Dalton James,,-1.4,Edith Dalton
,17-19,,200 Meter Dash,Event 18,25.00,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Xavior Angus,119,Calabar High School,,-1.8,Calabar High
,17-19,,200 Meter Dash,Event 18,25.11,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Odane Sutherland,120,St. Thomas Technical,,2.1,St. Thomas T
,17-19,,200 Meter Dash,Event 18,25.34,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Tevaughn Thomas,121,St. Mary High,,-1.4,St. Mary High
,17-19,,200 Meter Dash,Event 18,25.35,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Deandre Adlam,122,Norman Manley High School,,-0.8,Norman Manle
,17-19,,200 Meter Dash,Event 18,25.81,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Jamar Brown,123,Garvey Maceo High,,+0.0,Garvey Maceo
,17-19,,200 Meter Dash,Event 18,25.94,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Dylan Porter,124,McGrath High,,0.8,McGrath High School
,17-19,,200 Meter Dash,Event 18,26.18,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Matthew Whynter,125,Ardenne High,,0.1,Ardenne High School
,17-19,,200 Meter Dash,Event 18,26.36,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Ricardo Wright,126,Gaynstead High School,,1.4,Gaynstead Hi
,17-19,,200 Meter Dash,Event 18,26.50,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Javaughn Mullings,127,Norman Manley High School,,0.5,Norman Manle
,17-19,,200 Meter Dash,Event 18,27.21,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Ryhan Saunders,128,Annotto Bay High,,+0.0,Annotto Bay
,17-19,,200 Meter Dash,Event 18,27.30,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Shemar Ricketts,129,Tivoli Gardens High,,-1.8,Tivoli Garde
,17-19,,200 Meter Dash,Event 18,NT,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Ronaldo Miller,--,Penwood High School,,-0.6,Penwood High School
,17-19,,200 Meter Dash,Event 18,NT,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Rahim Burrell,--,Wolmer's,,0.5,Wolmer's Boys' A
,17-19,,200 Meter Dash,Event 19,24.66A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Tissanna Hickling,1,St. Jago High,,0.7,St. Jago Hig
,17-19,,200 Meter Dash,Event 19,24.74A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Christine Irving,2,Holmwood Technical High,,1.9,Holmwood Tec
,17-19,,200 Meter Dash,Event 19,24.80A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Kadeja Campbell,3,Holmwood Technical High,,-0.4,Holmwood Tec
,17-19,,200 Meter Dash,Event 19,24.99A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Helcyann Sauver,4,Holmwood Technical High,,1.7,Holmwood Tec
,17-19,,200 Meter Dash,Event 19,24.99A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Shalysa Wray,4,St. Jago High,,1.9,St. Jago Hig
,17-19,,200 Meter Dash,Event 19,25.00A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Kelliesha King,6,Holmwood Track Club,,-0.4,Holmwood Track Club
,17-19,,200 Meter Dash,Event 19,25.27A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Cishannie Williams,7,St. Catherine High,,1.7,St. Catherin
,17-19,,200 Meter Dash,Event 19,25.35A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Junine Goodison,8,Excelsior High,,0.7,Xlcr-G
,17-19,,200 Meter Dash,Event 19,25.43A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Kellyann Kelly,9,Unattached,,-0.4,Unattached
,17-19,,200 Meter Dash,Event 19,25.43A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Jody-Ann Petrie,9,St. Jago High,,-0.4,St. Jago Hig
,17-19,,200 Meter Dash,Event 19,25.45A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Patrice Watson,11,The Queens School,,1.9,The Queens School
,17-19,,200 Meter Dash,Event 19,25.59A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Le-Anna Daley,12,Excelsior High,,1.9,Xlcr-G
,17-19,,200 Meter Dash,Event 19,25.60A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Amoi Brown,13,Vere Technical High,,1.9,Vere Technic
,17-19,,200 Meter Dash,Event 19,25.82A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Danika Ferguson,14,The Queens School,,0.7,The Queens School
,17-19,,200 Meter Dash,Event 19,25.85A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Treann Cameron,15,The Queens School,,1.7,The Queens School
,17-19,,200 Meter Dash,Event 19,25.92A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Ramona Cain,16,Papine High,,1.7,Papine High School
,17-19,,200 Meter Dash,Event 19,26.02A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Shanique Sommerville,17,Mannings School,,1.9,Mannings School
,17-19,,200 Meter Dash,Event 19,26.12A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Jehelle Gayle,18,Holmwood Track Club,,1.9,Holmwood Track Club
,17-19,,200 Meter Dash,Event 19,26.13A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Kristal Smith,19,Holmwood Track Club,,0.7,Holmwood Track Club
,17-19,,200 Meter Dash,Event 19,26.53A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Jada Thomas,20,Immaculate Conception High,,0.7,Immaculate C
,17-19,,200 Meter Dash,Event 19,26.90A,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Safiya Thompson,21,St. Jago High,,0.7,St. Jago Hig
,17-19,,200 Meter Dash,Event 19,27.09B,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Basillia Haughton,22,St. Catherine High,,-0.4,St. Catherin
,17-19,,200 Meter Dash,Event 19,27.18B,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Petagaye Lattibudaire,23,Mona High,,1.7,Mona High School
,17-19,,200 Meter Dash,Event 19,27.38B,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Latoya Graham,24,Oberlin High,,-0.4,Oberlin High
,17-19,,200 Meter Dash,Event 19,27.75,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Xanielle Riley,25,St. Hugh's High,,-0.4,St. Hughs High
,17-19,,200 Meter Dash,Event 19,28.27,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Shenae Watson,26,St. Hugh's High,,1.7,St. Hughs High
,17-19,,200 Meter Dash,Event 19,28.29,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Danielle Spence,27,St. Jago High,,1.9,St. Jago Hig
,17-19,,200 Meter Dash,Event 19,28.50,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Jenae Watson,28,St. Hugh's High,,0.7,St. Hughs High
,17-19,,200 Meter Dash,Event 19,28.71,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Francine Francis,29,Mannings School,,0.7,Mannings School
,17-19,,200 Meter Dash,Event 19,29.07,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Jodian Moodie,30,Unattached,,1.7,Unattached
,17-19,,200 Meter Dash,Event 19,31.28,Girls,None,2017-01-28,Queens Grace Jackson Track Meet,Mekedia Byfield,31,St. Mary High,,-0.4,St. Mary High
,14-15,,200 Meter Dash,Event 20,21.83A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Jeremy Farr,1,Wolmer's,,0.5,Wolmer's Boys' A
,14-15,,200 Meter Dash,Event 20,22.16A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Rosean Young,2,Calabar High School,,-0.9,Calabar High
,14-15,,200 Meter Dash,Event 20,22.29A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Oshane Peart,3,Kingston College,,-0.9,Kingston College
,14-15,,200 Meter Dash,Event 20,22.29A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Ryiem Robertson,3,Jamaica College,,0.1,Jamaica College
,14-15,,200 Meter Dash,Event 20,22.32A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Rahyme Christian,5,Clarendon College,,-0.9,Clarendon College
,14-15,,200 Meter Dash,Event 20,22.35A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Xavier Nairne,6,Wolmer's,,+0.0,Wolmer's Boys' A
,14-15,,200 Meter Dash,Event 20,22.35A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Craig Campbell,6,Excelsior High,,0.2,XLCR
,14-15,,200 Meter Dash,Event 20,22.38A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Shemar Willis,8,Papine High,,+0.0,Papine High School
,14-15,,200 Meter Dash,Event 20,22.45A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Javar Thomas,9,St. Jago High,,0.2,St. Jago Hig
,14-15,,200 Meter Dash,Event 20,22.49A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Dwayne Porteous,10,Camperdown High,,0.2,Camperdown H
,14-15,,200 Meter Dash,Event 20,22.51A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Javden Douglas,11,Jamaica College,,+0.0,Jamaica College
,14-15,,200 Meter Dash,Event 20,22.51A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Rohan Watson,11,York Castle High,,0.5,York Castle
,14-15,,200 Meter Dash,Event 20,22.53A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Chadwick Stewart,13,Calabar High School,,1.9,Calabar High
,14-15,,200 Meter Dash,Event 20,22.57A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Tarjmar Miller,14,Jamaica College,,0.4,Jamaica College
,14-15,,200 Meter Dash,Event 20,22.59A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Oblique Seville,15,Holmwood Technical High,,0.4,Holmwood Tec
,14-15,,200 Meter Dash,Event 20,22.63A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Thiea Shea,16,Wolmer's,,1.9,Wolmer's Boys' A
,14-15,,200 Meter Dash,Event 20,22.66A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Kishane Thompson,17,Garvey Maceo High,,+0.0,Garvey Maceo
,14-15,,200 Meter Dash,Event 20,22.71A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Trezrquet James,18,Jamaica College,,+0.0,Jamaica College
,14-15,,200 Meter Dash,Event 20,22.77A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Tajay Bromfield,19,Jamaica College,,+0.0,Jamaica College
,14-15,,200 Meter Dash,Event 20,22.78A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Bradley Spencer,20,Wolmer's,,0.4,Wolmer's Boys' A
,14-15,,200 Meter Dash,Event 20,22.81A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Jamar Fries,21,Holmwood Technical High,,-0.3,Holmwood Tec
,14-15,,200 Meter Dash,Event 20,22.82A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Kwani Edwards,22,Calabar High School,,0.7,Calabar High
,14-15,,200 Meter Dash,Event 20,22.87A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Davian Williams,23,Kingston College,,1.9,Kingston College
,14-15,,200 Meter Dash,Event 20,22.90A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Rajay Morris,24,Clarendon College,,0.4,Clarendon College
,14-15,,200 Meter Dash,Event 20,22.96A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Shakeem Stewart,25,Excelsior High,,0.5,XLCR
,14-15,,200 Meter Dash,Event 20,22.99A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Rasheim Williams,26,Wolmer's,,0.1,Wolmer's Boys' A
,14-15,,200 Meter Dash,Event 20,23.00A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Daniel Rhone,27,Wolmer's,,1.9,Wolmer's Boys' A
,14-15,,200 Meter Dash,Event 20,23.00A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Kenoy Francis,27,Annotto Bay High,,-0.9,Annotto Bay
,14-15,,200 Meter Dash,Event 20,23.07A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Andre Leslie,29,Calabar High School,,0.4,Calabar High
,14-15,,200 Meter Dash,Event 20,23.09A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Anthony Haslam,30,Jamaica College,,+0.0,Jamaica College
,14-15,,200 Meter Dash,Event 20,23.10A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Kaheem Beason,31,Clarendon College,,0.1,Clarendon College
,14-15,,200 Meter Dash,Event 20,23.11A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Jordan Forrest,32,Kingston College,,0.4,Kingston College
,14-15,,200 Meter Dash,Event 20,23.12A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Tyrique Pitterson,33,St. Catherine High,,+0.0,St. Catherin
,14-15,,200 Meter Dash,Event 20,23.17A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Kerron White,34,Jamaica College,,-0.3,Jamaica College
,14-15,,200 Meter Dash,Event 20,23.17A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Rosean Bernard,34,Munro College,,NWI,Munro College
,14-15,,200 Meter Dash,Event 20,23.19A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Wane Pinnock,36,Kingston College,,+0.0,Kingston College
,14-15,,200 Meter Dash,Event 20,23.19A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Curtis Henry,36,Ardenne High,,0.5,Ardenne High School
,14-15,,200 Meter Dash,Event 20,23.19A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Ricardo Henry,36,Kingston High School,,-0.3,Kingston High
,14-15,,200 Meter Dash,Event 20,23.20A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Adrian Smythe,39,Munro College,,-0.3,Munro College
,14-15,,200 Meter Dash,Event 20,23.25A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Kyle Sanderson,40,Wolmer's,,0.2,Wolmer's Boys' A
,14-15,,200 Meter Dash,Event 20,23.27A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Kavion Kerr,41,St. Jago High,,0.2,St. Jago Hig
,14-15,,200 Meter Dash,Event 20,23.27A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Odane Sommerville,41,Meadowbrook High,,+0.0,Meadowbrook
,14-15,,200 Meter Dash,Event 20,23.28A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Everton Dennis,43,Calabar High School,,0.1,Calabar High
,14-15,,200 Meter Dash,Event 20,23.28A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Shaquille Lowe,43,Kingston College,,+0.0,Kingston College
,14-15,,200 Meter Dash,Event 20,23.30A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Demario Gallop,45,Wolmer's,,+0.0,Wolmer's Boys' A
,14-15,,200 Meter Dash,Event 20,23.35A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Jerome Brown,46,Ocho Rios High,,+0.0,Ocho Rios High
,14-15,,200 Meter Dash,Event 20,23.36A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Derick Robinson,47,Excelsior High,,+0.0,XLCR
,14-15,,200 Meter Dash,Event 20,23.38A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Ronaldo Mighty,48,St. Jago High,,1.9,St. Jago Hig
,14-15,,200 Meter Dash,Event 20,23.40A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Eyon Greene,49,Mona High,,0.1,Mona High School
,14-15,,200 Meter Dash,Event 20,23.40A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Kirk Frater,49,Wolmer's,,0.7,Wolmer's Boys' A
,14-15,,200 Meter Dash,Event 20,23.44A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Dervin Walker,51,Holmwood Technical High,,+0.0,Holmwood Tec
,14-15,,200 Meter Dash,Event 20,23.45A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Dylan Williams,52,St. Catherine High,,+0.0,St. Catherin
,14-15,,200 Meter Dash,Event 20,23.46A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Sean-Isaac Watson,53,Ardenne High,,-0.1,Ardenne High School
,14-15,,200 Meter Dash,Event 20,23.54A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Stuart Reid,54,Oberlin High,,0.7,Oberlin High
,14-15,,200 Meter Dash,Event 20,23.54A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Shavioe Reid,54,Calabar High School,,-0.4,Calabar High
,14-15,,200 Meter Dash,Event 20,23.60A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Gawayne Mcleod,56,Ocho Rios High,,+0.0,Ocho Rios High
,14-15,,200 Meter Dash,Event 20,23.62A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Tadayne Gordon,57,Camperdown High,,0.7,Camperdown H
,14-15,,200 Meter Dash,Event 20,23.63A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Qunicy Blythe,58,Vauxhall High,,+0.0,Vauxhall Hig
,14-15,,200 Meter Dash,Event 20,23.65A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Shevaughn Foster,59,Calabar High School,,-0.1,Calabar High
,14-15,,200 Meter Dash,Event 20,23.65A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Daniel Thompson,59,Ardenne High,,0.9,Ardenne High School
,14-15,,200 Meter Dash,Event 20,23.70A,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Akari Young,61,Wolmer's,,-0.9,Wolmer's Boys' A
,14-15,,200 Meter Dash,Event 20,23.77B,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Qwayne Davis,62,Spaldings High,,0.2,Spalding Hig
,14-15,,200 Meter Dash,Event 20,23.80B,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Shaval Brown,63,Excelsior High,,1.9,XLCR
,14-15,,200 Meter Dash,Event 20,23.82B,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Deandre Smalling,64,Munro College,,0.4,Munro College
,14-15,,200 Meter Dash,Event 20,23.83B,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Kewani Campbell,65,Vauxhall High,,0.4,Vauxhall Hig
,14-15,,200 Meter Dash,Event 20,23.85B,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Jovaun Christie,66,Spaldings High,,0.7,Spalding Hig
,14-15,,200 Meter Dash,Event 20,23.87B,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Jordon Sewell,67,Bridgeport High,,NWI,Bridgeport H
,14-15,,200 Meter Dash,Event 20,23.87B,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Dashawn Green,67,Ocho Rios High,,0.1,Ocho Rios High
,14-15,,200 Meter Dash,Event 20,23.89B,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Mark Newman,69,St. Mary's College,,-0.4,St. Marys College
,14-15,,200 Meter Dash,Event 20,23.91B,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Adam Whitelocke,70,Calabar High School,,0.7,Calabar High
,14-15,,200 Meter Dash,Event 20,23.93B,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Rudon Bowen,71,Kingston College,,0.1,Kingston College
,14-15,,200 Meter Dash,Event 20,23.95B,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Oniel Palmer,72,Spanish Town High,,-0.3,Spanish town high
,14-15,,200 Meter Dash,Event 20,23.95B,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Mohatma Comrie,72,The Cedar Gr,,-0.4,The Cedar Gr
,14-15,,200 Meter Dash,Event 20,23.95B,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Johara Johnson,72,Knox College,,0.7,Knox College
,14-15,,200 Meter Dash,Event 20,23.97,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Omari Geddes,75,St. Mary High,,-0.4,St. Mary High
,14-15,,200 Meter Dash,Event 20,24.01,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Kenardo Jones,76,Camperdown High,,-0.1,Camperdown H
,14-15,,200 Meter Dash,Event 20,24.04,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Stephen Mcbean,77,Pembroke Hall Primary,,+0.0,Pembroke Hal
,14-15,,200 Meter Dash,Event 20,24.05,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Kevionne Gordon,78,Vauxhall High,,+0.0,Vauxhall Hig
,14-15,,200 Meter Dash,Event 20,24.06,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Shevan Myles,79,Donald Quarrie High,,-0.9,Donald Quarr
,14-15,,200 Meter Dash,Event 20,24.07,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Desmond Russell,80,Garvey Maceo High,,0.4,Garvey Maceo
,14-15,,200 Meter Dash,Event 20,24.12,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Deandre Lawrence,81,Spanish Town High,,0.2,Spanish town high
,14-15,,200 Meter Dash,Event 20,24.12,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Romario Evans,81,Calabar High School,,0.1,Calabar High
,14-15,,200 Meter Dash,Event 20,24.14,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Chadene Robinson,83,Kingston High School,,+0.0,Kingston High
,14-15,,200 Meter Dash,Event 20,24.15,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Sajar Blair,84,Kingston College,,0.1,Kingston College
,14-15,,200 Meter Dash,Event 20,24.16,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Jemar Johnson,85,Ocho Rios High,,0.9,Ocho Rios High
,14-15,,200 Meter Dash,Event 20,24.18,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Dario Backford,86,St. Mary Technical,,-0.1,St. Mary Tec
,14-15,,200 Meter Dash,Event 20,24.20,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Shammiel Mills,87,The Cedar Gr,,NWI,The Cedar Gr
,14-15,,200 Meter Dash,Event 20,24.20,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Sean Ferron,87,St. Jago High,,+0.0,St. Jago Hig
,14-15,,200 Meter Dash,Event 20,24.21,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Micheal Williams,89,Bog Walk High,,NWI,Bog Walk Hig
,14-15,,200 Meter Dash,Event 20,24.22,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Jenharda Coates,90,Spanish Town High,,+0.0,Spanish town high
,14-15,,200 Meter Dash,Event 20,24.23,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Alrick Beckford,91,Annotto Bay High,,0.1,Annotto Bay
,14-15,,200 Meter Dash,Event 20,24.23,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Malique Sewell,91,Calabar High School,,+0.0,Calabar High
,14-15,,200 Meter Dash,Event 20,24.24,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Ricardo Campbell,93,Knox College,,-0.4,Knox College
,14-15,,200 Meter Dash,Event 20,24.24,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Javaughn Williamson,93,St. George's College,,-0.9,St. George college
,14-15,,200 Meter Dash,Event 20,24.25,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Shamar Henry,95,Bridgeport High,,0.2,Bridgeport H
,14-15,,200 Meter Dash,Event 20,24.25,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Dean Clarke,95,Jamaica College,,+0.0,Jamaica College
,14-15,,200 Meter Dash,Event 20,24.26,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Lovantea Williams,97,Vauxhall High,,-0.3,Vauxhall Hig
,14-15,,200 Meter Dash,Event 20,24.26,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Kimarlie Stewart,97,Wolmer's,,-0.4,Wolmer's Boys' A
,14-15,,200 Meter Dash,Event 20,24.28,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Llamar-Daiyne Marshall,99,Mona High,,0.9,Mona High School
,14-15,,200 Meter Dash,Event 20,24.28,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Delano Wood,99,Old Harbour High,,0.2,Old Harbour High
,14-15,,200 Meter Dash,Event 20,24.30,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Adril Robinson,101,Meadowbrook High,,0.4,Meadowbrook
,14-15,,200 Meter Dash,Event 20,24.33,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Shoye Bailey,102,Clarendon College,,1.9,Clarendon College
,14-15,,200 Meter Dash,Event 20,24.34,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Daniel Austin,103,Wolmer's,,+0.0,Wolmer's Boys' A
,14-15,,200 Meter Dash,Event 20,24.34,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Dean Clarke,103,Calabar High School,,+0.0,Calabar High
,14-15,,200 Meter Dash,Event 20,24.37,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Nicholas Campbell,105,York Castle High,,0.9,York Castle
,14-15,,200 Meter Dash,Event 20,24.37,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Javan Patterson,105,Gaynstead High School,,0.1,Gaynstead Hi
,14-15,,200 Meter Dash,Event 20,24.37,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Andre Dacres,105,Greater Portmore,,+0.0,Greater Port
,14-15,,200 Meter Dash,Event 20,24.39,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Oneil Williams,108,Mona High,,0.5,Mona High School
,14-15,,200 Meter Dash,Event 20,24.42,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Jahmal Dillion,109,St. George's College,,1.9,St. George college
,14-15,,200 Meter Dash,Event 20,24.42,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Keemo Hutchinson,109,Kingston High School,,+0.0,Kingston High
,14-15,,200 Meter Dash,Event 20,24.44,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Lamar Eccleston,111,Meadowbrook High,,-0.3,Meadowbrook
,14-15,,200 Meter Dash,Event 20,24.46,Boys,None,2017-01-28,Queens Grace Jackson Track Meet,Shemar Palmer,112,St. Catherine High,,0.1,St. Catherin
