Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,Wind,OrigTeamName
14,,Class 2,800 Meter Run,Event 15,2:25.34,Boys,3,2017-01-14,Jaaa Puma Development Meet,Shanthamoi Brown,29,Kingston College,,,Kingston College
15,,Class 2,800 Meter Run,Event 15,2:25.63,Boys,4,2017-01-14,Jaaa Puma Development Meet,Obed Matherson,30,Papine High,,,Papine High School
15,,Class 2,800 Meter Run,Event 15,2:26.43,Boys,2,2017-01-14,Jaaa Puma Development Meet,Ryan White,31,Christiana High,,,Christiana High
15,,Class 2,800 Meter Run,Event 15,2:26.43,Boys,2,2017-01-14,Jaaa Puma Development Meet,Romario James,31,edwin allen boys,,,edwin allen boys
15,,Class 2,800 Meter Run,Event 15,2:28.50,Boys,3,2017-01-14,Jaaa Puma Development Meet,Stephen Mcbean,33,Pembrook Hall High,,,Pembroke Hall
15,,Class 2,800 Meter Run,Event 15,2:28.56,Boys,3,2017-01-14,Jaaa Puma Development Meet,Llanzo Isaacs,34,Cedric Titus,,,Cedric Titus
14,,Class 2,800 Meter Run,Event 15,2:29.18,Boys,3,2017-01-14,Jaaa Puma Development Meet,Kimani Malcolm,35,Pembrook Hall High,,,Pembroke Hall
15,,Class 2,800 Meter Run,Event 15,2:29.94,Boys,1,2017-01-14,Jaaa Puma Development Meet,Ackeem Orr,36,Pembrook Hall High,,,Pembroke Hall
15,,Class 2,800 Meter Run,Event 15,2:29.99,Boys,4,2017-01-14,Jaaa Puma Development Meet,Zoa Boyd,37,Waterford High School,,,Waterford
15,,Class 2,800 Meter Run,Event 15,2:31.12,Boys,3,2017-01-14,Jaaa Puma Development Meet,Shackeenie Latchman,38,Papine High,,,Papine High School
14,,Class 2,800 Meter Run,Event 15,2:32.49,Boys,1,2017-01-14,Jaaa Puma Development Meet,Javian Mckellop,39,Tacius Golding High,,,Tacius Golding
15,,Class 2,800 Meter Run,Event 15,2:33.25,Boys,1,2017-01-14,Jaaa Puma Development Meet,Shemore Howell,40,Bellefield High,,,Bellefield
15,,Class 2,800 Meter Run,Event 15,2:34.82,Boys,2,2017-01-14,Jaaa Puma Development Meet,Jahvian Mattis,41,Christiana High,,,Christiana High
14,,Class 2,800 Meter Run,Event 15,2:35.09,Boys,2,2017-01-14,Jaaa Puma Development Meet,Jordane Stewart,42,Pembrook Hall High,,,Pembroke Hall
,,Class 2,800 Meter Run,Event 15,2:36.81,Boys,4,2017-01-14,Jaaa Puma Development Meet,Xolani Newman,43,Belair High,,,Belair High School
15,,Class 2,800 Meter Run,Event 15,2:38.65,Boys,4,2017-01-14,Jaaa Puma Development Meet,Correy Campbell,44,Knockalva Technical,,,Knockalva
14,,Class 2,800 Meter Run,Event 15,2:40.62,Boys,1,2017-01-14,Jaaa Puma Development Meet,Tirick Rose,45,Albert Town High,,,Albert Town
14,,Class 2,800 Meter Run,Event 15,2:43.22,Boys,4,2017-01-14,Jaaa Puma Development Meet,Adrian Robinson,46,Pembrook Hall High,,,Pembroke Hall
15,,Class 2,800 Meter Run,Event 15,2:43.28,Boys,2,2017-01-14,Jaaa Puma Development Meet,Barrington Stewart,47,Irwin High,,,Irwin High School
14,,Class 2,800 Meter Run,Event 15,2:45.02,Boys,4,2017-01-14,Jaaa Puma Development Meet,Onandi Foster,48,Rhodes Hall High,,,Rhodes Hall
15,,Class 2,800 Meter Run,Event 15,2:46.68,Boys,5,2017-01-14,Jaaa Puma Development Meet,Javace James,49,Greater Portmore,,,Grt Portmore
15,,Class 2,800 Meter Run,Event 15,2:46.76,Boys,3,2017-01-14,Jaaa Puma Development Meet,Andre Clarke,50,Mavis Bank High,,,Mavis Bank High
,,Class 2,800 Meter Run,Event 15,2:49.85,Boys,3,2017-01-14,Jaaa Puma Development Meet,Janoy Gayle,51,Belair High,,,Belair High School
15,,Class 2,800 Meter Run,Event 15,2:50.64,Boys,3,2017-01-14,Jaaa Puma Development Meet,Jerome Carr,52,Newell High,,,Newell High School
15,,Class 2,800 Meter Run,Event 15,2:51.55,Boys,3,2017-01-14,Jaaa Puma Development Meet,Triston Mcnally,53,May Day High,,,May Day High
14,,Class 2,800 Meter Run,Event 15,3:05.70,Boys,2,2017-01-14,Jaaa Puma Development Meet,Daviana Rodney,54,Belmont Academy,,,Belmont Academy
14,,Class 2,800 Meter Run,Event 15,3:11.87,Boys,1,2017-01-14,Jaaa Puma Development Meet,Kamala Smith,55,Pembrook Hall High,,,Pembroke Hall
18,,Class 1,800 Meter Run,Event 16,2:25.84A,Girls,2,2017-01-14,Jaaa Puma Development Meet,Janiel Moore,1,Edwin Allen High,,,Edwin Allen
17,,Class 1,800 Meter Run,Event 16,2:27.20A,Girls,1,2017-01-14,Jaaa Puma Development Meet,Moisha Barnes,2,Edwin Allen High,,,Edwin Allen
,,Class 1,800 Meter Run,Event 16,2:27.49A,Girls,1,2017-01-14,Jaaa Puma Development Meet,Jezelle Shaw,3,Spaldings High,,,Spalding Hig
18,,Class 1,800 Meter Run,Event 16,2:27.81A,Girls,2,2017-01-14,Jaaa Puma Development Meet,Casey-Ann May,4,Holmwood Technical High,,,Holmwood Tec
18,,Class 1,800 Meter Run,Event 16,2:31.39A,Girls,1,2017-01-14,Jaaa Puma Development Meet,Kayce-Ann Plummer,5,Vere Technical High,,,Vere Tech
17,,Class 1,800 Meter Run,Event 16,2:32.69A,Girls,2,2017-01-14,Jaaa Puma Development Meet,Shanae Ingram,6,Edwin Allen High,,,Edwin Allen
17,,Class 1,800 Meter Run,Event 16,2:39.22B,Girls,2,2017-01-14,Jaaa Puma Development Meet,Eboni Chambers,7,St. Jago High,,,St. Jago
18,,Class 1,800 Meter Run,Event 16,2:40.55B,Girls,2,2017-01-14,Jaaa Puma Development Meet,Kamoy Fagon,8,Bellefield High,,,Bellefield
17,,Class 1,800 Meter Run,Event 16,2:40.82B,Girls,1,2017-01-14,Jaaa Puma Development Meet,Aaliyah Gordon,9,Vere Technical High,,,Vere Tech
17,,Class 1,800 Meter Run,Event 16,2:43.99,Girls,2,2017-01-14,Jaaa Puma Development Meet,Saanya Wright,10,St. Elizabeth Technical High,,,St. Elizabet
18,,Class 1,800 Meter Run,Event 16,2:44.37,Girls,2,2017-01-14,Jaaa Puma Development Meet,Annisha Burke,11,Rusea's High,,,Ruseas High
17,,Class 1,800 Meter Run,Event 16,2:47.28,Girls,2,2017-01-14,Jaaa Puma Development Meet,Manique Campbell,12,Vere Technical High,,,Vere Tech
18,,Class 1,800 Meter Run,Event 16,2:50.19,Girls,1,2017-01-14,Jaaa Puma Development Meet,Jodian Reid,13,Rusea's High,,,Ruseas High
16,,Class 1,800 Meter Run,Event 16,2:51.84,Girls,1,2017-01-14,Jaaa Puma Development Meet,Angiliquca Haughton,14,St. James High,,,St James High
17,,Class 1,800 Meter Run,Event 16,2:54.38,Girls,1,2017-01-14,Jaaa Puma Development Meet,Keneva Headley,15,Holmwood Technical High,,,Holmwood Tec
18,,Class 1,800 Meter Run,Event 16,3:12.50,Girls,1,2017-01-14,Jaaa Puma Development Meet,Lovel Atkinson,16,Petersfield High,,,Petersfield
17,,Class 1,800 Meter Run,Event 16,3:12.61,Girls,1,2017-01-14,Jaaa Puma Development Meet,Peter-Gay Mckenzie,17,Edwin Allen High,,,Edwin Allen
17,,Class 1,800 Meter Run,Event 16,3:17.57,Girls,2,2017-01-14,Jaaa Puma Development Meet,Rosemarie Sinclair,18,St. Hildas High School,,,St. Hildas
16,,Class 1,200 Meter Run,Event 17,21.14R,Boys,7,2017-01-14,Jaaa Puma Development Meet,Kevon Stone,1,Petersfield High,,0.9,Petersfield
18,,Class 1,200 Meter Run,Event 17,21.24,Boys,4,2017-01-14,Jaaa Puma Development Meet,Damar Ranking,2,Garvey Maceo High,,4.2,Garvey Maceo
18,,Class 1,200 Meter Run,Event 17,21.24,Boys,11,2017-01-14,Jaaa Puma Development Meet,Leon Gordon,3,Rusea's High,,4.1,Ruseas High
18,,Class 1,200 Meter Run,Event 17,21.57,Boys,9,2017-01-14,Jaaa Puma Development Meet,Alexander Johnson,4,Dinthill Technical High,,8.5,Dinthill Tec
18,,Class 1,200 Meter Run,Event 17,21.67B,Boys,7,2017-01-14,Jaaa Puma Development Meet,Rodjae Drummond,5,Green Island High,,0.9,Green Island
16,,Class 1,200 Meter Run,Event 17,21.72B,Boys,12,2017-01-14,Jaaa Puma Development Meet,Rashaun Stewart,6,Rusea's High,,NWI,Ruseas High
17,,Class 1,200 Meter Run,Event 17,21.72B,Boys,3,2017-01-14,Jaaa Puma Development Meet,Dalelon Pearson,7,Irwin High,,+0.0,Irwin High School
15,,Class 1,200 Meter Run,Event 17,21.76,Boys,14,2017-01-14,Jaaa Puma Development Meet,Ramaine Haffenden,8,Holmwood Technical High,,5.5,Holmwood Tec
18,,Class 1,200 Meter Run,Event 17,21.79,Boys,1,2017-01-14,Jaaa Puma Development Meet,Joshua Mcdowell,9,Manchester High,,2.6,Manchester High
17,,Class 1,200 Meter Run,Event 17,21.84,Boys,9,2017-01-14,Jaaa Puma Development Meet,Shamar Jones,10,Greater Portmore,,8.5,Grt Portmore
18,,Class 1,200 Meter Run,Event 17,21.84,Boys,6,2017-01-14,Jaaa Puma Development Meet,Travis Jackson,11,Garvey Maceo High,,3.0,Garvey Maceo
17,,Class 1,200 Meter Run,Event 17,21.90B,Boys,16,2017-01-14,Jaaa Puma Development Meet,Jevony Murray,12,Herbert Morrison,,0.8,Herbert Morr
18,,Class 1,200 Meter Run,Event 17,21.90,Boys,1,2017-01-14,Jaaa Puma Development Meet,Javin Grant,13,Herbert Morrison,,2.6,Herbert Morr
16,,Class 1,200 Meter Run,Event 17,21.92B,Boys,12,2017-01-14,Jaaa Puma Development Meet,Kymani Morris,14,Green Island High,,NWI,Green Island
18,,Class 1,200 Meter Run,Event 17,21.94,Boys,6,2017-01-14,Jaaa Puma Development Meet,Kadrian Goldson,15,Maggotty High School,,3.0,Maggotty
18,,Class 1,200 Meter Run,Event 17,21.94B,Boys,7,2017-01-14,Jaaa Puma Development Meet,Richard Dixon,16,Dinthill Technical High,,0.9,Dinthill Tec
17,,Class 1,200 Meter Run,Event 17,21.96B,Boys,2,2017-01-14,Jaaa Puma Development Meet,Toju Johnson,17,Herbert Morrison,,1.3,Herbert Morr
,,Class 1,200 Meter Run,Event 17,21.98,Boys,13,2017-01-14,Jaaa Puma Development Meet,Sean-Dee Porter,18,Petersfield High,,2.9,Petersfield
16,,Class 1,200 Meter Run,Event 17,22.00B,Boys,5,2017-01-14,Jaaa Puma Development Meet,Alex Wynter,19,Winston Jones High,,+0.0,Winston Jones High
16,,Class 1,200 Meter Run,Event 17,22.01,Boys,4,2017-01-14,Jaaa Puma Development Meet,Samuel Smith,20,Herbert Morrison,,4.2,Herbert Morr
17,,Class 1,200 Meter Run,Event 17,22.02B,Boys,7,2017-01-14,Jaaa Puma Development Meet,Odain Mcpherson,21,Greater Portmore,,0.9,Grt Portmore
,,Class 1,200 Meter Run,Event 17,22.10B,Boys,12,2017-01-14,Jaaa Puma Development Meet,Ouekie Wright,22,St. Elizabeth Technical High,,NWI,St. Elizabet
16,,Class 1,200 Meter Run,Event 17,22.13B,Boys,10,2017-01-14,Jaaa Puma Development Meet,Richard Martin,23,Kingston College,,NWI,Kingston College
16,,Class 1,200 Meter Run,Event 17,22.22,Boys,1,2017-01-14,Jaaa Puma Development Meet,Onar Morgan,24,Waterford High School,,2.6,Waterford
17,,Class 1,200 Meter Run,Event 17,22.23,Boys,11,2017-01-14,Jaaa Puma Development Meet,Shavel Christie,25,Holmwood Technical High,,4.1,Holmwood Tec
16,,Class 1,200 Meter Run,Event 17,22.24B,Boys,2,2017-01-14,Jaaa Puma Development Meet,Keno Johnson,26,Albert Town High,,1.3,Albert Town
,,Class 1,200 Meter Run,Event 17,22.25B,Boys,10,2017-01-14,Jaaa Puma Development Meet,Tyrece Herbert,27,Petersfield High,,NWI,Petersfield
18,,Class 1,200 Meter Run,Event 17,22.28,Boys,17,2017-01-14,Jaaa Puma Development Meet,Sadiki Mcfarlane,28,Kingston College,,6.9,Kingston College
18,,Class 1,200 Meter Run,Event 17,22.29B,Boys,8,2017-01-14,Jaaa Puma Development Meet,Fitroy Mullings,29,Green Island High,,1.3,Green Island
16,,Class 1,200 Meter Run,Event 17,22.30B,Boys,8,2017-01-14,Jaaa Puma Development Meet,Patrick Chamberlain,30,Garvey Maceo High,,1.3,Garvey Maceo
18,,Class 1,200 Meter Run,Event 17,22.32B,Boys,15,2017-01-14,Jaaa Puma Development Meet,Jean Marc Smith,31,Kingston College,,0.4,Kingston College
16,,Class 1,200 Meter Run,Event 17,22.34,Boys,17,2017-01-14,Jaaa Puma Development Meet,Calvaton Reid,32,edwin allen boys,,6.9,edwin allen boys
22,,Class 1,200 Meter Run,Event 17,22.40B,Boys,15,2017-01-14,Jaaa Puma Development Meet,Tahjay Paker,33,Discover U,,0.4,Discover U
16,,Class 1,200 Meter Run,Event 17,22.42B,Boys,5,2017-01-14,Jaaa Puma Development Meet,Orane Ladrick,34,Herbert Morrison,,+0.0,Herbert Morr
16,,Class 1,200 Meter Run,Event 17,22.45B,Boys,3,2017-01-14,Jaaa Puma Development Meet,Ashane Beckford,35,Glenmuir High,,+0.0,Glenmuir
17,,Class 1,200 Meter Run,Event 17,22.46B,Boys,16,2017-01-14,Jaaa Puma Development Meet,Jamel Jackson,36,edwin allen boys,,0.8,edwin allen boys
17,,Class 1,200 Meter Run,Event 17,22.50B,Boys,8,2017-01-14,Jaaa Puma Development Meet,Altiga Mills,37,Dinthill Technical High,,1.3,Dinthill Tec
17,,Class 1,200 Meter Run,Event 17,22.53,Boys,14,2017-01-14,Jaaa Puma Development Meet,Oshane Staple,38,lacovia high,,5.5,lacovia high
17,,Class 1,200 Meter Run,Event 17,22.55,Boys,9,2017-01-14,Jaaa Puma Development Meet,D'Mitre Wilson,39,Papine High,,8.5,Papine High School
17,,Class 1,200 Meter Run,Event 17,22.61,Boys,1,2017-01-14,Jaaa Puma Development Meet,Maneesh Vassell,40,Rhodes Hall High,,2.6,Rhodes Hall
17,,Class 1,200 Meter Run,Event 17,22.61B,Boys,2,2017-01-14,Jaaa Puma Development Meet,Radcliffe Burrell,41,Rhodes Hall High,,1.3,Rhodes Hall
,,Class 1,200 Meter Run,Event 17,22.61,Boys,14,2017-01-14,Jaaa Puma Development Meet,Rod Stewart,42,Petersfield High,,5.5,Petersfield
16,,Class 1,200 Meter Run,Event 17,22.61,Boys,13,2017-01-14,Jaaa Puma Development Meet,Daniel Irving,42,Rusea's High,,2.9,Ruseas High
18,,Class 1,200 Meter Run,Event 17,22.64,Boys,11,2017-01-14,Jaaa Puma Development Meet,Roje Fearon,44,Kingston College,,4.1,Kingston College
17,,Class 1,200 Meter Run,Event 17,22.67,Boys,1,2017-01-14,Jaaa Puma Development Meet,Joseph Mckenzie,45,Garvey Maceo High,,2.6,Garvey Maceo
16,,Class 1,200 Meter Run,Event 17,22.70B,Boys,12,2017-01-14,Jaaa Puma Development Meet,Shakwon Coke,46,Kingston College,,NWI,Kingston College
17,,Class 1,200 Meter Run,Event 17,22.72B,Boys,5,2017-01-14,Jaaa Puma Development Meet,Robert Pryce,47,Garvey Maceo High,,+0.0,Garvey Maceo
16,,Class 1,200 Meter Run,Event 17,22.72,Boys,4,2017-01-14,Jaaa Puma Development Meet,Xavya Morgan,48,Rhodes Hall High,,4.2,Rhodes Hall
16,,Class 1,200 Meter Run,Event 17,22.73,Boys,13,2017-01-14,Jaaa Puma Development Meet,Romeo White,49,Holmwood Technical High,,2.9,Holmwood Tec
16,,Class 1,200 Meter Run,Event 17,22.74B,Boys,3,2017-01-14,Jaaa Puma Development Meet,Wayne Douglas,50,Tivoli Gardens High,,+0.0,Tivoli
17,,Class 1,200 Meter Run,Event 17,22.81B,Boys,16,2017-01-14,Jaaa Puma Development Meet,Kristoff Walters,51,lacovia high,,0.8,lacovia high
16,,Class 1,200 Meter Run,Event 17,22.81,Boys,14,2017-01-14,Jaaa Puma Development Meet,Chip-Ace Goodison,52,Green Island High,,5.5,Green Island
18,,Class 1,200 Meter Run,Event 17,22.83,Boys,17,2017-01-14,Jaaa Puma Development Meet,Devon Smith,53,Kingston College,,6.9,Kingston College
17,,Class 1,200 Meter Run,Event 17,22.85B,Boys,8,2017-01-14,Jaaa Puma Development Meet,Junior Smith,54,Petersfield High,,1.3,Petersfield
17,,Class 1,200 Meter Run,Event 17,22.88B,Boys,16,2017-01-14,Jaaa Puma Development Meet,Chemar Marshall,55,Kingston College,,0.8,Kingston College
16,,Class 1,200 Meter Run,Event 17,22.88B,Boys,10,2017-01-14,Jaaa Puma Development Meet,Maurice Thompson,56,Papine High,,NWI,Papine High School
18,,Class 1,200 Meter Run,Event 17,22.89B,Boys,3,2017-01-14,Jaaa Puma Development Meet,Shaquille Miller,57,Winston Jones High,,+0.0,Winston Jones High
,,Class 1,200 Meter Run,Event 17,23.00B,Boys,12,2017-01-14,Jaaa Puma Development Meet,Sean Kalawan,58,Petersfield High,,NWI,Petersfield
,,Class 1,200 Meter Run,Event 17,23.03,Boys,11,2017-01-14,Jaaa Puma Development Meet,Brandon Cohen,59,St. Elizabeth Technical High,,4.1,St. Elizabet
16,,Class 1,200 Meter Run,Event 17,23.03B,Boys,10,2017-01-14,Jaaa Puma Development Meet,Miquel Burey,60,Green Island High,,NWI,Green Island
17,,Class 1,200 Meter Run,Event 17,23.14,Boys,6,2017-01-14,Jaaa Puma Development Meet,Denve Gooden,61,Tivoli Gardens High,,3.0,Tivoli
17,,Class 1,200 Meter Run,Event 17,23.15,Boys,14,2017-01-14,Jaaa Puma Development Meet,Arthur Crew,62,Herbert Morrison,,5.5,Herbert Morr
,,Class 1,200 Meter Run,Event 17,23.15,Boys,9,2017-01-14,Jaaa Puma Development Meet,Malik Garrick,63,Petersfield High,,8.5,Petersfield
17,,Class 1,200 Meter Run,Event 17,23.16,Boys,6,2017-01-14,Jaaa Puma Development Meet,Ranaldo Smith,64,Rhodes Hall High,,3.0,Rhodes Hall
16,,Class 1,200 Meter Run,Event 17,23.16,Boys,17,2017-01-14,Jaaa Puma Development Meet,Romario Patterson,65,Greater Portmore,,6.9,Grt Portmore
18,,Class 1,200 Meter Run,Event 17,23.17,Boys,9,2017-01-14,Jaaa Puma Development Meet,Nichloas Sawyers,66,Green Island High,,8.5,Green Island
17,,Class 1,200 Meter Run,Event 17,23.19,Boys,1,2017-01-14,Jaaa Puma Development Meet,Lance Muir,67,KTHS,,2.6,KTHS
18,,Class 1,200 Meter Run,Event 17,23.21B,Boys,2,2017-01-14,Jaaa Puma Development Meet,Oscar Robinson,68,Garvey Maceo High,,1.3,Garvey Maceo
,,Class 1,200 Meter Run,Event 17,23.21B,Boys,7,2017-01-14,Jaaa Puma Development Meet,Donville Clarke,69,Papine High,,0.9,Papine High School
16,,Class 1,200 Meter Run,Event 17,23.22B,Boys,3,2017-01-14,Jaaa Puma Development Meet,Rovane Williams,70,Rhodes Hall High,,+0.0,Rhodes Hall
17,,Class 1,200 Meter Run,Event 17,23.23,Boys,17,2017-01-14,Jaaa Puma Development Meet,Tyrone Smith,71,B. B. Coke High,,6.9,B B Coke
18,,Class 1,200 Meter Run,Event 17,23.27B,Boys,12,2017-01-14,Jaaa Puma Development Meet,Dovoy Brown,72,Garvey Maceo High,,NWI,Garvey Maceo
16,,Class 1,200 Meter Run,Event 17,23.27,Boys,4,2017-01-14,Jaaa Puma Development Meet,Peter Leing,73,Tacius Golding High,,4.2,Tacius Golding
18,,Class 1,200 Meter Run,Event 17,23.28B,Boys,12,2017-01-14,Jaaa Puma Development Meet,Trique Monaque,74,Holmwood Technical High,,NWI,Holmwood Tec
15,,Class 1,200 Meter Run,Event 17,23.34,Boys,4,2017-01-14,Jaaa Puma Development Meet,Nichalos Case,75,Irwin High,,4.2,Irwin High School
16,,Class 1,200 Meter Run,Event 17,23.34,Boys,11,2017-01-14,Jaaa Puma Development Meet,Lloyd Facey Jr.,76,Mona High,,4.1,Mona High School
18,,Class 1,200 Meter Run,Event 17,23.39B,Boys,3,2017-01-14,Jaaa Puma Development Meet,Timothi Mcmaster,77,Hydel Group of Schools,,+0.0,Hydel High School
18,,Class 1,200 Meter Run,Event 17,23.42B,Boys,15,2017-01-14,Jaaa Puma Development Meet,Shavaine Whyte,78,Lewisville High,,0.4,Lewisville High
16,,Class 1,200 Meter Run,Event 17,23.43B,Boys,5,2017-01-14,Jaaa Puma Development Meet,Kemar Hamilton,79,Christiana High,,+0.0,Christiana High
17,,Class 1,200 Meter Run,Event 17,23.45B,Boys,8,2017-01-14,Jaaa Puma Development Meet,Jarvis Nelson,80,Papine High,,1.3,Papine High School
16,,Class 1,200 Meter Run,Event 17,23.45B,Boys,3,2017-01-14,Jaaa Puma Development Meet,Jamor Morris,81,St. James High,,+0.0,St James High
16,,Class 1,200 Meter Run,Event 17,23.48,Boys,14,2017-01-14,Jaaa Puma Development Meet,John-Christoff Pringle,82,Ardenne High,,5.5,Ardenne High School
16,,Class 1,200 Meter Run,Event 17,23.51B,Boys,16,2017-01-14,Jaaa Puma Development Meet,Romario Harmer,83,Cross Keys High,,0.8,Cross Keys High
17,,Class 1,200 Meter Run,Event 17,23.53B,Boys,2,2017-01-14,Jaaa Puma Development Meet,Shemar Jones,84,Bellefield High,,1.3,Bellefield
,,Class 1,200 Meter Run,Event 17,23.60,Boys,13,2017-01-14,Jaaa Puma Development Meet,Roamrio Mccatty,85,St. Elizabeth Technical High,,2.9,St. Elizabet
17,,Class 1,200 Meter Run,Event 17,23.61,Boys,17,2017-01-14,Jaaa Puma Development Meet,Martin Gardner,86,Pembrook Hall High,,6.9,Pembroke Hall
18,,Class 1,200 Meter Run,Event 17,23.62B,Boys,5,2017-01-14,Jaaa Puma Development Meet,Deniel Cole,87,Maggotty High School,,+0.0,Maggotty
16,,Class 1,200 Meter Run,Event 17,23.69,Boys,11,2017-01-14,Jaaa Puma Development Meet,Derome Brown,88,edwin allen boys,,4.1,edwin allen boys
16,,Class 1,200 Meter Run,Event 17,23.70,Boys,6,2017-01-14,Jaaa Puma Development Meet,Alex Ferguson,89,St. James High,,3.0,St James High
16,,Class 1,200 Meter Run,Event 17,23.70B,Boys,10,2017-01-14,Jaaa Puma Development Meet,Andrew Brown,90,Greater Portmore,,NWI,Grt Portmore
18,,Class 1,200 Meter Run,Event 17,23.73A,Boys,16,2017-01-14,Jaaa Puma Development Meet,Shemar Mclaren,91,Ardenne High,,0.8,Ardenne High School
17,,Class 1,200 Meter Run,Event 17,23.74,Boys,11,2017-01-14,Jaaa Puma Development Meet,Paul Lawrence,92,Green Island High,,4.1,Green Island
18,,Class 1,200 Meter Run,Event 17,23.76,Boys,11,2017-01-14,Jaaa Puma Development Meet,Oshane Smith,93,Petersfield High,,4.1,Petersfield
18,,Class 1,200 Meter Run,Event 17,23.80A,Boys,10,2017-01-14,Jaaa Puma Development Meet,Omar Boucher,94,Garvey Maceo High,,NWI,Garvey Maceo
16,,Class 1,200 Meter Run,Event 17,23.82A,Boys,10,2017-01-14,Jaaa Puma Development Meet,Davonne Morgan,95,Dinthill Technical High,,NWI,Dinthill Tec
18,,Class 1,200 Meter Run,Event 17,23.85,Boys,6,2017-01-14,Jaaa Puma Development Meet,Bonanza Cummings,96,Herbert Morrison,,3.0,Herbert Morr
16,,Class 1,200 Meter Run,Event 17,23.86,Boys,9,2017-01-14,Jaaa Puma Development Meet,Terrol Wilson,97,Kingston College,,8.5,Kingston College
16,,Class 1,200 Meter Run,Event 17,24.00,Boys,5,2017-01-14,Jaaa Puma Development Meet,Eric Foreman,98,Tivoli Gardens High,,+0.0,Tivoli
16,,Class 1,200 Meter Run,Event 17,24.03,Boys,4,2017-01-14,Jaaa Puma Development Meet,Chevoy Riddle,99,St. James High,,4.2,St James High
16,,Class 1,200 Meter Run,Event 17,24.06,Boys,2,2017-01-14,Jaaa Puma Development Meet,Tyreek Francis,100,St. James High,,1.3,St James High
17,,Class 1,200 Meter Run,Event 17,24.10,Boys,8,2017-01-14,Jaaa Puma Development Meet,Javonnie Myers,101,Kingston College,,1.3,Kingston College
16,,Class 1,200 Meter Run,Event 17,24.11,Boys,2,2017-01-14,Jaaa Puma Development Meet,Howard Barton,102,Tivoli Gardens High,,1.3,Tivoli
18,,Class 1,200 Meter Run,Event 17,24.13,Boys,5,2017-01-14,Jaaa Puma Development Meet,Dylan Grant,103,St. James High,,+0.0,St James High
17,,Class 1,200 Meter Run,Event 17,24.16,Boys,15,2017-01-14,Jaaa Puma Development Meet,Andre Coley,104,B. B. Coke High,,0.4,B B Coke
16,,Class 1,200 Meter Run,Event 17,24.18,Boys,6,2017-01-14,Jaaa Puma Development Meet,Lamar Johnson,105,Winston Jones High,,3.0,Winston Jones High
16,,Class 1,200 Meter Run,Event 17,24.28,Boys,4,2017-01-14,Jaaa Puma Development Meet,Andre Mcleod,106,Tivoli Gardens High,,4.2,Tivoli
16,,Class 1,200 Meter Run,Event 17,24.33,Boys,14,2017-01-14,Jaaa Puma Development Meet,Nickquien Chambers,107,Mona High,,5.5,Mona High School
16,,Class 1,200 Meter Run,Event 17,24.41,Boys,15,2017-01-14,Jaaa Puma Development Meet,Mark Murray,108,Green Island High,,0.4,Green Island
17,,Class 1,200 Meter Run,Event 17,24.44,Boys,7,2017-01-14,Jaaa Puma Development Meet,Alexander France,109,Garvey Maceo High,,0.9,Garvey Maceo
18,,Class 1,200 Meter Run,Event 17,24.55,Boys,6,2017-01-14,Jaaa Puma Development Meet,Rohan Mendez,110,Christiana High,,3.0,Christiana High
16,,Class 1,200 Meter Run,Event 17,24.59,Boys,8,2017-01-14,Jaaa Puma Development Meet,Shane Pitter,111,Greater Portmore,,1.3,Grt Portmore
16,,Class 1,200 Meter Run,Event 17,24.69,Boys,1,2017-01-14,Jaaa Puma Development Meet,Naseve Brooks,112,Vere Technical High,,2.6,Vere Tech
17,,Class 1,200 Meter Run,Event 17,24.85,Boys,5,2017-01-14,Jaaa Puma Development Meet,Kason Murray,113,Irwin High,,+0.0,Irwin High School
16,,Class 1,200 Meter Run,Event 17,24.86,Boys,9,2017-01-14,Jaaa Puma Development Meet,Jaydon Gayle,114,Newell High,,8.5,Newell High School
17,,Class 1,200 Meter Run,Event 17,24.91,Boys,15,2017-01-14,Jaaa Puma Development Meet,Tavar Slowly,115,Kingston College,,0.4,Kingston College
18,,Class 1,200 Meter Run,Event 17,24.92,Boys,12,2017-01-14,Jaaa Puma Development Meet,Collin Ormsby,116,Papine High,,NWI,Papine High School
19,,Class 1,200 Meter Run,Event 17,24.92,Boys,3,2017-01-14,Jaaa Puma Development Meet,Rodene Wallace,117,Christiana High,,+0.0,Christiana High
16,,Class 1,200 Meter Run,Event 17,24.95,Boys,8,2017-01-14,Jaaa Puma Development Meet,Joel Harrison,118,Newell High,,1.3,Newell High School
16,,Class 1,200 Meter Run,Event 17,24.98,Boys,16,2017-01-14,Jaaa Puma Development Meet,Tyrese Smith,119,Kingston College,,0.8,Kingston College
16,,Class 1,200 Meter Run,Event 17,25.13,Boys,2,2017-01-14,Jaaa Puma Development Meet,Dave Black,120,Mavis Bank High,,1.3,Mavis Bank High
16,,Class 1,200 Meter Run,Event 17,25.36,Boys,7,2017-01-14,Jaaa Puma Development Meet,Kenique Larmond,121,Newell High,,0.9,Newell High School
18,,Class 1,200 Meter Run,Event 17,25.65,Boys,16,2017-01-14,Jaaa Puma Development Meet,Alwayne Foster,122,Lewisville High,,0.8,Lewisville High
17,,Class 1,200 Meter Run,Event 17,25.78,Boys,1,2017-01-14,Jaaa Puma Development Meet,Jummane Mcfarlane,123,Tivoli Gardens High,,2.6,Tivoli
