Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,Wind,OrigTeamName
,,Class 1,4X100 Meter Relay,Event 28,45.35,Girls,None,2017-02-11,Milo Western Relays,,2,Holmwood Technical High,,,Holmwood Technical High Girls
,,Class 1,4X100 Meter Relay,Event 28,47.97,Girls,None,2017-02-11,Milo Western Relays,,3,Herbert Morrison,,,Herbert Morrison
,,Class 1,4X100 Meter Relay,Event 28,48.71,Girls,None,2017-02-11,Milo Western Relays,,4,Wolmer's,,,Wolmers Girls
,,Class 1,4X100 Meter Relay,Event 28,48.89,Girls,None,2017-02-11,Milo Western Relays,,5,Rusea's High,,,Ruseas High
,,Class 1,4X100 Meter Relay,Event 28,49.13,Girls,None,2017-02-11,Milo Western Relays,,6,Manchester High,,,Manchester High School Girls
,,Class 1,4X100 Meter Relay,Event 28,DNF,Girls,None,2017-02-11,Milo Western Relays,,--,Hydel Group of Schools,,,Hydel High School
,,Class 4,4X100 Meter Relay,Event 29,45.07R,Boys,2,2017-02-11,Milo Western Relays,,1,Kingston College,,,Kingston College
,,Class 4,4X100 Meter Relay,Event 29,47.34,Boys,2,2017-02-11,Milo Western Relays,,2,Cornwall College,,,Cornwall College
,,Class 4,4X100 Meter Relay,Event 29,47.83,Boys,2,2017-02-11,Milo Western Relays,,3,St. Elizabeth Technical High,,,St. Elizabeth Technical High S
,,Class 4,4X100 Meter Relay,Event 29,48.89,Boys,2,2017-02-11,Milo Western Relays,,4,Holmwood Technical High,,,Holmwood Technical High Girls
,,Class 4,4X100 Meter Relay,Event 29,49.41,Boys,2,2017-02-11,Milo Western Relays,,5,Green Island High,,,Green Island High
,,Class 4,4X100 Meter Relay,Event 29,51.19,Boys,1,2017-02-11,Milo Western Relays,,6,Petersfield High,,,Petersfield High
,,Class 4,4X100 Meter Relay,Event 29,51.20,Boys,1,2017-02-11,Milo Western Relays,,7,William Knibb Memorial High,,,William Knibb
,,Class 4,4X100 Meter Relay,Event 29,51.59,Boys,2,2017-02-11,Milo Western Relays,,8,Munro College,,,Munro College
,,Class 4,4X100 Meter Relay,Event 29,52.07,Boys,1,2017-02-11,Milo Western Relays,,9,Belmont Academy,,,Belmont Academy
,,Class 4,4X100 Meter Relay,Event 29,52.27,Boys,1,2017-02-11,Milo Western Relays,,10,St. James High,,,St. James High
,,Class 4,4X100 Meter Relay,Event 29,53.52,Boys,1,2017-02-11,Milo Western Relays,,11,Rusea's High,,,Ruseas High
,,Class 4,4X100 Meter Relay,Event 29,56.90,Boys,1,2017-02-11,Milo Western Relays,,12,Claude McKay High,,,Claude McKay High School
,,Class 3,4X100 Meter Relay,Event 30,44.46,Boys,3,2017-02-11,Milo Western Relays,,1,Kingston College,,,Kingston College
,,Class 3,4X100 Meter Relay,Event 30,46.49,Boys,2,2017-02-11,Milo Western Relays,,2,St. Elizabeth Technical High,,,St. Elizabeth Technical High S
,,Class 3,4X100 Meter Relay,Event 30,46.76,Boys,2,2017-02-11,Milo Western Relays,,3,Manchester High,,,Manchester High School Boys
,,Class 3,4X100 Meter Relay,Event 30,46.96,Boys,3,2017-02-11,Milo Western Relays,,4,Munro College,,,Munro College
,,Class 3,4X100 Meter Relay,Event 30,47.46,Boys,3,2017-02-11,Milo Western Relays,,5,Petersfield High,,,Petersfield High
,,Class 3,4X100 Meter Relay,Event 30,48.15,Boys,1,2017-02-11,Milo Western Relays,,6,Port Antonio High,,,Port Antonio High school
,,Class 3,4X100 Meter Relay,Event 30,48.45,Boys,1,2017-02-11,Milo Western Relays,,7,Muschett High,,,Muschett High
,,Class 3,4X100 Meter Relay,Event 30,48.49,Boys,3,2017-02-11,Milo Western Relays,,8,St. James High,,,St. James High
,,Class 3,4X100 Meter Relay,Event 30,48.71,Boys,2,2017-02-11,Milo Western Relays,,9,Frome Technical High,,,Frome Technical High School
,,Class 3,4X100 Meter Relay,Event 30,48.72,Boys,2,2017-02-11,Milo Western Relays,,10,Ardenne High,,,Ardenne High
,,Class 3,4X100 Meter Relay,Event 30,49.02,Boys,1,2017-02-11,Milo Western Relays,,11,Claude McKay High,,,Claude McKay High School
,,Class 3,4X100 Meter Relay,Event 30,49.18,Boys,1,2017-02-11,Milo Western Relays,,12,Belmont Academy,,,Belmont Academy
,,Class 3,4X100 Meter Relay,Event 30,49.37,Boys,3,2017-02-11,Milo Western Relays,,13,William Knibb Memorial High,,,William Knibb
,,Class 3,4X100 Meter Relay,Event 30,49.51,Boys,1,2017-02-11,Milo Western Relays,,14,York Castle High,,,York Castle High
,,Class 3,4X100 Meter Relay,Event 30,49.83,Boys,2,2017-02-11,Milo Western Relays,,15,Rusea's High,,,Ruseas High
,,Class 3,4X100 Meter Relay,Event 30,51.59,Boys,2,2017-02-11,Milo Western Relays,,16,Green Island High,,,Green Island High
,,Class 3,4X100 Meter Relay,Event 30,53.53,Boys,2,2017-02-11,Milo Western Relays,,17,Tacius Golding High,,,Tacius Golding High
,,Class 3,4X100 Meter Relay,Event 30,53.72,Boys,3,2017-02-11,Milo Western Relays,,18,Rhodes Hall High,,,Rhodes Hall High School
,,Class 3,4X100 Meter Relay,Event 30,DNF,Boys,3,2017-02-11,Milo Western Relays,,--,Herbert Morrison,,,Herbert Morrison
,,Class 2,4X100 Meter Relay,Event 31,42.59,Boys,4,2017-02-11,Milo Western Relays,,1,Kingston College,,,Kingston College
,,Class 2,4X100 Meter Relay,Event 31,43.47,Boys,4,2017-02-11,Milo Western Relays,,2,Petersfield High,,,Petersfield High
,,Class 2,4X100 Meter Relay,Event 31,43.55,Boys,4,2017-02-11,Milo Western Relays,,3,Excelsior High,,,Excelsior High School
,,Class 2,4X100 Meter Relay,Event 31,43.58,Boys,2,2017-02-11,Milo Western Relays,,4,Rusea's High,,,Ruseas High
,,Class 2,4X100 Meter Relay,Event 31,43.74,Boys,4,2017-02-11,Milo Western Relays,,5,Herbert Morrison,,,Herbert Morrison
,,Class 2,4X100 Meter Relay,Event 31,43.79,Boys,4,2017-02-11,Milo Western Relays,,6,Munro College,,,Munro College
,,Class 2,4X100 Meter Relay,Event 31,43.97,Boys,3,2017-02-11,Milo Western Relays,,7,Irwin High,,,Irwin High School
,,Class 2,4X100 Meter Relay,Event 31,44.25,Boys,3,2017-02-11,Milo Western Relays,,8,William Knibb Memorial High,,,William Knibb
,,Class 2,4X100 Meter Relay,Event 31,44.48,Boys,3,2017-02-11,Milo Western Relays,,9,Claude McKay High,,,Claude McKay High School
,,Class 2,4X100 Meter Relay,Event 31,44.49,Boys,4,2017-02-11,Milo Western Relays,,10,Green Island High,,,Green Island High
,,Class 2,4X100 Meter Relay,Event 31,44.84,Boys,1,2017-02-11,Milo Western Relays,,11,York Castle High,,,York Castle High
,,Class 2,4X100 Meter Relay,Event 31,45.13,Boys,3,2017-02-11,Milo Western Relays,,12,Ardenne High,,,Ardenne High
,,Class 2,4X100 Meter Relay,Event 31,45.26,Boys,2,2017-02-11,Milo Western Relays,,13,Rhodes Hall High,,,Rhodes Hall High School
,,Class 2,4X100 Meter Relay,Event 31,45.43,Boys,3,2017-02-11,Milo Western Relays,,14,Manchester High,,,Manchester High School Boys
,,Class 2,4X100 Meter Relay,Event 31,45.50,Boys,2,2017-02-11,Milo Western Relays,,15,St. James High,,,St. James High
,,Class 2,4X100 Meter Relay,Event 31,46.45,Boys,1,2017-02-11,Milo Western Relays,,16,Anchovy High,,,Anchovy High
,,Class 2,4X100 Meter Relay,Event 31,47.02,Boys,1,2017-02-11,Milo Western Relays,,17,Merlene Ottey High,,,Merlene Ottey High School
,,Class 2,4X100 Meter Relay,Event 31,47.02,Boys,3,2017-02-11,Milo Western Relays,,17,Dinthill Technical High,,,Dinthill Technical High School
,,Class 2,4X100 Meter Relay,Event 31,47.15,Boys,1,2017-02-11,Milo Western Relays,,19,Holland High,,,Holland High School
,,Class 2,4X100 Meter Relay,Event 31,47.42,Boys,3,2017-02-11,Milo Western Relays,,20,Bellefield High,,,Bellefield High School
,,Class 2,4X100 Meter Relay,Event 31,47.97,Boys,2,2017-02-11,Milo Western Relays,,21,Tacius Golding High,,,Tacius Golding High
,,Class 2,4X100 Meter Relay,Event 31,48.15,Boys,2,2017-02-11,Milo Western Relays,,22,B. B. Coke High,,,Bb. Coke High School
,,Class 2,4X100 Meter Relay,Event 31,48.20,Boys,1,2017-02-11,Milo Western Relays,,23,Mona High,,,Maldon High
,,Class 2,4X100 Meter Relay,Event 31,48.69,Boys,2,2017-02-11,Milo Western Relays,,24,Frome Technical High,,,Frome Technical High School
,,Class 2,4X100 Meter Relay,Event 31,49.01,Boys,4,2017-02-11,Milo Western Relays,,25,Holmwood Technical High,,,Holmwood Technical High Boys
,,Class 2,4X100 Meter Relay,Event 31,DQ,Boys,1,2017-02-11,Milo Western Relays,,--,Knockalva Technical,,,Knockalva Technical High Schoo
,,Class 1,4X100 Meter Relay,Event 32,41.01,Boys,3,2017-02-11,Milo Western Relays,,1,Excelsior High,,,Excelsior High School
,,Class 1,4X100 Meter Relay,Event 32,41.52,Boys,3,2017-02-11,Milo Western Relays,,2,Manchester High,,,Manchester High School Boys
,,Class 1,4X100 Meter Relay,Event 32,41.94,Boys,2,2017-02-11,Milo Western Relays,,3,Rusea's High,,,Ruseas High
,,Class 1,4X100 Meter Relay,Event 32,41.98,Boys,1,2017-02-11,Milo Western Relays,,4,Dinthill Technical High,,,Dinthill Technical High School
,,Class 1,4X100 Meter Relay,Event 32,41.99,Boys,3,2017-02-11,Milo Western Relays,,5,Munro College,,,Munro College
,,Class 1,4X100 Meter Relay,Event 32,42.04,Boys,3,2017-02-11,Milo Western Relays,,6,Cornwall College,,,Cornwall College
,,Class 1,4X100 Meter Relay,Event 32,42.11,Boys,3,2017-02-11,Milo Western Relays,,7,Green Island High,,,Green Island High
,,Class 1,4X100 Meter Relay,Event 32,42.33,Boys,3,2017-02-11,Milo Western Relays,,8,Petersfield High,,,Petersfield High
,,Class 1,4X100 Meter Relay,Event 32,42.35,Boys,2,2017-02-11,Milo Western Relays,,9,Rhodes Hall High,,,Rhodes Hall High School
,,Class 1,4X100 Meter Relay,Event 32,43.28,Boys,2,2017-02-11,Milo Western Relays,,10,Ardenne High,,,Ardenne High
,,Class 1,4X100 Meter Relay,Event 32,43.78,Boys,2,2017-02-11,Milo Western Relays,,11,Holmwood Technical High,,,Holmwood Technical High Boys
,,Class 1,4X100 Meter Relay,Event 32,44.03,Boys,2,2017-02-11,Milo Western Relays,,12,St. James High,,,St. James High
,,Class 1,4X100 Meter Relay,Event 32,45.58,Boys,2,2017-02-11,Milo Western Relays,,13,Frome Technical High,,,Frome Technical High School
,,Class 1,4X100 Meter Relay,Event 32,45.83,Boys,3,2017-02-11,Milo Western Relays,,14,Herbert Morrison,,,Herbert Morrison
,,Class 1,4X100 Meter Relay,Event 32,45.97,Boys,1,2017-02-11,Milo Western Relays,,15,B. B. Coke High,,,Bb. Coke High School
,,Class 1,4X100 Meter Relay,Event 32,46.14,Boys,1,2017-02-11,Milo Western Relays,,16,Claude McKay High,,,Claude McKay High School
,,Class 1,4X100 Meter Relay,Event 32,48.02,Boys,1,2017-02-11,Milo Western Relays,,17,Holland High,,,Holland High School
,,Class 1,4X100 Meter Relay,Event 32,DNF,Boys,3,2017-02-11,Milo Western Relays,,--,Kingston College,,,Kingston College
,,,4X100 Meter Relay,Event 33,,Men,None,2017-02-11,Milo Western Relays,,1,University of Technology,Clubs,,University OF Technology
,,,4X100 Meter Relay,Event 33,,Men,None,2017-02-11,Milo Western Relays,,2,MVP Track Club,Clubs,,Mvp Track & Field Club
,,,4X100 Meter Relay,Event 33,,Men,None,2017-02-11,Milo Western Relays,,3,GC Foster College,Clubs,,G.C Foster College
,,,4X100 Meter Relay,Event 33,,Men,None,2017-02-11,Milo Western Relays,,4,Sprintec Track Club,Clubs,,Sprintec
,,,4X100 Meter Relay,Event 33,,Men,None,2017-02-11,Milo Western Relays,,5,Speed Unit,Clubs,,Speed Unit
,,,4X100 Meter Relay,Event 33,,Men,None,2017-02-11,Milo Western Relays,,6,Uwi Mona,Clubs,,University of the West Indies
,,,4X100 Meter Relay,Event 33,,Men,None,2017-02-11,Milo Western Relays,,7,caribbean maritime institute,Clubs,,caribbean maritime institute
,,,4X100 Meter Relay,Event 34,43.61,Women,None,2017-02-11,Milo Western Relays,,1,MVP Track Club,Clubs,,Mvp Track & Field Club
,,,4X100 Meter Relay,Event 34,44.73,Women,None,2017-02-11,Milo Western Relays,,2,Sprintec Track Club,Clubs,,Sprintec
,,,4X100 Meter Relay,Event 34,47.93,Women,None,2017-02-11,Milo Western Relays,,3,Uwi Mona,Clubs,,University of the West Indies
,,,4X100 Meter Relay,Event 34,DNF,Women,None,2017-02-11,Milo Western Relays,,--,GC Foster College,Clubs,,G.C Foster College
12,,Open,1500 Meter Run,Event 35,4:50.75,Women,None,2017-02-11,Milo Western Relays,Rushana Dwyer,1,Edwin Allen High,,,Edwin Allen
13,,Open,1500 Meter Run,Event 35,4:51.67,Women,None,2017-02-11,Milo Western Relays,Samantha Pryce,2,Holmwood Technical High,,,Holmwood
,,Open,1500 Meter Run,Event 35,4:54.65,Women,None,2017-02-11,Milo Western Relays,Emily Coley,3,Hydel Group of Schools,,,Hydel High School
18,,Open,1500 Meter Run,Event 35,4:56.11,Women,None,2017-02-11,Milo Western Relays,Melissa Tyme,4,Church Teachers,,,Church
14,,Open,1500 Meter Run,Event 35,4:58.80,Women,None,2017-02-11,Milo Western Relays,Shaneeka Reid,5,Holmwood Technical High,,,Holmwood
15,,Open,1500 Meter Run,Event 35,4:59.52,Women,None,2017-02-11,Milo Western Relays,Jeima Davis,6,Edwin Allen High,,,Edwin Allen
15,,Open,1500 Meter Run,Event 35,5:02.97,Women,None,2017-02-11,Milo Western Relays,Aneisha Ingram,7,Edwin Allen High,,,Edwin Allen
,,Open,1500 Meter Run,Event 35,5:10.92,Women,None,2017-02-11,Milo Western Relays,Jodiann Campbell,8,Hydel Group of Schools,,,Hydel High School
13,,Open,1500 Meter Run,Event 35,5:17.87,Women,None,2017-02-11,Milo Western Relays,Angeen Gordon,9,Cedric Titus,,,Cedric Titus High
,,Open,1500 Meter Run,Event 35,5:19.29,Women,None,2017-02-11,Milo Western Relays,Candace Newman,10,University of Technology,,,Utech
15,,Open,1500 Meter Run,Event 35,5:30.80,Women,None,2017-02-11,Milo Western Relays,Shantel Beckford,11,B. B. Coke High,,,Bb. Coke
,,Open,1500 Meter Run,Event 35,5:31.41,Women,None,2017-02-11,Milo Western Relays,Alithia Ferron,12,UTECH Track,,,Utech Track Club
13,,Open,1500 Meter Run,Event 35,6:54.61,Women,None,2017-02-11,Milo Western Relays,Natalia Johnson,13,Irwin High,,,Irwin High School
15,,Open,3000 Meter Run,Event 36,8:37.88,Men,None,2017-02-11,Milo Western Relays,Aryamanya Rodgers,1,Kingston College,,,Kingston College
18,,Open,3000 Meter Run,Event 36,8:39.48,Men,None,2017-02-11,Milo Western Relays,Shane Buchanan,2,Kingston College,,,Kingston College
,,Open,3000 Meter Run,Event 36,9:26.18,Men,None,2017-02-11,Milo Western Relays,Larone Haye,3,GC Foster College,,,G.C Foster College
,,Open,3000 Meter Run,Event 36,9:30.87,Men,None,2017-02-11,Milo Western Relays,Robin Rowe,4,U W I,,,U W I
,,Open,3000 Meter Run,Event 36,9:48.33,Men,None,2017-02-11,Milo Western Relays,Teahjmar Burke,5,Hydel Group of Schools,,,Hydel High School
15,,Open,3000 Meter Run,Event 36,9:49.06,Men,None,2017-02-11,Milo Western Relays,Laphaye Collins,6,Muschett High,,,Muschett High
15,,Open,3000 Meter Run,Event 36,9:55.35,Men,None,2017-02-11,Milo Western Relays,Romar Scott,7,Petersfield High,,,Petersfield High
17,,Open,3000 Meter Run,Event 36,10:09.96,Men,None,2017-02-11,Milo Western Relays,Tajay Nelson,8,Knockalva Technical,,,Knockalva
15,,Open,3000 Meter Run,Event 36,10:10.38,Men,None,2017-02-11,Milo Western Relays,Derrick Tyme,9,Christiana High,,,Christiana
15,,Open,3000 Meter Run,Event 36,10:14.64,Men,None,2017-02-11,Milo Western Relays,Jacquille Ricketts,10,Grange Hill High,,,Grange Hill High
14,,Open,3000 Meter Run,Event 36,10:21.76,Men,None,2017-02-11,Milo Western Relays,Javain Mckellop,11,Tacius Golding High,,,Tacius Golding High
14,,Open,3000 Meter Run,Event 36,10:22.32,Men,None,2017-02-11,Milo Western Relays,Brandon Kerr,12,Mona High,,,Maldon High
13,,Open,3000 Meter Run,Event 36,10:23.35,Men,None,2017-02-11,Milo Western Relays,Quwayne Reid,13,Holmwood Technical High,,,Holmwood
,,Open,3000 Meter Run,Event 36,10:31.76,Men,None,2017-02-11,Milo Western Relays,Doviane Brown,14,Petersfield High,,,Petersfield High
13,,Open,3000 Meter Run,Event 36,10:40.59,Men,None,2017-02-11,Milo Western Relays,Steve Hines,15,St. James High,,,St. James High
17,,Open,3000 Meter Run,Event 36,10:46.81,Men,None,2017-02-11,Milo Western Relays,Chadroy Legister,16,Christiana High,,,Christiana
16,,Open,3000 Meter Run,Event 36,10:53.20,Men,None,2017-02-11,Milo Western Relays,Jontae Smart,17,Rusea's High,,,Ruseas High
15,,Open,3000 Meter Run,Event 36,11:02.58,Men,None,2017-02-11,Milo Western Relays,Correy Campbell,18,Knockalva Technical,,,Knockalva
14,,Open,3000 Meter Run,Event 36,11:29.04,Men,None,2017-02-11,Milo Western Relays,Jernaine Calvin,19,Grange Hill High,,,Grange Hill High
14,,Open,3000 Meter Run,Event 36,11:55.50,Men,None,2017-02-11,Milo Western Relays,Terron Sterling,20,Irwin High,,,Irwin High School
13,,Open,3000 Meter Run,Event 36,12:40.68,Men,None,2017-02-11,Milo Western Relays,Usain Johnson,21,St. James High,,,St. James High
,,Open,4X800 Meter Relay,Event 37,7:42.26,Boys,None,2017-02-11,Milo Western Relays,,1,Kingston College,Hs,,Kingston College
,,Open,4X800 Meter Relay,Event 37,7:42.95,Boys,None,2017-02-11,Milo Western Relays,,2,St. Elizabeth Technical High,Hs,,St. Elizabeth Technical High
,,Open,4X800 Meter Relay,Event 37,8:07.64,Boys,None,2017-02-11,Milo Western Relays,,3,Munro College,Hs,,Munro College
,,Open,4X800 Meter Relay,Event 37,8:09.25,Boys,None,2017-02-11,Milo Western Relays,,4,Bellefield High,Hs,,Bellefield High School
,,Open,4X800 Meter Relay,Event 37,8:11.25,Boys,None,2017-02-11,Milo Western Relays,,5,Edwin Allen High,Hs,,Edwin Allen High School
,,Open,4X800 Meter Relay,Event 37,8:20.10,Boys,None,2017-02-11,Milo Western Relays,,6,Claude McKay High,Hs,,Claude Makay
,,,4X800 Meter Relay,Event 38,7:32.84R,Men,None,2017-02-11,Milo Western Relays,,1,Knox Community College,Clubs,,Knox Community College
,,,4X800 Meter Relay,Event 38,7:41.05,Men,None,2017-02-11,Milo Western Relays,,2,GC Foster College,Clubs,,G.C Foster College
,,,4X800 Meter Relay,Event 38,7:56.97,Men,None,2017-02-11,Milo Western Relays,,3,Kingston College,Clubs,,Kingston College
,,,4X800 Meter Relay,Event 38,8:08.01,Men,None,2017-02-11,Milo Western Relays,,4,Uwi Mona,Clubs,,University of the West Indies
,,,4X800 Meter Relay,Event 38,DQ,Men,None,2017-02-11,Milo Western Relays,,--,UTECH Track,Clubs,,Utech Track Club
,,,4X800 Meter Relay,Event 39,8:59.54,Women,None,2017-02-11,Milo Western Relays,,1,Holmwood Technical High,Clubs,,Holmwood Technical High Girls
,,,4X800 Meter Relay,Event 39,9:03.60,Women,None,2017-02-11,Milo Western Relays,,2,Edwin Allen High,Clubs,,Edwin Allen High School
,,,4X800 Meter Relay,Event 39,9:24.23,Women,None,2017-02-11,Milo Western Relays,,3,Hydel Group of Schools,Clubs,,Hydel High School
,,Class 1,4X200 Meter Relay,Event 40,1:26.94,Boys,2,2017-02-11,Milo Western Relays,,1,Munro College,,,Munro College
,,Class 1,4X200 Meter Relay,Event 40,1:27.30,Boys,2,2017-02-11,Milo Western Relays,,2,Kingston College,,,Kingston College
,,Class 1,4X200 Meter Relay,Event 40,1:28.25,Boys,2,2017-02-11,Milo Western Relays,,3,Green Island High,,,Green Island High
,,Class 1,4X200 Meter Relay,Event 40,1:29.03,Boys,2,2017-02-11,Milo Western Relays,,4,Manchester High,,,Manchester High School Boys
,,Class 1,4X200 Meter Relay,Event 40,1:29.66,Boys,2,2017-02-11,Milo Western Relays,,5,Rhodes Hall High,,,Rhodes Hall High School
,,Class 1,4X200 Meter Relay,Event 40,1:30.30,Boys,2,2017-02-11,Milo Western Relays,,6,Petersfield High,,,Petersfield High
,,Class 1,4X200 Meter Relay,Event 40,1:30.97,Boys,2,2017-02-11,Milo Western Relays,,7,Holmwood Technical High,,,Holmwood Technical High Boys
,,Class 1,4X200 Meter Relay,Event 40,1:31.64,Boys,1,2017-02-11,Milo Western Relays,,8,Muschett High,,,Muschett High
,,Class 1,4X200 Meter Relay,Event 40,1:35.52,Boys,2,2017-02-11,Milo Western Relays,,9,Christiana High,,,Christiana High School
,,Class 1,4X200 Meter Relay,Event 40,1:37.63,Boys,1,2017-02-11,Milo Western Relays,,10,Claude McKay High,,,Claude McKay High School
,,Class 1,4X200 Meter Relay,Event 40,1:37.73,Boys,1,2017-02-11,Milo Western Relays,,11,B. B. Coke High,,,Bb. Coke High School
,,Class 2,4X200 Meter Relay,Event 41,1:30.27,Boys,3,2017-02-11,Milo Western Relays,,1,Kingston College,,,Kingston College
,,Class 2,4X200 Meter Relay,Event 41,1:30.37,Boys,3,2017-02-11,Milo Western Relays,,2,Rusea's High,,,Ruseas High
,,Class 2,4X200 Meter Relay,Event 41,1:31.03,Boys,3,2017-02-11,Milo Western Relays,,3,Munro College,,,Munro College
,,Class 2,4X200 Meter Relay,Event 41,1:32.06,Boys,2,2017-02-11,Milo Western Relays,,4,Excelsior High,,,Excelsior High School
,,Class 2,4X200 Meter Relay,Event 41,1:33.02,Boys,2,2017-02-11,Milo Western Relays,,5,Irwin High,,,Irwin High School
,,Class 2,4X200 Meter Relay,Event 41,1:33.22,Boys,2,2017-02-11,Milo Western Relays,,6,Claude McKay High,,,Claude McKay High School
,,Class 2,4X200 Meter Relay,Event 41,1:33.74,Boys,1,2017-02-11,Milo Western Relays,,7,York Castle High,,,York Castle High
,,Class 2,4X200 Meter Relay,Event 41,1:33.99,Boys,3,2017-02-11,Milo Western Relays,,8,Holmwood Technical High,,,Holmwood Technical High Boys
,,Class 2,4X200 Meter Relay,Event 41,1:34.41,Boys,3,2017-02-11,Milo Western Relays,,9,Green Island High,,,Green Island High
,,Class 2,4X200 Meter Relay,Event 41,1:35.59,Boys,3,2017-02-11,Milo Western Relays,,10,Petersfield High,,,Petersfield High
,,Class 2,4X200 Meter Relay,Event 41,1:35.81,Boys,2,2017-02-11,Milo Western Relays,,11,Bellefield High,,,Bellefield High School
,,Class 2,4X200 Meter Relay,Event 41,1:36.54,Boys,2,2017-02-11,Milo Western Relays,,12,Rhodes Hall High,,,Rhodes Hall High School
,,Class 2,4X200 Meter Relay,Event 41,1:37.14,Boys,3,2017-02-11,Milo Western Relays,,13,Manchester High,,,Manchester High School Boys
,,Class 2,4X200 Meter Relay,Event 41,1:40.55,Boys,1,2017-02-11,Milo Western Relays,,14,Belmont Academy ,,,Belmont Academy 
,,Class 2,4X200 Meter Relay,Event 41,1:40.69,Boys,2,2017-02-11,Milo Western Relays,,15,Tacius Golding High,,,Tacius Golding High
,,Class 2,4X200 Meter Relay,Event 41,1:41.72,Boys,1,2017-02-11,Milo Western Relays,,16,Christiana High,,,Christiana High School
,,Class 2,4X200 Meter Relay,Event 41,1:43.07,Boys,1,2017-02-11,Milo Western Relays,,17,Merlene Ottey High,,,Merlene Ottey High School
,,Open,4X200 Meter Relay,Event 42,1:36.00,Girls,2,2017-02-11,Milo Western Relays,,1,Holmwood Technical High,Hs,,Holmwood Technical High Girls
,,Open,4X200 Meter Relay,Event 42,1:37.42,Girls,2,2017-02-11,Milo Western Relays,,2,Hydel Group of Schools,Hs,,Hydel High School
,,Open,4X200 Meter Relay,Event 42,1:37.53,Girls,2,2017-02-11,Milo Western Relays,,3,Edwin Allen High,Hs,,Edwin Allen High School
,,Open,4X200 Meter Relay,Event 42,1:41.00,Girls,1,2017-02-11,Milo Western Relays,,4,Rusea's High,Hs,,Ruseas High
,,Open,4X200 Meter Relay,Event 42,1:45.40,Girls,2,2017-02-11,Milo Western Relays,,5,Mt. Alvernia High,Hs,,Mount Alvernia High
,,Open,4X200 Meter Relay,Event 42,1:45.68,Girls,2,2017-02-11,Milo Western Relays,,6,Manchester High,Hs,,Manchester High School Girls
,,Open,4X200 Meter Relay,Event 42,1:47.56,Girls,1,2017-02-11,Milo Western Relays,,7,Spot Valley High,Hs,,Spot Valley High
,,Open,4X200 Meter Relay,Event 42,1:49.72,Girls,1,2017-02-11,Milo Western Relays,,8,Bellefield High,Hs,,Bellefield High School
,,Open,4X200 Meter Relay,Event 42,1:51.98,Girls,2,2017-02-11,Milo Western Relays,,9,Moneague College,Hs,,Moneague College
,,Open,4X200 Meter Relay,Event 42,1:53.28,Girls,1,2017-02-11,Milo Western Relays,,10,Tacius Golding High,Hs,,Tacius Golding High
,,Open,4X200 Meter Relay,Event 42,1:57.28,Girls,1,2017-02-11,Milo Western Relays,,11,Merlene Ottey High,Hs,,Merlene Ottey High School
,,Open,4X200 Meter Relay,Event 42,DNF,Girls,2,2017-02-11,Milo Western Relays,,--,GC Foster College,Hs,,G.C Foster College
,,,4X200 Meter Relay,Event 43,1:23.64,Men,None,2017-02-11,Milo Western Relays,,1,GC Foster College,Club,,G.C Foster College
,,,4X200 Meter Relay,Event 43,1:23.72,Men,None,2017-02-11,Milo Western Relays,,2,University of Technology,Club,,University OF Technology
,,,4X200 Meter Relay,Event 43,1:26.31,Men,None,2017-02-11,Milo Western Relays,,3,UTECH Track,Club,,Utech Track Club
,,,4X200 Meter Relay,Event 43,1:30.09,Men,None,2017-02-11,Milo Western Relays,,4,Moneague College,Club,,Moneague College
,,,4X200 Meter Relay,Event 43,1:31.87,Men,None,2017-02-11,Milo Western Relays,,5,Exed Community College,Club,,Exed Community College
,,,4X200 Meter Relay,Event 43,1:40.08,Men,None,2017-02-11,Milo Western Relays,,6,Uwi Mona,Club,,University of the West Indies
,,Open,1600 Sprint Medley,Event 45,3:26.92,Men,None,2017-02-11,Milo Western Relays,,1,GC Foster College,,,G.C Foster College
,,Open,1600 Sprint Medley,Event 45,3:33.95,Men,None,2017-02-11,Milo Western Relays,,2,Kingston College,,,Kingston College
,,Open,1600 Sprint Medley,Event 45,3:35.50,Men,None,2017-02-11,Milo Western Relays,,3,Sprintec Track Club,,,Sprintec
,,Open,1600 Sprint Medley,Event 45,3:36.55,Men,None,2017-02-11,Milo Western Relays,,4,Spot Valley High,,,Spot Valley High
,,Open,1600 Sprint Medley,Event 45,3:40.45,Men,None,2017-02-11,Milo Western Relays,,5,UTECH Track,,,Utech Track Club
,,Open,1600 Sprint Medley,Event 45,3:40.74,Men,None,2017-02-11,Milo Western Relays,,6,Church Teachers,,,Church Teachers College
,,Open,1600 Sprint Medley,Event 45,3:42.95,Men,None,2017-02-11,Milo Western Relays,,7,Knox Community College,,,Knox Community College
,,Open,1600 Sprint Medley,Event 45,3:44.77,Men,None,2017-02-11,Milo Western Relays,,8,Uwi Mona,,,University of the West Indies
,,Open,1600 Sprint Medley,Event 45,3:53.31,Men,None,2017-02-11,Milo Western Relays,,9,Mona High,,,Maldon High
,,Open,1600 Sprint Medley,Event 45,3:56.29,Men,None,2017-02-11,Milo Western Relays,,10,Irwin High,,,Irwin High School
