Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,Wind,OrigTeamName
17,17-18,Class 1,400 Meter Run,Event 45,58.92A,Girls,3,2017-01-21,Central Hurdles And Relays,Shanae Ingram,10,Edwin Allen High,,,Edwin Allen High
17,17-18,Class 1,400 Meter Run,Event 45,59.50A,Girls,1,2017-01-21,Central Hurdles And Relays,Cishannie Williams,11,St. Catherine High,,,St. Catherine High
17,17-18,Class 1,400 Meter Run,Event 45,1:00.06A,Girls,3,2017-01-21,Central Hurdles And Relays,Oshalla Johnson,12,St. Elizabeth Technical High,,,St. Elizabet
18,17-18,Class 1,400 Meter Run,Event 45,1:00.08A,Girls,3,2017-01-21,Central Hurdles And Relays,Tamia Mclean,13,Excelsior High,,,Xlcr-G
17,17-18,Class 1,400 Meter Run,Event 45,1:00.10A,Girls,1,2017-01-21,Central Hurdles And Relays,Amique Willis,14,Excelsior High,,,Xlcr-G
18,17-18,Class 1,400 Meter Run,Event 45,1:01.67,Girls,2,2017-01-21,Central Hurdles And Relays,Jhenelle Powell,15,St. Catherine High,,,St. Catherine High
18,17-18,Class 1,400 Meter Run,Event 45,1:03.51,Girls,2,2017-01-21,Central Hurdles And Relays,Ackelia Hamilton,16,St. Catherine High,,,St. Catherine High
18,17-18,Class 1,400 Meter Run,Event 45,1:05.97,Girls,1,2017-01-21,Central Hurdles And Relays,Anna-Lee West,17,Manchester High,,,Manchester High
13,Under 14,Class 3,400 Meter Run,Event 46,52.75R,Boys,1,2017-01-21,Central Hurdles And Relays,Stefaan Taylor,1,Manchester High,,,Manchester High
13,Under 14,Class 3,400 Meter Run,Event 46,54.53A,Boys,1,2017-01-21,Central Hurdles And Relays,Roburn Walker,2,Jamaica College,,,Jamaica College
13,Under 14,Class 3,400 Meter Run,Event 46,55.61A,Boys,1,2017-01-21,Central Hurdles And Relays,David Martin,3,St. Elizabeth Technical High,,,St. Elizabet
12,Under 14,Class 3,400 Meter Run,Event 46,55.75A,Boys,4,2017-01-21,Central Hurdles And Relays,Omarion Davis,4,Jamaica College,,,Jamaica College
13,Under 14,Class 3,400 Meter Run,Event 46,56.16A,Boys,1,2017-01-21,Central Hurdles And Relays,Ricquan Graham,5,Wolmer's,,,Wolmer's Boys' A
13,Under 14,Class 3,400 Meter Run,Event 46,56.46A,Boys,3,2017-01-21,Central Hurdles And Relays,J'Voughnn Blake,6,Jamaica College,,,Jamaica College
13,Under 14,Class 3,400 Meter Run,Event 46,56.68A,Boys,2,2017-01-21,Central Hurdles And Relays,Shaemar Uter,7,Wolmer's,,,Wolmer's Boys' A
12,Under 14,Class 3,400 Meter Run,Event 46,57.05A,Boys,4,2017-01-21,Central Hurdles And Relays,Rahmon Walters,8,Manchester High,,,Manchester High
13,Under 14,Class 3,400 Meter Run,Event 46,57.96,Boys,2,2017-01-21,Central Hurdles And Relays,Ravaldo Simpson,9,Edwin Allen High,,,Edwin Allen High
11,Under 14,Class 3,400 Meter Run,Event 46,58.00,Boys,4,2017-01-21,Central Hurdles And Relays,Shaun Gardner,10,Manchester High,,,Manchester High
13,Under 14,Class 3,400 Meter Run,Event 46,58.23,Boys,1,2017-01-21,Central Hurdles And Relays,Tajhemar Service,11,Mona High,,,Mona High
13,Under 14,Class 3,400 Meter Run,Event 46,58.28,Boys,4,2017-01-21,Central Hurdles And Relays,Chemario Samuels,12,Excelsior High,,,XLCR
13,Under 14,Class 3,400 Meter Run,Event 46,58.31,Boys,3,2017-01-21,Central Hurdles And Relays,Demique Boreland,13,Knox College,,,Knox College
13,Under 14,Class 3,400 Meter Run,Event 46,58.43,Boys,2,2017-01-21,Central Hurdles And Relays,Dontae Francis,14,Manchester High,,,Manchester High
13,Under 14,Class 3,400 Meter Run,Event 46,59.53,Boys,2,2017-01-21,Central Hurdles And Relays,Marcelle Morris,15,Jamaica College,,,Jamaica College
13,Under 14,Class 3,400 Meter Run,Event 46,1:00.05,Boys,4,2017-01-21,Central Hurdles And Relays,Kabeal Duncan,16,Jamaica College,,,Jamaica College
12,Under 14,Class 3,400 Meter Run,Event 46,1:01.47,Boys,1,2017-01-21,Central Hurdles And Relays,Tejar Harris,17,The Cedar Gr,,,The Cedar Gr
13,Under 14,Class 3,400 Meter Run,Event 46,1:03.07,Boys,1,2017-01-21,Central Hurdles And Relays,Jonathan Daley,18,The Cedar Gr,,,The Cedar Gr
11,Under 14,Class 3,400 Meter Run,Event 46,1:03.93,Boys,2,2017-01-21,Central Hurdles And Relays,Josiah James,19,Excelsior High,,,XLCR
13,Under 14,Class 3,400 Meter Run,Event 46,1:04.78,Boys,2,2017-01-21,Central Hurdles And Relays,Jovaun Hamilton,20,The Cedar Gr,,,The Cedar Gr
13,Under 14,Class 3,400 Meter Run,Event 46,1:05.32,Boys,3,2017-01-21,Central Hurdles And Relays,Jahlando Harris,21,The Cedar Gr,,,The Cedar Gr
12,Under 14,Class 3,400 Meter Run,Event 46,1:08.14,Boys,1,2017-01-21,Central Hurdles And Relays,Rolando Fender,22,Jamaica College,,,Jamaica College
12,Under 14,Class 3,400 Meter Run,Event 46,1:10.53,Boys,3,2017-01-21,Central Hurdles And Relays,Aimar Campbell,23,The Cedar Gr,,,The Cedar Gr
13,Under 14,Class 3,400 Meter Run,Event 46,1:11.74,Boys,4,2017-01-21,Central Hurdles And Relays,Madison Hemsley,24,The Cedar Gr,,,The Cedar Gr
12,Under 14,Class 3,400 Meter Run,Event 46,1:13.81,Boys,3,2017-01-21,Central Hurdles And Relays,Stephan Hussey,25,The Cedar Gr,,,The Cedar Gr
15,14-15,Class 2,400 Meter Run,Event 47,51.07A,Boys,2,2017-01-21,Central Hurdles And Relays,Dwight Mason,1,St. Elizabeth Technical High,,,St. Elizabet
15,14-15,Class 2,400 Meter Run,Event 47,51.13A,Boys,4,2017-01-21,Central Hurdles And Relays,Jeremy Farr,2,Wolmer's,,,Wolmer's Boys' A
14,14-15,Class 2,400 Meter Run,Event 47,51.91A,Boys,5,2017-01-21,Central Hurdles And Relays,Devontie Archer,3,Excelsior High,,,XLCR
15,14-15,Class 2,400 Meter Run,Event 47,51.93A,Boys,4,2017-01-21,Central Hurdles And Relays,Jamonie Allison,4,Excelsior High,,,XLCR
15,14-15,Class 2,400 Meter Run,Event 47,52.05A,Boys,1,2017-01-21,Central Hurdles And Relays,Leo Powell,5,Edwin Allen High,,,Edwin Allen High
14,14-15,Class 2,400 Meter Run,Event 47,52.14A,Boys,5,2017-01-21,Central Hurdles And Relays,Dylan Williams,6,St. Catherine High,,,St. Catherine High
15,14-15,Class 2,400 Meter Run,Event 47,52.35A,Boys,3,2017-01-21,Central Hurdles And Relays,Tyrique Pitterson,7,St. Catherine High,,,St. Catherine High
15,14-15,Class 2,400 Meter Run,Event 47,52.88A,Boys,1,2017-01-21,Central Hurdles And Relays,Jermaine Adamson,8,Excelsior High,,,XLCR
14,14-15,Class 2,400 Meter Run,Event 47,52.90A,Boys,3,2017-01-21,Central Hurdles And Relays,Bradley Spencer,9,Wolmer's,,,Wolmer's Boys' A
15,14-15,Class 2,400 Meter Run,Event 47,52.93A,Boys,5,2017-01-21,Central Hurdles And Relays,Daniel Rhone,10,Wolmer's,,,Wolmer's Boys' A
14,14-15,Class 2,400 Meter Run,Event 47,53.17A,Boys,3,2017-01-21,Central Hurdles And Relays,Kimani Smith,11,Edwin Allen High,,,Edwin Allen High
15,14-15,Class 2,400 Meter Run,Event 47,53.22A,Boys,3,2017-01-21,Central Hurdles And Relays,Rackeem Davis,12,Jamaica College,,,Jamaica College
,14-15,Class 2,400 Meter Run,Event 47,53.38A,Boys,2,2017-01-21,Central Hurdles And Relays,Thier Shea,13,Wolmer's,,,Wolmer's Boys' A
15,14-15,Class 2,400 Meter Run,Event 47,53.54A,Boys,2,2017-01-21,Central Hurdles And Relays,Raheem Swearine,14,Jamaica College,,,Jamaica College
15,14-15,Class 2,400 Meter Run,Event 47,53.86A,Boys,1,2017-01-21,Central Hurdles And Relays,Akari Young,15,Wolmer's,,,Wolmer's Boys' A
15,14-15,Class 2,400 Meter Run,Event 47,54.09A,Boys,2,2017-01-21,Central Hurdles And Relays,Jordan Jones,16,Manchester High,,,Manchester High
15,14-15,Class 2,400 Meter Run,Event 47,54.37,Boys,3,2017-01-21,Central Hurdles And Relays,Nicoloy Pennington,17,Mona High,,,Mona High
15,14-15,Class 2,400 Meter Run,Event 47,54.65,Boys,1,2017-01-21,Central Hurdles And Relays,Jahleel Barnes,18,Decarteret College,,,DeCarteret College
14,14-15,Class 2,400 Meter Run,Event 47,54.70,Boys,1,2017-01-21,Central Hurdles And Relays,Romello Byndloss,19,Cross Keys High,,,Cross Keys High
15,14-15,Class 2,400 Meter Run,Event 47,55.21,Boys,5,2017-01-21,Central Hurdles And Relays,Deshawn Johnson,20,Mona High,,,Mona High
15,14-15,Class 2,400 Meter Run,Event 47,55.52,Boys,2,2017-01-21,Central Hurdles And Relays,Leroy Gillings,21,Knox College,,,Knox College
,14-15,Class 2,400 Meter Run,Event 47,55.74,Boys,5,2017-01-21,Central Hurdles And Relays,Kyle Sandreson,22,Wolmer's,,,Wolmer's Boys' A
15,14-15,Class 2,400 Meter Run,Event 47,55.87,Boys,3,2017-01-21,Central Hurdles And Relays,Jennoah Elliot,23,Wolmer's,,,Wolmer's Boys' A
15,14-15,Class 2,400 Meter Run,Event 47,55.88,Boys,1,2017-01-21,Central Hurdles And Relays,Matthew Mcdowell,24,Manchester High,,,Manchester High
14,14-15,Class 2,400 Meter Run,Event 47,56.15,Boys,4,2017-01-21,Central Hurdles And Relays,Tahjay Adams,25,Wolmer's,,,Wolmer's Boys' A
14,14-15,Class 2,400 Meter Run,Event 47,56.42,Boys,1,2017-01-21,Central Hurdles And Relays,Ricardo Campbell,26,Knox College,,,Knox College
14,14-15,Class 2,400 Meter Run,Event 47,56.91,Boys,6,2017-01-21,Central Hurdles And Relays,Alberto Blackwood,27,Wolmer's,,,Wolmer's Boys' A
14,14-15,Class 2,400 Meter Run,Event 47,56.94,Boys,4,2017-01-21,Central Hurdles And Relays,Donoy Hylton,28,Edwin Allen High,,,Edwin Allen High
15,14-15,Class 2,400 Meter Run,Event 47,57.09,Boys,4,2017-01-21,Central Hurdles And Relays,Eyon Greene,29,Mona High,,,Mona High
15,14-15,Class 2,400 Meter Run,Event 47,57.96,Boys,2,2017-01-21,Central Hurdles And Relays,Howard Davis Jr,30,Mona High,,,Mona High
15,14-15,Class 2,400 Meter Run,Event 47,57.99,Boys,3,2017-01-21,Central Hurdles And Relays,Mohatma Comrie,31,The Cedar Gr,,,The Cedar Gr
15,14-15,Class 2,400 Meter Run,Event 47,58.12,Boys,4,2017-01-21,Central Hurdles And Relays,Leondre Lodge,32,Mona High,,,Mona High
15,14-15,Class 2,400 Meter Run,Event 47,58.49,Boys,4,2017-01-21,Central Hurdles And Relays,Eleon Wright,33,Jamaica College,,,Jamaica College
14,14-15,Class 2,400 Meter Run,Event 47,58.52,Boys,1,2017-01-21,Central Hurdles And Relays,Auljay Morris,34,Decarteret College,,,DeCarteret College
15,14-15,Class 2,400 Meter Run,Event 47,58.69,Boys,6,2017-01-21,Central Hurdles And Relays,Joel Bryan,35,Wolmer's,,,Wolmer's Boys' A
15,14-15,Class 2,400 Meter Run,Event 47,58.77,Boys,6,2017-01-21,Central Hurdles And Relays,Jiore Moore Gayle,36,Wolmer's,,,Wolmer's Boys' A
15,14-15,Class 2,400 Meter Run,Event 47,58.91,Boys,5,2017-01-21,Central Hurdles And Relays,Shammeil Mills,37,The Cedar Gr,,,The Cedar Gr
15,14-15,Class 2,400 Meter Run,Event 47,59.09,Boys,2,2017-01-21,Central Hurdles And Relays,Jivon Moore,38,Excelsior High,,,XLCR
15,14-15,Class 2,400 Meter Run,Event 47,1:01.31,Boys,6,2017-01-21,Central Hurdles And Relays,Llamar-Daiyne Marshall,39,Mona High,,,Mona High
15,14-15,Class 2,400 Meter Run,Event 47,1:01.43,Boys,5,2017-01-21,Central Hurdles And Relays,Quean Johnson,40,Jamaica College,,,Jamaica College
15,14-15,Class 2,400 Meter Run,Event 47,1:01.48,Boys,3,2017-01-21,Central Hurdles And Relays,Kaveon Ennis,41,Rhodes Hall High,,,Rhodes Hall High
14,14-15,Class 2,400 Meter Run,Event 47,1:01.59,Boys,6,2017-01-21,Central Hurdles And Relays,Hajari Johnson,42,The Cedar Gr,,,The Cedar Gr
14,14-15,Class 2,400 Meter Run,Event 47,1:02.36,Boys,4,2017-01-21,Central Hurdles And Relays,Matthew Turner,43,The Cedar Gr,,,The Cedar Gr
,14-15,Class 2,400 Meter Run,Event 47,1:02.66,Boys,6,2017-01-21,Central Hurdles And Relays,Alex Foote,44,Wolmer's,,,Wolmer's Boys' A
14,14-15,Class 2,400 Meter Run,Event 47,1:04.17,Boys,5,2017-01-21,Central Hurdles And Relays,Demar Steers,45,Cross Keys High,,,Cross Keys High
14,14-15,Class 2,400 Meter Run,Event 47,1:30.31,Boys,6,2017-01-21,Central Hurdles And Relays,Micalo Williams,46,Cross Keys High,,,Cross Keys High
13,14-15,Class 2,400 Meter Run,Event 47,1:39.30,Boys,6,2017-01-21,Central Hurdles And Relays,Orlando Dixon,47,Cross Keys High,,,Cross Keys High
16,16-18,Class 1,400 Meter Run,Event 48,50.20A,Boys,8,2017-01-21,Central Hurdles And Relays,Rovane Williams,1,Rhodes Hall High,,,Rhodes Hall High
17,16-18,Class 1,400 Meter Run,Event 48,50.22A,Boys,7,2017-01-21,Central Hurdles And Relays,Radcliffe Burrell,2,Rhodes Hall High,,,Rhodes Hall High
17,16-18,Class 1,400 Meter Run,Event 48,50.35A,Boys,8,2017-01-21,Central Hurdles And Relays,Devitto Davey,3,Holmwood Technical High,,,Holmwood Tec
16,16-18,Class 1,400 Meter Run,Event 48,50.37A,Boys,4,2017-01-21,Central Hurdles And Relays,Calvaton Reid,4,Edwin Allen High,,,Edwin Allen High
17,16-18,Class 1,400 Meter Run,Event 48,50.52A,Boys,1,2017-01-21,Central Hurdles And Relays,Ken Reyes,5,Jamaica College,,,Jamaica College
16,16-18,Class 1,400 Meter Run,Event 48,50.55A,Boys,1,2017-01-21,Central Hurdles And Relays,Daniel Brown,6,Edwin Allen High,,,Edwin Allen High
16,16-18,Class 1,400 Meter Run,Event 48,50.67A,Boys,7,2017-01-21,Central Hurdles And Relays,Xavyva Morgan,7,Rhodes Hall High,,,Rhodes Hall High
17,16-18,Class 1,400 Meter Run,Event 48,50.73A,Boys,2,2017-01-21,Central Hurdles And Relays,Duvaire Wachoupe,8,Jamaica College,,,Jamaica College
16,16-18,Class 1,400 Meter Run,Event 48,51.06A,Boys,7,2017-01-21,Central Hurdles And Relays,David Powell,9,Holmwood Technical High,,,Holmwood Tec
18,16-18,Class 1,400 Meter Run,Event 48,51.08A,Boys,3,2017-01-21,Central Hurdles And Relays,Lynval Whyte,10,Excelsior High,,,XLCR
17,16-18,Class 1,400 Meter Run,Event 48,51.23A,Boys,2,2017-01-21,Central Hurdles And Relays,Allix Armstrong,11,Mona High,,,Mona High
16,16-18,Class 1,400 Meter Run,Event 48,51.39A,Boys,5,2017-01-21,Central Hurdles And Relays,Dugion Blackman,12,Jamaica College,,,Jamaica College
16,16-18,Class 1,400 Meter Run,Event 48,51.53A,Boys,4,2017-01-21,Central Hurdles And Relays,Cavvelle Beckles,13,Jamaica College,,,Jamaica College
18,16-18,Class 1,400 Meter Run,Event 48,51.66A,Boys,4,2017-01-21,Central Hurdles And Relays,Shavon Thompson,14,Decarteret College,,,DeCarteret College
17,16-18,Class 1,400 Meter Run,Event 48,51.68A,Boys,3,2017-01-21,Central Hurdles And Relays,Matthew Mcleod,15,Edwin Allen High,,,Edwin Allen High
,16-18,Class 1,400 Meter Run,Event 48,51.77A,Boys,6,2017-01-21,Central Hurdles And Relays,Romaine Haffenden,16,Holmwood Technical High,,,Holmwood Tec
17,16-18,Class 1,400 Meter Run,Event 48,51.99,Boys,2,2017-01-21,Central Hurdles And Relays,Jamel Jackson,17,Edwin Allen High,,,Edwin Allen High
17,16-18,Class 1,400 Meter Run,Event 48,52.01,Boys,5,2017-01-21,Central Hurdles And Relays,Ricardo Henry,18,Manchester High,,,Manchester High
17,16-18,Class 1,400 Meter Run,Event 48,52.11,Boys,6,2017-01-21,Central Hurdles And Relays,Chrisjunior Coleman,19,Manchester High,,,Manchester High
16,16-18,Class 1,400 Meter Run,Event 48,52.31,Boys,9,2017-01-21,Central Hurdles And Relays,Delon Farr,20,Wolmer's,,,Wolmer's Boys' A
16,16-18,Class 1,400 Meter Run,Event 48,52.35,Boys,2,2017-01-21,Central Hurdles And Relays,Tyreese Thomas,21,Holmwood Technical High,,,Holmwood Tec
18,16-18,Class 1,400 Meter Run,Event 48,52.36,Boys,4,2017-01-21,Central Hurdles And Relays,Jordan Ashman,22,Manchester High,,,Manchester High
16,16-18,Class 1,400 Meter Run,Event 48,52.44,Boys,3,2017-01-21,Central Hurdles And Relays,Rajay Davis,23,Mona High,,,Mona High
17,16-18,Class 1,400 Meter Run,Event 48,52.47,Boys,1,2017-01-21,Central Hurdles And Relays,Akeem Thomas,24,Wolmer's,,,Wolmer's Boys' A
16,16-18,Class 1,400 Meter Run,Event 48,52.53,Boys,4,2017-01-21,Central Hurdles And Relays,Chadon Davis,25,Wolmer's,,,Wolmer's Boys' A
16,16-18,Class 1,400 Meter Run,Event 48,52.62,Boys,7,2017-01-21,Central Hurdles And Relays,Ajahni Mcneil,26,Manchester High,,,Manchester High
18,16-18,Class 1,400 Meter Run,Event 48,52.70,Boys,8,2017-01-21,Central Hurdles And Relays,Olando Mclean,27,Rhodes Hall High,,,Rhodes Hall High
16,16-18,Class 1,400 Meter Run,Event 48,52.86,Boys,7,2017-01-21,Central Hurdles And Relays,Romario Harmer,28,Cross Keys High,,,Cross Keys High
16,16-18,Class 1,400 Meter Run,Event 48,52.93,Boys,4,2017-01-21,Central Hurdles And Relays,Akeem Miller,29,Knox College,,,Knox College
18,16-18,Class 1,400 Meter Run,Event 48,53.00,Boys,9,2017-01-21,Central Hurdles And Relays,Alshaine Waite,30,Holmwood Technical High,,,Holmwood Tec
16,16-18,Class 1,400 Meter Run,Event 48,53.34,Boys,6,2017-01-21,Central Hurdles And Relays,Jabori Mckenzie,31,The Cedar Gr,,,The Cedar Gr
18,16-18,Class 1,400 Meter Run,Event 48,53.46,Boys,1,2017-01-21,Central Hurdles And Relays,Shemar Patten,32,Wolmer's,,,Wolmer's Boys' A
18,16-18,Class 1,400 Meter Run,Event 48,53.51,Boys,6,2017-01-21,Central Hurdles And Relays,Walky Jeanty,33,Jamaica College,,,Jamaica College
17,16-18,Class 1,400 Meter Run,Event 48,53.54,Boys,2,2017-01-21,Central Hurdles And Relays,Antonio Rowe,34,Excelsior High,,,XLCR
18,16-18,Class 1,400 Meter Run,Event 48,53.57,Boys,8,2017-01-21,Central Hurdles And Relays,Romario Huluzana,35,St. Catherine High,,,St. Catherine High
17,16-18,Class 1,400 Meter Run,Event 48,53.60,Boys,3,2017-01-21,Central Hurdles And Relays,Jevon Vaughan,36,Knox College,,,Knox College
16,16-18,Class 1,400 Meter Run,Event 48,53.69,Boys,5,2017-01-21,Central Hurdles And Relays,Nickquien Chambers,37,Mona High,,,Mona High
17,16-18,Class 1,400 Meter Run,Event 48,53.69,Boys,7,2017-01-21,Central Hurdles And Relays,Avon Vaughan,37,Edwin Allen High,,,Edwin Allen High
17,16-18,Class 1,400 Meter Run,Event 48,53.95,Boys,3,2017-01-21,Central Hurdles And Relays,Domonique Gray,39,Wolmer's,,,Wolmer's Boys' A
17,16-18,Class 1,400 Meter Run,Event 48,54.13,Boys,4,2017-01-21,Central Hurdles And Relays,Ajani Hopeton,40,Mona High,,,Mona High
16,16-18,Class 1,400 Meter Run,Event 48,54.51,Boys,4,2017-01-21,Central Hurdles And Relays,Trevonne Gardner,41,Excelsior High,,,XLCR
18,16-18,Class 1,400 Meter Run,Event 48,54.98,Boys,3,2017-01-21,Central Hurdles And Relays,Winston Anderson,42,Wolmer's,,,Wolmer's Boys' A
16,16-18,Class 1,400 Meter Run,Event 48,55.14,Boys,2,2017-01-21,Central Hurdles And Relays,Kimani Lindo,43,Wolmer's,,,Wolmer's Boys' A
17,16-18,Class 1,400 Meter Run,Event 48,55.14,Boys,5,2017-01-21,Central Hurdles And Relays,Tevae Mccleary,44,Decarteret College,,,DeCarteret College
16,16-18,Class 1,400 Meter Run,Event 48,55.32,Boys,1,2017-01-21,Central Hurdles And Relays,Tahj-Jay Parker,45,Cross Keys High,,,Cross Keys High
18,16-18,Class 1,400 Meter Run,Event 48,55.78,Boys,7,2017-01-21,Central Hurdles And Relays,Matthew Cox,46,St. Catherine High,,,St. Catherine High
16,16-18,Class 1,400 Meter Run,Event 48,55.88,Boys,5,2017-01-21,Central Hurdles And Relays,Detroy Strwart,47,Jamaica College,,,Jamaica College
17,16-18,Class 1,400 Meter Run,Event 48,55.88,Boys,3,2017-01-21,Central Hurdles And Relays,Jordane Savage,48,Jamaica College,,,Jamaica College
16,16-18,Class 1,400 Meter Run,Event 48,56.53,Boys,1,2017-01-21,Central Hurdles And Relays,Lloyd Facey Jr.,49,Mona High,,,Mona High
19,16-18,Class 1,400 Meter Run,Event 48,57.01,Boys,2,2017-01-21,Central Hurdles And Relays,Kemar Henriques,50,Decarteret College,,,DeCarteret College
16,16-18,Class 1,400 Meter Run,Event 48,57.85,Boys,6,2017-01-21,Central Hurdles And Relays,Giovanni Purser,51,Wolmer's,,,Wolmer's Boys' A
17,16-18,Class 1,400 Meter Run,Event 48,58.44,Boys,1,2017-01-21,Central Hurdles And Relays,Chevaughn Beckford,52,Decarteret College,,,DeCarteret College
18,16-18,Class 1,400 Meter Run,Event 48,58.64,Boys,9,2017-01-21,Central Hurdles And Relays,Kemanie Boothe,53,St. Catherine High,,,St. Catherine High
17,16-18,Class 1,400 Meter Run,Event 48,58.75,Boys,6,2017-01-21,Central Hurdles And Relays,Shevan Gregory,54,Cross Keys High,,,Cross Keys High
17,16-18,Class 1,400 Meter Run,Event 48,59.20,Boys,6,2017-01-21,Central Hurdles And Relays,Rahim Burrell,55,Wolmer's,,,Wolmer's Boys' A
16,16-18,Class 1,400 Meter Run,Event 48,59.22,Boys,9,2017-01-21,Central Hurdles And Relays,Rajahun Derby,56,Cross Keys High,,,Cross Keys High
17,16-18,Class 1,400 Meter Run,Event 48,59.46,Boys,1,2017-01-21,Central Hurdles And Relays,0Brian Blake,57,Decarteret College,,,DeCarteret College
17,16-18,Class 1,400 Meter Run,Event 48,59.55,Boys,6,2017-01-21,Central Hurdles And Relays,Rackeesh Buckeridge,58,Decarteret College,,,DeCarteret College
17,16-18,Class 1,400 Meter Run,Event 48,59.71,Boys,8,2017-01-21,Central Hurdles And Relays,Chevaughn Campbell,59,Manchester High,,,Manchester High
17,16-18,Class 1,400 Meter Run,Event 48,1:00.84,Boys,3,2017-01-21,Central Hurdles And Relays,Romario Jennings,60,Decarteret College,,,DeCarteret College
16,16-18,Class 1,400 Meter Run,Event 48,1:00.93,Boys,5,2017-01-21,Central Hurdles And Relays,Junior Christie,61,The Cedar Gr,,,The Cedar Gr
17,16-18,Class 1,400 Meter Run,Event 48,1:01.03,Boys,5,2017-01-21,Central Hurdles And Relays,Leon Gill,62,Wolmer's,,,Wolmer's Boys' A
16,16-18,Class 1,400 Meter Run,Event 48,1:03.79,Boys,8,2017-01-21,Central Hurdles And Relays,Oraine Cooper,63,Cross Keys High,,,Cross Keys High
16,16-18,Class 1,400 Meter Run,Event 48,1:04.55,Boys,5,2017-01-21,Central Hurdles And Relays,Renordo Francis,64,Cross Keys High,,,Cross Keys High
17,16-18,Class 1,400 Meter Run,Event 48,1:05.52,Boys,2,2017-01-21,Central Hurdles And Relays,Shamar Page,65,Decarteret College,,,DeCarteret College
15,14-15,Class 2,Long Jump,Event 50,6.04m,Boys,None,2017-01-21,Central Hurdles And Relays,Kahlil Dewar,1,Excelsior High,,NWI,XLCR
14,14-15,Class 2,Long Jump,Event 50,5.62m,Boys,None,2017-01-21,Central Hurdles And Relays,Shamar Coke,2,Excelsior High,,NWI,XLCR
15,14-15,Class 2,Long Jump,Event 50,5.42m,Boys,None,2017-01-21,Central Hurdles And Relays,Kevoi Thompson,3,St. Catherine High,,NWI,St. Catherine High
14,14-15,Class 2,Long Jump,Event 50,5.08m,Boys,None,2017-01-21,Central Hurdles And Relays,Dylan Williams,4,St. Catherine High,,NWI,St. Catherine High
14,14-15,Class 2,Long Jump,Event 50,4.80m,Boys,None,2017-01-21,Central Hurdles And Relays,Gregory Degouth,5,Excelsior High,,NWI,XLCR
27,17-18,Class 1,Long Jump,Event 51,7.57mR,Boys,None,2017-01-21,Central Hurdles And Relays,Julian Howard,1,Unattached,,NWI,Unattached
17,17-18,Class 1,Long Jump,Event 51,7.22mR,Boys,None,2017-01-21,Central Hurdles And Relays,Emmanuel Archibald,2,U W I,,NWI,U W I
19,17-18,Class 1,Long Jump,Event 51,7.19mR,Boys,None,2017-01-21,Central Hurdles And Relays,Shown-D Thompson,3,GC Foster College,,NWI,G.C. Foster College
22,17-18,Class 1,Long Jump,Event 51,7.10mR,Boys,None,2017-01-21,Central Hurdles And Relays,Aubrery Allen,4,GC Foster College,,NWI,G.C. Foster College
18,17-18,Class 1,Long Jump,Event 51,6.87mA,Boys,None,2017-01-21,Central Hurdles And Relays,Romaryo Prince,5,Excelsior High,,NWI,XLCR
22,17-18,Class 1,Long Jump,Event 51,6.70mA,Boys,None,2017-01-21,Central Hurdles And Relays,Laurel Gordon,6,GC Foster College,,NWI,G.C. Foster College
17,17-18,Class 1,Long Jump,Event 51,6.33m,Boys,None,2017-01-21,Central Hurdles And Relays,Ryan Brown,7,GC Foster College,,NWI,G.C. Foster College
23,17-18,Class 1,Long Jump,Event 51,6.27m,Boys,None,2017-01-21,Central Hurdles And Relays,Ealon Murdock,8,GC Foster College,,NWI,G.C. Foster College
22,17-18,Class 1,Long Jump,Event 51,6.15m,Boys,None,2017-01-21,Central Hurdles And Relays,Ricardo Davis,9,GC Foster College,,NWI,G.C. Foster College
18,17-18,Class 1,Long Jump,Event 51,5.84m,Boys,None,2017-01-21,Central Hurdles And Relays,Romario Huluzana,10,St. Catherine High,,NWI,St. Catherine High
18,17-18,Class 1,Long Jump,Event 51,5.76m,Boys,None,2017-01-21,Central Hurdles And Relays,Keith Hutchinson,11,GC Foster College,,NWI,G.C. Foster College
16,17-18,Class 1,Long Jump,Event 51,5.74m,Boys,None,2017-01-21,Central Hurdles And Relays,Kirkland Morrison,12,St. Catherine High,,NWI,St. Catherine High
16,17-18,Class 1,Long Jump,Event 51,5.61m,Boys,None,2017-01-21,Central Hurdles And Relays,Romario Binns,13,St. Catherine High,,NWI,St. Catherine High
16,17-18,Class 1,Long Jump,Event 51,5.56m,Boys,None,2017-01-21,Central Hurdles And Relays,Nasheme Morgan,14,St. Catherine High,,NWI,St. Catherine High
16,17-18,Class 1,Long Jump,Event 51,5.56m,Boys,None,2017-01-21,Central Hurdles And Relays,Dylan Anderson,15,Cross Keys High,,NWI,Cross Keys High
20,17-18,Class 1,Long Jump,Event 51,5.53m,Boys,None,2017-01-21,Central Hurdles And Relays,Darol Myrie,16,Caribbean Ma,,NWI,Caribbean Ma
17,17-18,Class 1,Long Jump,Event 51,5.44m,Boys,None,2017-01-21,Central Hurdles And Relays,Jevaughn Jazador,17,Caribbean Ma,,NWI,Caribbean Ma
20,17-18,Class 1,Long Jump,Event 51,5.37m,Boys,None,2017-01-21,Central Hurdles And Relays,Jonathan Whittaker,18,Unattached,,NWI,Unattached
